date,state,district,pincode,demo_age_5_17,demo_age_17_
04-09-2025,Uttar Pradesh,Kanpur Nagar,209202,11,68
04-09-2025,Uttar Pradesh,Kanpur Nagar,209204,2,8
04-09-2025,Uttar Pradesh,Kanpur Nagar,209217,1,37
04-09-2025,Uttar Pradesh,Kanpur Nagar,209308,8,34
04-09-2025,Uttar Pradesh,Kanpur Nagar,209402,8,34
07-09-2025,Uttar Pradesh,Kanpur Nagar,208003,2,7
07-09-2025,Uttar Pradesh,Kanpur Nagar,208005,1,5
07-09-2025,Uttar Pradesh,Kanpur Nagar,208007,2,10
07-09-2025,Uttar Pradesh,Kanpur Nagar,208014,1,6
07-09-2025,Uttar Pradesh,Kanpur Nagar,208017,0,14
07-09-2025,Uttar Pradesh,Kanpur Nagar,209205,2,11
07-09-2025,Uttar Pradesh,Kanpur Nagar,209210,0,9
07-09-2025,Uttar Pradesh,Kanpur Nagar,209214,2,12
07-09-2025,Uttar Pradesh,Kanpur Nagar,209217,6,15
07-09-2025,Uttar Pradesh,Kanpur Nagar,209305,0,5
07-09-2025,Uttar Pradesh,Kanpur Nagar,209308,0,4
06-09-2025,Uttar Pradesh,Kanpur Nagar,208001,9,121
06-09-2025,Uttar Pradesh,Kanpur Nagar,208004,1,15
06-09-2025,Uttar Pradesh,Kanpur Nagar,208008,1,1
06-09-2025,Uttar Pradesh,Kanpur Nagar,208015,1,5
06-09-2025,Uttar Pradesh,Kanpur Nagar,208020,1,20
06-09-2025,Uttar Pradesh,Kanpur Nagar,208024,0,4
06-09-2025,Uttar Pradesh,Kanpur Nagar,209204,6,12
06-09-2025,Uttar Pradesh,Kanpur Nagar,209311,1,2
09-09-2025,Uttar Pradesh,Kanpur Nagar,208003,0,8
09-09-2025,Uttar Pradesh,Kanpur Nagar,208012,2,45
09-09-2025,Uttar Pradesh,Kanpur Nagar,208017,3,35
09-09-2025,Uttar Pradesh,Kanpur Nagar,208020,5,30
09-09-2025,Uttar Pradesh,Kanpur Nagar,208022,5,24
09-09-2025,Uttar Pradesh,Kanpur Nagar,208025,3,9
09-09-2025,Uttar Pradesh,Kanpur Nagar,209121,1,12
09-09-2025,Uttar Pradesh,Kanpur Nagar,209203,8,31
08-09-2025,Uttar Pradesh,Kanpur Nagar,208002,1,42
08-09-2025,Uttar Pradesh,Kanpur Nagar,208004,1,15
08-09-2025,Uttar Pradesh,Kanpur Nagar,208014,0,23
08-09-2025,Uttar Pradesh,Kanpur Nagar,208021,8,98
08-09-2025,Uttar Pradesh,Kanpur Nagar,208022,6,30
08-09-2025,Uttar Pradesh,Kanpur Nagar,209205,7,22
08-09-2025,Uttar Pradesh,Kanpur Nagar,209214,8,25
08-09-2025,Uttar Pradesh,Kanpur Nagar,209311,2,2
10-09-2025,Uttar Pradesh,Kanpur Nagar,208001,22,225
10-09-2025,Uttar Pradesh,Kanpur Nagar,208003,0,14
10-09-2025,Uttar Pradesh,Kanpur Nagar,208008,0,3
10-09-2025,Uttar Pradesh,Kanpur Nagar,208019,5,23
10-09-2025,Uttar Pradesh,Kanpur Nagar,209202,16,85
10-09-2025,Uttar Pradesh,Kanpur Nagar,209306,1,0
11-09-2025,Uttar Pradesh,Kanpur Nagar,208011,8,60
11-09-2025,Uttar Pradesh,Kanpur Nagar,209202,16,79
11-09-2025,Uttar Pradesh,Kanpur Nagar,209209,3,19
11-09-2025,Uttar Pradesh,Kanpur Nagar,209311,2,1
12-09-2025,Uttar Pradesh,Kanpur Nagar,208002,6,36
12-09-2025,Uttar Pradesh,Kanpur Nagar,208006,1,17
12-09-2025,Uttar Pradesh,Kanpur Nagar,208013,3,10
12-09-2025,Uttar Pradesh,Kanpur Nagar,208015,1,6
12-09-2025,Uttar Pradesh,Kanpur Nagar,208019,4,19
12-09-2025,Uttar Pradesh,Kanpur Nagar,209217,10,39
12-09-2025,Uttar Pradesh,Kanpur Nagar,209304,7,29
12-09-2025,Uttar Pradesh,Kanpur Nagar,209305,3,9
13-09-2025,Uttar Pradesh,Kanpur Nagar,208019,5,15
13-09-2025,Uttar Pradesh,Kanpur Nagar,208024,0,1
13-09-2025,Uttar Pradesh,Kanpur Nagar,208025,1,14
13-09-2025,Uttar Pradesh,Kanpur Nagar,208027,5,30
13-09-2025,Uttar Pradesh,Kanpur Nagar,209201,0,1
13-09-2025,Uttar Pradesh,Kanpur Nagar,209202,13,91
13-09-2025,Uttar Pradesh,Kanpur Nagar,209210,3,15
13-09-2025,Uttar Pradesh,Kanpur Nagar,209217,4,29
13-09-2025,Uttar Pradesh,Kanpur Nagar,209311,1,5
15-09-2025,Uttar Pradesh,Kanpur Nagar,209210,6,27
15-09-2025,Uttar Pradesh,Kanpur Nagar,209305,0,1
15-09-2025,Uttar Pradesh,Kanpur Nagar,209401,12,45
15-09-2025,Uttar Pradesh,Kanpur Nagar,209402,11,53
15-09-2025,Uttar Pradesh,Kanpur Nagar,208009,0,2
15-09-2025,Uttar Pradesh,Kanpur Nagar,208025,2,18
15-09-2025,Uttar Pradesh,Kanpur Nagar,209205,1,32
14-09-2025,Uttar Pradesh,Kanpur Nagar,208002,1,6
14-09-2025,Uttar Pradesh,Kanpur Nagar,208014,3,10
14-09-2025,Uttar Pradesh,Kanpur Nagar,208023,1,18
14-09-2025,Uttar Pradesh,Kanpur Nagar,208026,0,1
14-09-2025,Uttar Pradesh,Kanpur Nagar,209205,1,8
14-09-2025,Uttar Pradesh,Kanpur Nagar,209209,2,17
14-09-2025,Uttar Pradesh,Kanpur Nagar,209217,4,20
16-09-2025,Uttar Pradesh,Kanpur Nagar,208001,22,191
16-09-2025,Uttar Pradesh,Kanpur Nagar,208002,5,27
16-09-2025,Uttar Pradesh,Kanpur Nagar,208003,0,22
16-09-2025,Uttar Pradesh,Kanpur Nagar,208006,1,10
16-09-2025,Uttar Pradesh,Kanpur Nagar,208012,3,30
16-09-2025,Uttar Pradesh,Kanpur Nagar,208025,2,9
16-09-2025,Uttar Pradesh,Kanpur Nagar,209121,1,4
16-09-2025,Uttar Pradesh,Kanpur Nagar,209210,2,26
16-09-2025,Uttar Pradesh,Kanpur Nagar,209305,1,8
16-09-2025,Uttar Pradesh,Kanpur Nagar,209310,0,2
17-09-2025,Uttar Pradesh,Kanpur Nagar,208005,2,17
17-09-2025,Uttar Pradesh,Kanpur Nagar,208010,2,26
17-09-2025,Uttar Pradesh,Kanpur Nagar,208011,4,46
17-09-2025,Uttar Pradesh,Kanpur Nagar,208025,2,12
17-09-2025,Uttar Pradesh,Kanpur Nagar,209121,1,7
17-09-2025,Uttar Pradesh,Kanpur Nagar,209202,10,70
18-09-2025,Uttar Pradesh,Kanpur Nagar,208010,0,27
18-09-2025,Uttar Pradesh,Kanpur Nagar,208011,4,47
18-09-2025,Uttar Pradesh,Kanpur Nagar,208021,5,61
18-09-2025,Uttar Pradesh,Kanpur Nagar,209121,1,5
18-09-2025,Uttar Pradesh,Kanpur Nagar,209206,7,45
18-09-2025,Uttar Pradesh,Kanpur Nagar,209217,3,27
19-09-2025,Uttar Pradesh,Kanpur Nagar,208009,1,3
19-09-2025,Uttar Pradesh,Kanpur Nagar,208011,2,31
19-09-2025,Uttar Pradesh,Kanpur Nagar,208012,1,21
19-09-2025,Uttar Pradesh,Kanpur Nagar,208023,2,21
19-09-2025,Uttar Pradesh,Kanpur Nagar,208026,0,5
19-09-2025,Uttar Pradesh,Kanpur Nagar,209204,4,18
19-09-2025,Uttar Pradesh,Kanpur Nagar,209210,5,39
20-09-2025,Uttar Pradesh,Kanpur Nagar,208003,0,9
20-09-2025,Uttar Pradesh,Kanpur Nagar,208019,1,29
20-09-2025,Uttar Pradesh,Kanpur Nagar,208021,4,64
20-09-2025,Uttar Pradesh,Kanpur Nagar,208022,2,21
20-09-2025,Uttar Pradesh,Kanpur Nagar,208023,3,16
20-09-2025,Uttar Pradesh,Kanpur Nagar,208025,0,12
20-09-2025,Uttar Pradesh,Kanpur Nagar,209121,1,1
20-09-2025,Uttar Pradesh,Kanpur Nagar,209204,2,11
20-09-2025,Uttar Pradesh,Kanpur Nagar,209205,2,13
20-09-2025,Uttar Pradesh,Kanpur Nagar,209209,1,21
20-09-2025,Uttar Pradesh,Kanpur Nagar,209214,1,29
20-09-2025,Uttar Pradesh,Kanpur Nagar,209217,5,40
20-09-2025,Uttar Pradesh,Kanpur Nagar,209304,5,16
13-10-2025,Uttar Pradesh,Kanpur Nagar,208003,0,7
13-10-2025,Uttar Pradesh,Kanpur Nagar,208012,1,17
13-10-2025,Uttar Pradesh,Kanpur Nagar,208013,0,6
13-10-2025,Uttar Pradesh,Kanpur Nagar,208016,0,3
13-10-2025,Uttar Pradesh,Kanpur Nagar,208024,0,2
13-10-2025,Uttar Pradesh,Kanpur Nagar,208026,0,1
13-10-2025,Uttar Pradesh,Kanpur Nagar,209201,0,1
13-10-2025,Uttar Pradesh,Kanpur Nagar,209203,0,8
13-10-2025,Uttar Pradesh,Kanpur Nagar,209304,1,10
13-10-2025,Uttar Pradesh,Kanpur Nagar,209305,0,8
13-10-2025,Uttar Pradesh,Kanpur Nagar,209310,0,1
13-10-2025,Uttar Pradesh,Kanpur Nagar,209407,0,1
15-10-2025,Uttar Pradesh,Kanpur Nagar,208002,4,42
15-10-2025,Uttar Pradesh,Kanpur Nagar,208014,5,33
15-10-2025,Uttar Pradesh,Kanpur Nagar,208020,3,40
15-10-2025,Uttar Pradesh,Kanpur Nagar,208023,2,34
15-10-2025,Uttar Pradesh,Kanpur Nagar,209206,15,70
15-10-2025,Uttar Pradesh,Kanpur Nagar,209214,0,28
15-10-2025,Uttar Pradesh,Kanpur Nagar,209311,0,3
11-12-2025,Uttar Pradesh,Kanpur Nagar,208004,0,32
11-12-2025,Uttar Pradesh,Kanpur Nagar,208010,2,54
11-12-2025,Uttar Pradesh,Kanpur Nagar,208021,9,133
11-12-2025,Uttar Pradesh,Kanpur Nagar,208023,0,42
11-12-2025,Uttar Pradesh,Kanpur Nagar,208026,1,6
11-12-2025,Uttar Pradesh,Kanpur Nagar,209202,12,101
11-12-2025,Uttar Pradesh,Kanpur Nagar,209204,0,9
11-12-2025,Uttar Pradesh,Kanpur Nagar,209208,0,5
11-12-2025,Uttar Pradesh,Kanpur Nagar,209217,7,33
11-12-2025,Uttar Pradesh,Kanpur Nagar,209306,0,1
11-12-2025,Uttar Pradesh,Kanpur Nagar,209311,0,4
11-12-2025,Uttar Pradesh,Kanpur Nagar,229503,0,1
04-12-2025,Uttar Pradesh,Kanpur Nagar,208003,0,18
04-12-2025,Uttar Pradesh,Kanpur Nagar,208011,0,83
04-12-2025,Uttar Pradesh,Kanpur Nagar,208013,3,46
04-12-2025,Uttar Pradesh,Kanpur Nagar,208025,0,14
04-12-2025,Uttar Pradesh,Kanpur Nagar,208027,4,63
04-12-2025,Uttar Pradesh,Kanpur Nagar,209217,2,20
04-12-2025,Uttar Pradesh,Kanpur Nagar,209308,0,32
04-12-2025,Uttar Pradesh,Kanpur Nagar,209402,1,37
05-12-2025,Uttar Pradesh,Kanpur Nagar,208005,2,23
05-12-2025,Uttar Pradesh,Kanpur Nagar,208014,0,26
05-12-2025,Uttar Pradesh,Kanpur Nagar,208017,1,41
05-12-2025,Uttar Pradesh,Kanpur Nagar,208019,0,31
05-12-2025,Uttar Pradesh,Kanpur Nagar,208023,1,39
05-12-2025,Uttar Pradesh,Kanpur Nagar,209217,1,27
05-12-2025,Uttar Pradesh,Kanpur Nagar,209304,1,15
06-12-2025,Uttar Pradesh,Kanpur Nagar,208007,5,43
06-12-2025,Uttar Pradesh,Kanpur Nagar,208008,1,1
06-12-2025,Uttar Pradesh,Kanpur Nagar,208012,4,28
06-12-2025,Uttar Pradesh,Kanpur Nagar,208013,2,46
06-12-2025,Uttar Pradesh,Kanpur Nagar,209208,0,5
06-12-2025,Uttar Pradesh,Kanpur Nagar,209305,1,13
12-12-2025,Uttar Pradesh,Kanpur Nagar,208003,0,21
12-12-2025,Uttar Pradesh,Kanpur Nagar,208011,5,79
12-12-2025,Uttar Pradesh,Kanpur Nagar,208025,2,20
12-12-2025,Uttar Pradesh,Kanpur Nagar,208026,0,5
12-12-2025,Uttar Pradesh,Kanpur Nagar,208027,3,62
12-12-2025,Uttar Pradesh,Kanpur Nagar,209204,0,11
12-12-2025,Uttar Pradesh,Kanpur Nagar,209206,7,94
12-12-2025,Uttar Pradesh,Kanpur Nagar,209304,0,17
12-12-2025,Uttar Pradesh,Kanpur Nagar,209310,0,1
03-12-2025,Uttar Pradesh,Kanpur Nagar,208003,0,18
03-12-2025,Uttar Pradesh,Kanpur Nagar,208004,1,32
03-12-2025,Uttar Pradesh,Kanpur Nagar,208010,1,65
03-12-2025,Uttar Pradesh,Kanpur Nagar,208011,3,85
03-12-2025,Uttar Pradesh,Kanpur Nagar,208024,0,4
03-12-2025,Uttar Pradesh,Kanpur Nagar,209201,0,1
03-12-2025,Uttar Pradesh,Kanpur Nagar,209204,0,2
03-12-2025,Uttar Pradesh,Kanpur Nagar,209304,2,13
07-12-2025,Uttar Pradesh,Kanpur Nagar,208009,0,1
07-12-2025,Uttar Pradesh,Kanpur Nagar,208015,1,8
07-12-2025,Uttar Pradesh,Kanpur Nagar,208019,0,31
07-12-2025,Uttar Pradesh,Kanpur Nagar,208020,1,21
07-12-2025,Uttar Pradesh,Kanpur Nagar,208023,1,18
07-12-2025,Uttar Pradesh,Kanpur Nagar,208026,0,2
07-12-2025,Uttar Pradesh,Kanpur Nagar,209210,0,10
05-11-2025,Uttar Pradesh,Kanpur Nagar,208006,0,2
05-11-2025,Uttar Pradesh,Kanpur Nagar,208008,0,2
05-11-2025,Uttar Pradesh,Kanpur Nagar,208016,1,4
05-11-2025,Uttar Pradesh,Kanpur Nagar,208019,0,10
05-11-2025,Uttar Pradesh,Kanpur Nagar,208024,0,2
05-11-2025,Uttar Pradesh,Kanpur Nagar,209121,0,2
05-11-2025,Uttar Pradesh,Kanpur Nagar,209208,1,2
04-11-2025,Uttar Pradesh,Kanpur Nagar,208001,12,158
04-11-2025,Uttar Pradesh,Kanpur Nagar,208004,0,25
04-11-2025,Uttar Pradesh,Kanpur Nagar,208009,0,1
04-11-2025,Uttar Pradesh,Kanpur Nagar,208012,3,31
04-11-2025,Uttar Pradesh,Kanpur Nagar,208013,1,27
04-11-2025,Uttar Pradesh,Kanpur Nagar,208017,0,37
04-11-2025,Uttar Pradesh,Kanpur Nagar,209202,11,70
04-11-2025,Uttar Pradesh,Kanpur Nagar,209204,0,15
04-11-2025,Uttar Pradesh,Kanpur Nagar,209401,1,30
06-11-2025,Uttar Pradesh,Kanpur Nagar,208004,0,23
06-11-2025,Uttar Pradesh,Kanpur Nagar,208009,0,3
06-11-2025,Uttar Pradesh,Kanpur Nagar,208013,3,21
06-11-2025,Uttar Pradesh,Kanpur Nagar,208015,0,6
06-11-2025,Uttar Pradesh,Kanpur Nagar,208016,1,5
06-11-2025,Uttar Pradesh,Kanpur Nagar,208020,1,37
06-11-2025,Uttar Pradesh,Kanpur Nagar,208023,2,21
06-11-2025,Uttar Pradesh,Kanpur Nagar,209205,0,19
06-11-2025,Uttar Pradesh,Kanpur Nagar,209208,0,3
06-11-2025,Uttar Pradesh,Kanpur Nagar,209209,0,24
06-11-2025,Uttar Pradesh,Kanpur Nagar,209214,3,46
06-11-2025,Uttar Pradesh,Kanpur Nagar,209308,4,45
06-11-2025,Uttar Pradesh,Kanpur Nagar,209311,1,5
29-12-2025,Uttar Pradesh,Kanpur Nagar,208001,13,190
29-12-2025,Uttar Pradesh,Kanpur Nagar,208003,0,22
29-12-2025,Uttar Pradesh,Kanpur Nagar,208016,1,11
29-12-2025,Uttar Pradesh,Kanpur Nagar,208020,3,35
29-12-2025,Uttar Pradesh,Kanpur Nagar,208025,1,14
29-12-2025,Uttar Pradesh,Kanpur Nagar,209203,5,14
29-12-2025,Uttar Pradesh,Kanpur Nagar,209208,2,2
29-12-2025,Uttar Pradesh,Kanpur Nagar,209209,0,15
29-12-2025,Uttar Pradesh,Kanpur Nagar,209214,3,19
01-01-2026,Uttar Pradesh,Kanpur Nagar,208007,2,27
01-01-2026,Uttar Pradesh,Kanpur Nagar,208008,0,3
01-01-2026,Uttar Pradesh,Kanpur Nagar,208010,1,36
01-01-2026,Uttar Pradesh,Kanpur Nagar,208014,1,20
01-01-2026,Uttar Pradesh,Kanpur Nagar,209121,1,2
01-01-2026,Uttar Pradesh,Kanpur Nagar,209203,1,20
01-01-2026,Uttar Pradesh,Kanpur Nagar,209206,3,44
01-01-2026,Uttar Pradesh,Kanpur Nagar,209304,0,7
01-01-2026,Uttar Pradesh,Kanpur Nagar,209402,1,19
02-01-2026,Uttar Pradesh,Kanpur Nagar,208004,3,16
02-01-2026,Uttar Pradesh,Kanpur Nagar,208007,3,26
02-01-2026,Uttar Pradesh,Kanpur Nagar,208013,4,16
02-01-2026,Uttar Pradesh,Kanpur Nagar,209203,4,15
02-01-2026,Uttar Pradesh,Kanpur Nagar,209304,1,12
28-12-2025,Uttar Pradesh,Kanpur Nagar,208007,0,28
28-12-2025,Uttar Pradesh,Kanpur Nagar,208010,3,34
28-12-2025,Uttar Pradesh,Kanpur Nagar,208014,1,23
28-12-2025,Uttar Pradesh,Kanpur Nagar,208020,3,37
28-12-2025,Uttar Pradesh,Kanpur Nagar,208021,4,92
28-12-2025,Uttar Pradesh,Kanpur Nagar,209202,2,44
28-12-2025,Uttar Pradesh,Kanpur Nagar,209204,0,7
28-12-2025,Uttar Pradesh,Kanpur Nagar,209217,1,21
28-12-2025,Uttar Pradesh,Kanpur Nagar,209402,2,8
31-12-2025,Uttar Pradesh,Kanpur Nagar,208003,0,19
31-12-2025,Uttar Pradesh,Kanpur Nagar,208004,1,27
31-12-2025,Uttar Pradesh,Kanpur Nagar,208015,0,4
31-12-2025,Uttar Pradesh,Kanpur Nagar,208017,1,33
31-12-2025,Uttar Pradesh,Kanpur Nagar,208019,2,33
31-12-2025,Uttar Pradesh,Kanpur Nagar,208021,4,97
31-12-2025,Uttar Pradesh,Kanpur Nagar,208023,0,31
31-12-2025,Uttar Pradesh,Kanpur Nagar,208025,0,14
31-12-2025,Uttar Pradesh,Kanpur Nagar,209205,1,16
31-12-2025,Uttar Pradesh,Kanpur Nagar,209209,0,19
31-12-2025,Uttar Pradesh,Kanpur Nagar,209210,0,18
31-12-2025,Uttar Pradesh,Kanpur Nagar,209307,0,1
31-12-2025,Uttar Pradesh,Kanpur Nagar,209402,0,39
03-01-2026,Uttar Pradesh,Kanpur Nagar,208002,2,10
03-01-2026,Uttar Pradesh,Kanpur Nagar,208013,0,7
03-01-2026,Uttar Pradesh,Kanpur Nagar,208023,0,7
03-01-2026,Uttar Pradesh,Kanpur Nagar,208024,0,1
03-01-2026,Uttar Pradesh,Kanpur Nagar,209121,0,2
03-01-2026,Uttar Pradesh,Kanpur Nagar,209311,0,1
23-12-2025,Uttar Pradesh,Kanpur Nagar,208002,4,52
23-12-2025,Uttar Pradesh,Kanpur Nagar,208003,0,17
23-12-2025,Uttar Pradesh,Kanpur Nagar,208019,1,40
23-12-2025,Uttar Pradesh,Kanpur Nagar,208020,2,38
23-12-2025,Uttar Pradesh,Kanpur Nagar,209204,1,19
23-12-2025,Uttar Pradesh,Kanpur Nagar,209208,1,6
23-12-2025,Uttar Pradesh,Kanpur Nagar,209214,0,36
23-12-2025,Uttar Pradesh,Kanpur Nagar,209217,5,43
23-12-2025,Uttar Pradesh,Kanpur Nagar,209311,0,4
24-12-2025,Uttar Pradesh,Kanpur Nagar,208004,2,19
24-12-2025,Uttar Pradesh,Kanpur Nagar,208008,1,6
24-12-2025,Uttar Pradesh,Kanpur Nagar,208027,7,69
26-12-2025,Uttar Pradesh,Kanpur Nagar,208002,1,54
26-12-2025,Uttar Pradesh,Kanpur Nagar,208010,3,54
26-12-2025,Uttar Pradesh,Kanpur Nagar,208013,2,20
26-12-2025,Uttar Pradesh,Kanpur Nagar,208014,3,44
26-12-2025,Uttar Pradesh,Kanpur Nagar,208026,1,7
26-12-2025,Uttar Pradesh,Kanpur Nagar,209214,1,31
26-12-2025,Uttar Pradesh,Kanpur Nagar,209217,4,20
26-12-2025,Uttar Pradesh,Kanpur Nagar,209310,0,1
26-12-2025,Uttar Pradesh,Kanpur Nagar,209402,1,45
25-12-2025,Uttar Pradesh,Kanpur Nagar,208001,5,98
25-12-2025,Uttar Pradesh,Kanpur Nagar,208008,0,1
25-12-2025,Uttar Pradesh,Kanpur Nagar,208010,2,19
25-12-2025,Uttar Pradesh,Kanpur Nagar,208017,3,30
25-12-2025,Uttar Pradesh,Kanpur Nagar,208025,2,7
25-12-2025,Uttar Pradesh,Kanpur Nagar,208027,0,36
25-12-2025,Uttar Pradesh,Kanpur Nagar,209208,0,5
25-12-2025,Uttar Pradesh,Kanpur Nagar,209209,0,11
25-12-2025,Uttar Pradesh,Kanpur Nagar,209304,0,6
25-12-2025,Uttar Pradesh,Kanpur Nagar,209308,1,10
27-12-2025,Uttar Pradesh,Kanpur Nagar,208002,1,43
27-12-2025,Uttar Pradesh,Kanpur Nagar,208003,0,17
27-12-2025,Uttar Pradesh,Kanpur Nagar,208004,0,26
27-12-2025,Uttar Pradesh,Kanpur Nagar,208009,0,3
27-12-2025,Uttar Pradesh,Kanpur Nagar,208012,0,18
27-12-2025,Uttar Pradesh,Kanpur Nagar,208013,0,40
27-12-2025,Uttar Pradesh,Kanpur Nagar,208019,0,31
27-12-2025,Uttar Pradesh,Kanpur Nagar,208020,0,40
27-12-2025,Uttar Pradesh,Kanpur Nagar,209204,1,8
27-12-2025,Uttar Pradesh,Kanpur Nagar,209402,4,32
14-12-2025,Uttar Pradesh,Kanpur Nagar,208008,0,1
14-12-2025,Uttar Pradesh,Kanpur Nagar,208009,0,3
18-12-2025,Uttar Pradesh,Kanpur Nagar,208004,0,35
18-12-2025,Uttar Pradesh,Kanpur Nagar,208007,0,39
18-12-2025,Uttar Pradesh,Kanpur Nagar,208012,1,34
18-12-2025,Uttar Pradesh,Kanpur Nagar,209121,0,6
18-12-2025,Uttar Pradesh,Kanpur Nagar,209206,9,62
18-12-2025,Uttar Pradesh,Kanpur Nagar,209217,3,31
19-12-2025,Uttar Pradesh,Kanpur Nagar,208004,4,17
19-12-2025,Uttar Pradesh,Kanpur Nagar,208010,2,44
19-12-2025,Uttar Pradesh,Kanpur Nagar,209214,1,24
19-12-2025,Uttar Pradesh,Kanpur Nagar,209217,3,34
19-12-2025,Uttar Pradesh,Kanpur Nagar,209308,0,19
20-12-2025,Uttar Pradesh,Kanpur Nagar,208002,3,32
20-12-2025,Uttar Pradesh,Kanpur Nagar,208003,1,13
20-12-2025,Uttar Pradesh,Kanpur Nagar,208010,2,33
20-12-2025,Uttar Pradesh,Kanpur Nagar,208020,0,28
20-12-2025,Uttar Pradesh,Kanpur Nagar,209308,0,7
20-12-2025,Uttar Pradesh,Kanpur Nagar,209402,1,28
21-12-2025,Uttar Pradesh,Kanpur Nagar,208004,0,6
21-12-2025,Uttar Pradesh,Kanpur Nagar,208006,0,2
21-12-2025,Uttar Pradesh,Kanpur Nagar,208015,0,2
21-12-2025,Uttar Pradesh,Kanpur Nagar,208025,0,1
21-12-2025,Uttar Pradesh,Kanpur Nagar,208026,2,2
21-12-2025,Uttar Pradesh,Kanpur Nagar,209121,0,1
21-12-2025,Uttar Pradesh,Kanpur Nagar,209206,1,24
21-12-2025,Uttar Pradesh,Kanpur Nagar,209217,0,13
21-12-2025,Uttar Pradesh,Kanpur Nagar,209304,1,6
21-12-2025,Uttar Pradesh,Kanpur Nagar,209311,0,4
22-12-2025,Uttar Pradesh,Kanpur Nagar,208007,2,28
22-12-2025,Uttar Pradesh,Kanpur Nagar,208008,0,2
22-12-2025,Uttar Pradesh,Kanpur Nagar,208013,0,50
22-12-2025,Uttar Pradesh,Kanpur Nagar,208020,1,32
22-12-2025,Uttar Pradesh,Kanpur Nagar,208023,2,30
22-12-2025,Uttar Pradesh,Kanpur Nagar,208025,0,12
22-12-2025,Uttar Pradesh,Kanpur Nagar,209217,2,21
14-12-2025,Uttar Pradesh,Kanpur Nagar,208005,0,9
14-12-2025,Uttar Pradesh,Kanpur Nagar,208011,0,30
14-12-2025,Uttar Pradesh,Kanpur Nagar,208016,0,3
14-12-2025,Uttar Pradesh,Kanpur Nagar,208024,0,2
14-12-2025,Uttar Pradesh,Kanpur Nagar,209206,2,31
14-12-2025,Uttar Pradesh,Kanpur Nagar,209214,3,14
14-12-2025,Uttar Pradesh,Kanpur Nagar,209401,0,5
13-12-2025,Uttar Pradesh,Kanpur Nagar,208003,1,12
13-12-2025,Uttar Pradesh,Kanpur Nagar,208006,0,19
13-12-2025,Uttar Pradesh,Kanpur Nagar,208012,2,27
13-12-2025,Uttar Pradesh,Kanpur Nagar,208013,0,10
13-12-2025,Uttar Pradesh,Kanpur Nagar,208015,0,7
13-12-2025,Uttar Pradesh,Kanpur Nagar,208017,2,34
13-12-2025,Uttar Pradesh,Kanpur Nagar,208024,0,2
13-12-2025,Uttar Pradesh,Kanpur Nagar,208026,1,4
13-12-2025,Uttar Pradesh,Kanpur Nagar,209121,0,4
13-12-2025,Uttar Pradesh,Kanpur Nagar,209206,3,69
13-12-2025,Uttar Pradesh,Kanpur Nagar,209402,0,40
15-12-2025,Uttar Pradesh,Kanpur Nagar,208004,2,39
15-12-2025,Uttar Pradesh,Kanpur Nagar,208011,7,76
15-12-2025,Uttar Pradesh,Kanpur Nagar,208013,1,35
15-12-2025,Uttar Pradesh,Kanpur Nagar,208020,0,37
15-12-2025,Uttar Pradesh,Kanpur Nagar,208022,2,32
15-12-2025,Uttar Pradesh,Kanpur Nagar,209121,0,2
15-12-2025,Uttar Pradesh,Kanpur Nagar,209203,0,25
15-12-2025,Uttar Pradesh,Kanpur Nagar,209206,8,109
15-12-2025,Uttar Pradesh,Kanpur Nagar,209217,5,55
15-12-2025,Uttar Pradesh,Kanpur Nagar,209304,0,20
15-12-2025,Uttar Pradesh,Kanpur Nagar,209402,2,45
17-12-2025,Uttar Pradesh,Kanpur Nagar,208002,4,46
17-12-2025,Uttar Pradesh,Kanpur Nagar,208004,3,22
17-12-2025,Uttar Pradesh,Kanpur Nagar,208005,1,23
17-12-2025,Uttar Pradesh,Kanpur Nagar,208006,2,10
17-12-2025,Uttar Pradesh,Kanpur Nagar,208007,3,50
17-12-2025,Uttar Pradesh,Kanpur Nagar,208019,4,53
17-12-2025,Uttar Pradesh,Kanpur Nagar,208020,2,29
17-12-2025,Uttar Pradesh,Kanpur Nagar,209202,8,63
17-12-2025,Uttar Pradesh,Kanpur Nagar,209205,2,25
17-12-2025,Uttar Pradesh,Kanpur Nagar,209209,6,26
17-12-2025,Uttar Pradesh,Kanpur Nagar,209308,0,24
17-12-2025,Uttar Pradesh,Kanpur Nagar,209401,2,20
17-12-2025,Uttar Pradesh,Kanpur Nagar,209402,1,29
16-12-2025,Uttar Pradesh,Kanpur Nagar,208010,3,39
16-12-2025,Uttar Pradesh,Kanpur Nagar,208013,1,18
16-12-2025,Uttar Pradesh,Kanpur Nagar,208016,0,10
16-12-2025,Uttar Pradesh,Kanpur Nagar,209203,2,18
16-12-2025,Uttar Pradesh,Kanpur Nagar,209205,2,37
16-12-2025,Uttar Pradesh,Kanpur Nagar,209217,6,44
16-12-2025,Uttar Pradesh,Kanpur Nagar,209304,0,13
16-12-2025,Uttar Pradesh,Kanpur Nagar,209310,0,1
16-12-2025,Uttar Pradesh,Kanpur Nagar,209311,1,5
09-12-2025,Uttar Pradesh,Kanpur Nagar,208002,1,49
09-12-2025,Uttar Pradesh,Kanpur Nagar,208006,0,22
09-12-2025,Uttar Pradesh,Kanpur Nagar,208010,4,46
