date,state,district,pincode,demo_age_5_17,demo_age_17_
23-11-2025,Uttar Pradesh,Bareilly,243202,1,48
23-11-2025,Uttar Pradesh,Bareilly,243303,2,32
23-11-2025,Uttar Pradesh,Bareilly,243403,0,1
23-11-2025,Uttar Pradesh,Bareilly,243407,0,3
23-11-2025,Uttar Pradesh,Bareilly,243502,5,20
23-11-2025,Uttar Pradesh,Bareilly,262407,0,18
29-11-2025,Uttar Pradesh,Bareilly,243001,9,247
29-11-2025,Uttar Pradesh,Bareilly,243003,1,103
29-11-2025,Uttar Pradesh,Bareilly,243005,2,196
29-11-2025,Uttar Pradesh,Bareilly,243122,7,154
29-11-2025,Uttar Pradesh,Bareilly,243201,10,292
29-11-2025,Uttar Pradesh,Bareilly,243202,2,114
29-11-2025,Uttar Pradesh,Bareilly,243504,2,48
29-11-2025,Uttar Pradesh,Bareilly,262407,1,54
28-11-2025,Uttar Pradesh,Bareilly,243005,2,197
28-11-2025,Uttar Pradesh,Bareilly,243407,0,8
28-11-2025,Uttar Pradesh,Bareilly,243501,1,57
28-11-2025,Uttar Pradesh,Bareilly,243502,6,120
28-11-2025,Uttar Pradesh,Bareilly,262406,7,163
22-11-2025,Uttar Pradesh,Bareilly,243002,0,1
22-11-2025,Uttar Pradesh,Bareilly,243202,3,36
22-11-2025,Uttar Pradesh,Bareilly,243402,1,20
22-11-2025,Uttar Pradesh,Bareilly,243407,0,2
22-11-2025,Uttar Pradesh,Bareilly,243506,4,27
24-11-2025,Uttar Pradesh,Bareilly,243202,1,43
24-11-2025,Uttar Pradesh,Bareilly,243302,3,54
24-11-2025,Uttar Pradesh,Bareilly,243401,0,22
24-11-2025,Uttar Pradesh,Bareilly,243502,1,100
24-11-2025,Uttar Pradesh,Bareilly,243503,7,224
24-11-2025,Uttar Pradesh,Bareilly,243504,4,52
25-11-2025,Uttar Pradesh,Bareilly,243002,0,1
25-11-2025,Uttar Pradesh,Bareilly,243122,6,129
25-11-2025,Uttar Pradesh,Bareilly,243203,1,43
25-11-2025,Uttar Pradesh,Bareilly,243407,0,6
25-11-2025,Uttar Pradesh,Bareilly,243502,4,141
25-11-2025,Uttar Pradesh,Bareilly,262122,0,1
26-11-2025,Uttar Pradesh,Bareilly,243003,3,119
26-11-2025,Uttar Pradesh,Bareilly,243122,1,105
01-12-2025,Uttar Pradesh,Bareilly,243123,17,164
01-12-2025,Uttar Pradesh,Bareilly,243301,9,105
01-12-2025,Uttar Pradesh,Bareilly,243302,1,85
02-12-2025,Uttar Pradesh,Bareilly,243006,4,60
02-12-2025,Uttar Pradesh,Bareilly,243123,5,120
02-12-2025,Uttar Pradesh,Bareilly,243401,2,34
02-12-2025,Uttar Pradesh,Bareilly,243501,3,56
02-12-2025,Uttar Pradesh,Bareilly,262406,5,147
27-11-2025,Uttar Pradesh,Bareilly,243003,2,107
27-11-2025,Uttar Pradesh,Bareilly,243122,4,179
27-11-2025,Uttar Pradesh,Bareilly,243501,2,50
27-11-2025,Uttar Pradesh,Bareilly,243504,4,49
27-11-2025,Uttar Pradesh,Bareilly,262406,12,158
30-11-2025,Uttar Pradesh,Bareilly,243202,3,52
30-11-2025,Uttar Pradesh,Bareilly,243203,0,17
30-11-2025,Uttar Pradesh,Bareilly,243402,1,9
01-03-2025,Uttar Pradesh,Bareilly,243122,244,2204
01-03-2025,Uttar Pradesh,Bareilly,243201,391,4730
01-03-2025,Uttar Pradesh,Bareilly,243202,191,2430
01-03-2025,Uttar Pradesh,Bareilly,243203,80,1169
01-04-2025,Uttar Pradesh,Bareilly,262406,300,2697
01-04-2025,Uttar Pradesh,Bareilly,243001,401,3562
01-05-2025,Uttar Pradesh,Bareilly,243003,121,1144
01-03-2025,Uttar Pradesh,Bareilly,243407,15,324
01-03-2025,Uttar Pradesh,Bareilly,262406,251,3186
01-03-2025,Uttar Pradesh,Bareilly,243006,91,924
01-03-2025,Uttar Pradesh,Bareilly,243503,331,4307
01-03-2025,Uttar Pradesh,Bareilly,243401,74,799
01-09-2025,Uttar Pradesh,Bareilly,243203,3,32
01-09-2025,Uttar Pradesh,Bareilly,243401,6,32
01-09-2025,Uttar Pradesh,Bareilly,243402,7,27
01-09-2025,Uttar Pradesh,Bareilly,243407,0,7
01-09-2025,Uttar Pradesh,Bareilly,243505,11,78
02-09-2025,Uttar Pradesh,Bareilly,243005,2,47
02-09-2025,Uttar Pradesh,Bareilly,243407,0,6
02-09-2025,Uttar Pradesh,Bareilly,243503,30,156
02-09-2025,Uttar Pradesh,Bareilly,243504,9,54
02-09-2025,Uttar Pradesh,Bareilly,262406,13,88
03-09-2025,Uttar Pradesh,Bareilly,243001,13,101
03-09-2025,Uttar Pradesh,Bareilly,243006,4,21
03-09-2025,Uttar Pradesh,Bareilly,243401,7,26
05-09-2025,Uttar Pradesh,Bareilly,243001,13,51
05-09-2025,Uttar Pradesh,Bareilly,243301,6,19
05-09-2025,Uttar Pradesh,Bareilly,243401,7,25
05-09-2025,Uttar Pradesh,Bareilly,243503,12,59
04-09-2025,Uttar Pradesh,Bareilly,243123,7,52
04-09-2025,Uttar Pradesh,Bareilly,243202,8,64
04-09-2025,Uttar Pradesh,Bareilly,243203,5,24
04-09-2025,Uttar Pradesh,Bareilly,243407,0,9
07-09-2025,Uttar Pradesh,Bareilly,243123,5,40
07-09-2025,Uttar Pradesh,Bareilly,243202,7,63
07-09-2025,Uttar Pradesh,Bareilly,243301,4,21
07-09-2025,Uttar Pradesh,Bareilly,243402,5,20
07-09-2025,Uttar Pradesh,Bareilly,243502,4,6
06-09-2025,Uttar Pradesh,Bareilly,243001,14,90
06-09-2025,Uttar Pradesh,Bareilly,243005,6,38
06-09-2025,Uttar Pradesh,Bareilly,243122,3,62
06-09-2025,Uttar Pradesh,Bareilly,243402,11,35
06-09-2025,Uttar Pradesh,Bareilly,243407,0,8
06-09-2025,Uttar Pradesh,Bareilly,243504,5,57
08-09-2025,Uttar Pradesh,Bareilly,243301,19,71
09-09-2025,Uttar Pradesh,Bareilly,243001,28,141
09-09-2025,Uttar Pradesh,Bareilly,243401,9,32
09-09-2025,Uttar Pradesh,Bareilly,243402,14,43
09-09-2025,Uttar Pradesh,Bareilly,243504,10,62
09-09-2025,Uttar Pradesh,Bareilly,243506,4,34
09-09-2025,Uttar Pradesh,Bareilly,262201,0,1
09-09-2025,Uttar Pradesh,Bareilly,262407,11,61
10-09-2025,Uttar Pradesh,Bareilly,243201,61,210
10-09-2025,Uttar Pradesh,Bareilly,243202,14,94
10-09-2025,Uttar Pradesh,Bareilly,243303,23,74
10-09-2025,Uttar Pradesh,Bareilly,243501,5,40
10-09-2025,Uttar Pradesh,Bareilly,243503,38,180
10-09-2025,Uttar Pradesh,Bareilly,243506,4,33
11-09-2025,Uttar Pradesh,Bareilly,243002,0,1
11-09-2025,Uttar Pradesh,Bareilly,243203,13,56
11-09-2025,Uttar Pradesh,Bareilly,243401,14,33
11-09-2025,Uttar Pradesh,Bareilly,243502,9,38
11-09-2025,Uttar Pradesh,Bareilly,243504,16,55
12-09-2025,Uttar Pradesh,Bareilly,243201,43,279
12-09-2025,Uttar Pradesh,Bareilly,243505,21,123
12-09-2025,Uttar Pradesh,Bareilly,243506,8,23
13-09-2025,Uttar Pradesh,Bareilly,243123,8,79
13-09-2025,Uttar Pradesh,Bareilly,243201,21,197
13-09-2025,Uttar Pradesh,Bareilly,243203,5,50
13-09-2025,Uttar Pradesh,Bareilly,243505,17,106
15-09-2025,Uttar Pradesh,Bareilly,243122,9,55
15-09-2025,Uttar Pradesh,Bareilly,243201,16,171
15-09-2025,Uttar Pradesh,Bareilly,243501,7,44
15-09-2025,Uttar Pradesh,Bareilly,243504,17,54
14-09-2025,Uttar Pradesh,Bareilly,243003,1,3
14-09-2025,Uttar Pradesh,Bareilly,243123,4,32
14-09-2025,Uttar Pradesh,Bareilly,243201,9,61
14-09-2025,Uttar Pradesh,Bareilly,243303,13,23
14-09-2025,Uttar Pradesh,Bareilly,243501,1,20
14-09-2025,Uttar Pradesh,Bareilly,243503,10,70
14-09-2025,Uttar Pradesh,Bareilly,243504,5,26
14-09-2025,Uttar Pradesh,Bareilly,262406,12,39
14-09-2025,Uttar Pradesh,Bareilly,262407,5,33
16-09-2025,Uttar Pradesh,Bareilly,243006,3,31
16-09-2025,Uttar Pradesh,Bareilly,243407,0,6
16-09-2025,Uttar Pradesh,Bareilly,243506,6,31
18-09-2025,Uttar Pradesh,Bareilly,243122,7,67
18-09-2025,Uttar Pradesh,Bareilly,243301,11,61
18-09-2025,Uttar Pradesh,Bareilly,243302,13,65
18-09-2025,Uttar Pradesh,Bareilly,243403,0,2
18-09-2025,Uttar Pradesh,Bareilly,243505,27,129
17-09-2025,Uttar Pradesh,Bareilly,243005,2,27
17-09-2025,Uttar Pradesh,Bareilly,243122,8,67
17-09-2025,Uttar Pradesh,Bareilly,243201,24,152
17-09-2025,Uttar Pradesh,Bareilly,243302,11,54
17-09-2025,Uttar Pradesh,Bareilly,243505,22,109
17-09-2025,Uttar Pradesh,Bareilly,243506,7,35
19-09-2025,Uttar Pradesh,Bareilly,243003,4,40
19-09-2025,Uttar Pradesh,Bareilly,243005,4,57
19-09-2025,Uttar Pradesh,Bareilly,243006,5,32
19-09-2025,Uttar Pradesh,Bareilly,243302,15,68
19-09-2025,Uttar Pradesh,Bareilly,243502,5,44
19-09-2025,Uttar Pradesh,Bareilly,243503,22,133
19-09-2025,Uttar Pradesh,Bareilly,243506,16,18
20-09-2025,Uttar Pradesh,Bareilly,243003,1,32
20-09-2025,Uttar Pradesh,Bareilly,243122,4,64
20-09-2025,Uttar Pradesh,Bareilly,243303,9,91
20-09-2025,Uttar Pradesh,Bareilly,243403,1,4
20-09-2025,Uttar Pradesh,Bareilly,243506,6,25
20-09-2025,Uttar Pradesh,Bareilly,262407,4,58
13-10-2025,Uttar Pradesh,Bareilly,243001,4,36
13-10-2025,Uttar Pradesh,Bareilly,243201,2,81
13-10-2025,Uttar Pradesh,Bareilly,243203,3,26
13-10-2025,Uttar Pradesh,Bareilly,243401,2,6
13-10-2025,Uttar Pradesh,Bareilly,243506,1,16
15-10-2025,Uttar Pradesh,Bareilly,243003,0,37
15-10-2025,Uttar Pradesh,Bareilly,243402,2,16
15-10-2025,Uttar Pradesh,Bareilly,243403,0,4
15-10-2025,Uttar Pradesh,Bareilly,243501,2,14
15-10-2025,Uttar Pradesh,Bareilly,243505,13,92
16-11-2025,Uttar Pradesh,Bareilly,262122,0,1
05-12-2025,Uttar Pradesh,Bareilly,262201,0,1
20-10-2025,Uttar Pradesh,Bareilly,243201,4,48
20-10-2025,Uttar Pradesh,Bareilly,243301,1,8
20-10-2025,Uttar Pradesh,Bareilly,243303,0,19
20-10-2025,Uttar Pradesh,Bareilly,243403,0,1
20-10-2025,Uttar Pradesh,Bareilly,243503,4,30
21-10-2025,Uttar Pradesh,Bareilly,243003,1,5
21-10-2025,Uttar Pradesh,Bareilly,243005,0,7
21-10-2025,Uttar Pradesh,Bareilly,243122,4,23
21-10-2025,Uttar Pradesh,Bareilly,243506,4,2
21-10-2025,Uttar Pradesh,Bareilly,262407,0,4
22-10-2025,Uttar Pradesh,Bareilly,243001,1,6
22-10-2025,Uttar Pradesh,Bareilly,243006,1,1
22-10-2025,Uttar Pradesh,Bareilly,243401,0,1
22-10-2025,Uttar Pradesh,Bareilly,243407,0,1
22-10-2025,Uttar Pradesh,Bareilly,243502,1,0
22-10-2025,Uttar Pradesh,Bareilly,243505,1,2
22-10-2025,Uttar Pradesh,Bareilly,243506,1,0
22-10-2025,Uttar Pradesh,Bareilly,262406,2,2
23-10-2025,Uttar Pradesh,Bareilly,243123,0,6
23-10-2025,Uttar Pradesh,Bareilly,243303,0,2
23-10-2025,Uttar Pradesh,Bareilly,243503,0,7
24-10-2025,Uttar Pradesh,Bareilly,243001,3,64
24-10-2025,Uttar Pradesh,Bareilly,243201,12,103
24-10-2025,Uttar Pradesh,Bareilly,243401,5,20
24-10-2025,Uttar Pradesh,Bareilly,243407,3,9
24-10-2025,Uttar Pradesh,Bareilly,243501,1,12
24-10-2025,Uttar Pradesh,Bareilly,243503,8,101
24-10-2025,Uttar Pradesh,Bareilly,262001,0,1
17-10-2025,Uttar Pradesh,Bareilly,243203,2,24
17-10-2025,Uttar Pradesh,Bareilly,243301,3,41
17-10-2025,Uttar Pradesh,Bareilly,243402,5,16
17-10-2025,Uttar Pradesh,Bareilly,243503,7,98
16-10-2025,Uttar Pradesh,Bareilly,243201,19,145
16-10-2025,Uttar Pradesh,Bareilly,243203,9,32
16-10-2025,Uttar Pradesh,Bareilly,243501,1,17
16-10-2025,Uttar Pradesh,Bareilly,243504,6,30
18-10-2025,Uttar Pradesh,Bareilly,243123,6,50
18-10-2025,Uttar Pradesh,Bareilly,243203,3,16
18-10-2025,Uttar Pradesh,Bareilly,243502,2,31
18-10-2025,Uttar Pradesh,Bareilly,243504,5,23
26-10-2025,Uttar Pradesh,Bareilly,243002,0,2
26-10-2025,Uttar Pradesh,Bareilly,243003,3,47
26-10-2025,Uttar Pradesh,Bareilly,243005,8,55
26-10-2025,Uttar Pradesh,Bareilly,243201,21,226
26-10-2025,Uttar Pradesh,Bareilly,243301,4,62
26-10-2025,Uttar Pradesh,Bareilly,243407,0,8
26-10-2025,Uttar Pradesh,Bareilly,262122,0,1
19-10-2025,Uttar Pradesh,Bareilly,243005,5,49
19-10-2025,Uttar Pradesh,Bareilly,243123,4,56
19-10-2025,Uttar Pradesh,Bareilly,243202,5,63
19-10-2025,Uttar Pradesh,Bareilly,243203,6,20
25-10-2025,Uttar Pradesh,Bareilly,243003,2,19
25-10-2025,Uttar Pradesh,Bareilly,243301,1,20
25-10-2025,Uttar Pradesh,Bareilly,243302,2,31
25-10-2025,Uttar Pradesh,Bareilly,243401,1,7
25-10-2025,Uttar Pradesh,Bareilly,243402,4,14
25-10-2025,Uttar Pradesh,Bareilly,243506,1,11
25-10-2025,Uttar Pradesh,Bareilly,262406,0,60
25-10-2025,Uttar Pradesh,Bareilly,262407,0,25
27-10-2025,Uttar Pradesh,Bareilly,243401,2,12
27-10-2025,Uttar Pradesh,Bareilly,243403,0,4
27-10-2025,Uttar Pradesh,Bareilly,243407,0,2
27-10-2025,Uttar Pradesh,Bareilly,243501,1,17
27-10-2025,Uttar Pradesh,Bareilly,243503,8,77
28-10-2025,Uttar Pradesh,Bareilly,243001,5,82
28-10-2025,Uttar Pradesh,Bareilly,243003,2,29
28-10-2025,Uttar Pradesh,Bareilly,243122,4,51
28-10-2025,Uttar Pradesh,Bareilly,243302,3,67
28-10-2025,Uttar Pradesh,Bareilly,243407,0,6
28-10-2025,Uttar Pradesh,Bareilly,243503,17,129
28-10-2025,Uttar Pradesh,Bareilly,243506,8,27
12-12-2025,Uttar Pradesh,Bareilly,243002,0,1
21-12-2025,Uttar Pradesh,Bareilly,262407,0,6
22-12-2025,Uttar Pradesh,Bareilly,243006,7,54
22-12-2025,Uttar Pradesh,Bareilly,243503,14,140
22-12-2025,Uttar Pradesh,Bareilly,243505,16,131
15-12-2025,Uttar Pradesh,Bareilly,243006,4,48
15-12-2025,Uttar Pradesh,Bareilly,243402,2,16
08-12-2025,Uttar Pradesh,Bareilly,243006,5,61
08-12-2025,Uttar Pradesh,Bareilly,243301,6,91
08-12-2025,Uttar Pradesh,Bareilly,243502,3,80
08-12-2025,Uttar Pradesh,Bareilly,243503,13,188
08-12-2025,Uttar Pradesh,Bareilly,243506,0,45
11-12-2025,Uttar Pradesh,Bareilly,243005,3,90
11-12-2025,Uttar Pradesh,Bareilly,243123,4,121
11-12-2025,Uttar Pradesh,Bareilly,243501,7,34
11-12-2025,Uttar Pradesh,Bareilly,262122,0,1
20-12-2025,Uttar Pradesh,Bareilly,243003,1,32
20-12-2025,Uttar Pradesh,Bareilly,243402,1,18
20-12-2025,Uttar Pradesh,Bareilly,243504,1,16
20-12-2025,Uttar Pradesh,Bareilly,243505,4,96
20-12-2025,Uttar Pradesh,Bareilly,243506,0,26
19-12-2025,Uttar Pradesh,Bareilly,243005,2,55
19-12-2025,Uttar Pradesh,Bareilly,243006,2,37
19-12-2025,Uttar Pradesh,Bareilly,243402,0,25
19-12-2025,Uttar Pradesh,Bareilly,262407,2,31
14-12-2025,Uttar Pradesh,Bareilly,243122,4,50
14-12-2025,Uttar Pradesh,Bareilly,243123,3,46
14-12-2025,Uttar Pradesh,Bareilly,243203,0,17
14-12-2025,Uttar Pradesh,Bareilly,243301,2,22
14-12-2025,Uttar Pradesh,Bareilly,243402,0,13
13-12-2025,Uttar Pradesh,Bareilly,243122,6,115
13-12-2025,Uttar Pradesh,Bareilly,243203,1,48
13-12-2025,Uttar Pradesh,Bareilly,243303,3,90
13-12-2025,Uttar Pradesh,Bareilly,243502,6,77
16-12-2025,Uttar Pradesh,Bareilly,243006,3,39
16-12-2025,Uttar Pradesh,Bareilly,243402,2,40
16-12-2025,Uttar Pradesh,Bareilly,243501,5,43
16-12-2025,Uttar Pradesh,Bareilly,243503,8,187
16-12-2025,Uttar Pradesh,Bareilly,243506,6,43
09-12-2025,Uttar Pradesh,Bareilly,243003,4,79
09-12-2025,Uttar Pradesh,Bareilly,243202,5,84
09-12-2025,Uttar Pradesh,Bareilly,243203,4,42
09-12-2025,Uttar Pradesh,Bareilly,243501,3,60
09-12-2025,Uttar Pradesh,Bareilly,243502,6,78
09-12-2025,Uttar Pradesh,Bareilly,243503,14,207
09-12-2025,Uttar Pradesh,Bareilly,262201,0,2
10-12-2025,Uttar Pradesh,Bareilly,243003,2,80
10-12-2025,Uttar Pradesh,Bareilly,243005,4,109
10-12-2025,Uttar Pradesh,Bareilly,243303,5,49
10-12-2025,Uttar Pradesh,Bareilly,243402,0,38
28-12-2025,Uttar Pradesh,Bareilly,243003,1,56
28-12-2025,Uttar Pradesh,Bareilly,243123,8,79
28-12-2025,Uttar Pradesh,Bareilly,243201,15,130
28-12-2025,Uttar Pradesh,Bareilly,243503,15,96
17-12-2025,Uttar Pradesh,Bareilly,243005,1,75
17-12-2025,Uttar Pradesh,Bareilly,243202,2,56
17-12-2025,Uttar Pradesh,Bareilly,243203,3,33
17-12-2025,Uttar Pradesh,Bareilly,243401,2,22
12-12-2025,Uttar Pradesh,Bareilly,243001,4,166
12-12-2025,Uttar Pradesh,Bareilly,243006,3,44
12-12-2025,Uttar Pradesh,Bareilly,243201,8,197
12-12-2025,Uttar Pradesh,Bareilly,243302,5,90
12-12-2025,Uttar Pradesh,Bareilly,243407,1,12
12-12-2025,Uttar Pradesh,Bareilly,243506,2,33
12-12-2025,Uttar Pradesh,Bareilly,262406,2,130
06-12-2025,Uttar Pradesh,Bareilly,243203,4,53
06-12-2025,Uttar Pradesh,Bareilly,243402,2,30
06-12-2025,Uttar Pradesh,Bareilly,243407,1,23
06-12-2025,Uttar Pradesh,Bareilly,243506,0,44
05-12-2025,Uttar Pradesh,Bareilly,243202,5,68
05-12-2025,Uttar Pradesh,Bareilly,243407,0,8
05-12-2025,Uttar Pradesh,Bareilly,243501,4,37
05-12-2025,Uttar Pradesh,Bareilly,243502,4,82
03-12-2025,Uttar Pradesh,Bareilly,243001,5,207
04-12-2025,Uttar Pradesh,Bareilly,243201,5,186
04-12-2025,Uttar Pradesh,Bareilly,243203,5,43
04-12-2025,Uttar Pradesh,Bareilly,262407,1,63
07-12-2025,Uttar Pradesh,Bareilly,243001,1,74
07-12-2025,Uttar Pradesh,Bareilly,243005,2,79
07-12-2025,Uttar Pradesh,Bareilly,243122,2,57
07-12-2025,Uttar Pradesh,Bareilly,243201,3,107
07-12-2025,Uttar Pradesh,Bareilly,243501,5,28
07-12-2025,Uttar Pradesh,Bareilly,243504,3,26
07-12-2025,Uttar Pradesh,Bareilly,243506,0,29
07-12-2025,Uttar Pradesh,Bareilly,262406,4,50
08-11-2025,Uttar Pradesh,Bareilly,243001,4,133
08-11-2025,Uttar Pradesh,Bareilly,243005,6,126
08-11-2025,Uttar Pradesh,Bareilly,243201,12,119
08-11-2025,Uttar Pradesh,Bareilly,243303,3,46
08-11-2025,Uttar Pradesh,Bareilly,243502,5,66
08-11-2025,Uttar Pradesh,Bareilly,243506,1,27
09-11-2025,Uttar Pradesh,Bareilly,243003,1,13
09-11-2025,Uttar Pradesh,Bareilly,243123,1,31
09-11-2025,Uttar Pradesh,Bareilly,243202,0,27
09-11-2025,Uttar Pradesh,Bareilly,243501,2,12
09-11-2025,Uttar Pradesh,Bareilly,243502,1,22
09-11-2025,Uttar Pradesh,Bareilly,243505,2,25
09-11-2025,Uttar Pradesh,Bareilly,262407,1,14
11-11-2025,Uttar Pradesh,Bareilly,243201,15,198
11-11-2025,Uttar Pradesh,Bareilly,243407,2,8
11-11-2025,Uttar Pradesh,Bareilly,243505,14,121
11-11-2025,Uttar Pradesh,Bareilly,262406,6,92
11-11-2025,Uttar Pradesh,Bareilly,262407,1,33
10-11-2025,Uttar Pradesh,Bareilly,243006,0,37
10-11-2025,Uttar Pradesh,Bareilly,243203,5,46
10-11-2025,Uttar Pradesh,Bareilly,243403,0,4
10-11-2025,Uttar Pradesh,Bareilly,243504,2,28
10-11-2025,Uttar Pradesh,Bareilly,243505,10,117
05-11-2025,Uttar Pradesh,Bareilly,243001,3,60
05-11-2025,Uttar Pradesh,Bareilly,243003,2,36
05-11-2025,Uttar Pradesh,Bareilly,243122,3,51
05-11-2025,Uttar Pradesh,Bareilly,243123,1,28
05-11-2025,Uttar Pradesh,Bareilly,243201,10,68
05-11-2025,Uttar Pradesh,Bareilly,243301,2,35
05-11-2025,Uttar Pradesh,Bareilly,243502,2,45
05-11-2025,Uttar Pradesh,Bareilly,243504,1,8
05-11-2025,Uttar Pradesh,Bareilly,243505,1,43
04-11-2025,Uttar Pradesh,Bareilly,243122,6,80
04-11-2025,Uttar Pradesh,Bareilly,243301,5,66
04-11-2025,Uttar Pradesh,Bareilly,243501,0,33
04-11-2025,Uttar Pradesh,Bareilly,243503,3,152
04-11-2025,Uttar Pradesh,Bareilly,243506,5,14
04-11-2025,Uttar Pradesh,Bareilly,262407,3,46
06-11-2025,Uttar Pradesh,Bareilly,243122,8,86
06-11-2025,Uttar Pradesh,Bareilly,243203,0,58
06-11-2025,Uttar Pradesh,Bareilly,243402,0,14
06-11-2025,Uttar Pradesh,Bareilly,243502,3,55
06-11-2025,Uttar Pradesh,Bareilly,243506,1,39
07-11-2025,Uttar Pradesh,Bareilly,243123,5,75
07-11-2025,Uttar Pradesh,Bareilly,243202,5,66
07-11-2025,Uttar Pradesh,Bareilly,243203,2,52
07-11-2025,Uttar Pradesh,Bareilly,243301,6,85
07-11-2025,Uttar Pradesh,Bareilly,243401,3,15
07-11-2025,Uttar Pradesh,Bareilly,243407,0,14
12-11-2025,Uttar Pradesh,Bareilly,243005,3,118
12-11-2025,Uttar Pradesh,Bareilly,243301,7,101
12-11-2025,Uttar Pradesh,Bareilly,243401,0,39
12-11-2025,Uttar Pradesh,Bareilly,243402,2,22
12-11-2025,Uttar Pradesh,Bareilly,243505,6,110
12-11-2025,Uttar Pradesh,Bareilly,243506,1,58
13-11-2025,Uttar Pradesh,Bareilly,243001,12,204
13-11-2025,Uttar Pradesh,Bareilly,243002,1,0
13-11-2025,Uttar Pradesh,Bareilly,243003,4,102
13-11-2025,Uttar Pradesh,Bareilly,243005,2,149
13-11-2025,Uttar Pradesh,Bareilly,243504,5,59
14-11-2025,Uttar Pradesh,Bareilly,243004,0,1
14-11-2025,Uttar Pradesh,Bareilly,243402,0,26
14-11-2025,Uttar Pradesh,Bareilly,243506,0,43
14-11-2025,Uttar Pradesh,Bareilly,262406,4,120
14-11-2025,Uttar Pradesh,Bareilly,262407,3,64
25-12-2025,Uttar Pradesh,Bareilly,243004,0,1
29-12-2025,Uttar Pradesh,Bareilly,243005,3,58
29-12-2025,Uttar Pradesh,Bareilly,243122,5,81
29-12-2025,Uttar Pradesh,Bareilly,243403,0,5
31-12-2025,Uttar Pradesh,Bareilly,243001,4,113
31-12-2025,Uttar Pradesh,Bareilly,243401,1,26
31-12-2025,Uttar Pradesh,Bareilly,243403,0,4
31-12-2025,Uttar Pradesh,Bareilly,243501,1,14
31-12-2025,Uttar Pradesh,Bareilly,243502,3,58
31-12-2025,Uttar Pradesh,Bareilly,243504,4,35
31-12-2025,Uttar Pradesh,Bareilly,243506,0,51
31-12-2025,Uttar Pradesh,Bareilly,262407,3,66
25-12-2025,Uttar Pradesh,Bareilly,243001,4,103
25-12-2025,Uttar Pradesh,Bareilly,243502,2,59
24-12-2025,Uttar Pradesh,Bareilly,262202,1,0
01-01-2026,Uttar Pradesh,Bareilly,243122,3,75
01-01-2026,Uttar Pradesh,Bareilly,243202,2,63
01-01-2026,Uttar Pradesh,Bareilly,243502,1,34
01-01-2026,Uttar Pradesh,Bareilly,243503,7,116
01-01-2026,Uttar Pradesh,Bareilly,243504,0,35
23-12-2025,Uttar Pradesh,Bareilly,243003,3,75
23-12-2025,Uttar Pradesh,Bareilly,243201,17,171
23-12-2025,Uttar Pradesh,Bareilly,243203,0,24
23-12-2025,Uttar Pradesh,Bareilly,243501,5,41
23-12-2025,Uttar Pradesh,Bareilly,243505,10,117
23-12-2025,Uttar Pradesh,Bareilly,243506,0,40
24-12-2025,Uttar Pradesh,Bareilly,243005,8,95
27-12-2025,Uttar Pradesh,Bareilly,243005,0,88
27-12-2025,Uttar Pradesh,Bareilly,243301,2,37
27-12-2025,Uttar Pradesh,Bareilly,243501,0,26
26-12-2025,Uttar Pradesh,Bareilly,243004,0,1
26-12-2025,Uttar Pradesh,Bareilly,243203,7,42
26-12-2025,Uttar Pradesh,Bareilly,243301,5,70
26-12-2025,Uttar Pradesh,Bareilly,243401,0,31
26-12-2025,Uttar Pradesh,Bareilly,243403,0,3
26-12-2025,Uttar Pradesh,Bareilly,243501,0,43
26-12-2025,Uttar Pradesh,Bareilly,243506,2,40
27-11-2025,Uttar Pradesh,Bareilly,262201,0,1
03-01-2026,Uttar Pradesh,Bareilly,243403,0,1
03-01-2026,Uttar Pradesh,Bareilly,243505,3,25
02-01-2026,Uttar Pradesh,Bareilly,243002,0,2
02-01-2026,Uttar Pradesh,Bareilly,243303,1,34
18-12-2025,Uttar Pradesh,Bareilly,243001,9,160
18-12-2025,Uttar Pradesh,Bareilly,243123,10,107
18-12-2025,Uttar Pradesh,Bareilly,243501,6,43
18-12-2025,Uttar Pradesh,Bareilly,243502,7,60
18-12-2025,Uttar Pradesh,Bareilly,262203,0,1
16-11-2025,Uttar Pradesh,Bareilly,243005,0,163
16-11-2025,Uttar Pradesh,Bareilly,243122,8,67
16-11-2025,Uttar Pradesh,Bareilly,243123,0,76
16-11-2025,Uttar Pradesh,Bareilly,243301,2,59
16-11-2025,Uttar Pradesh,Bareilly,243401,0,15
16-11-2025,Uttar Pradesh,Bareilly,243407,0,3
16-11-2025,Uttar Pradesh,Bareilly,243501,0,13
15-11-2025,Uttar Pradesh,Bareilly,243302,1,80
15-11-2025,Uttar Pradesh,Bareilly,243506,2,41
17-11-2025,Uttar Pradesh,Bareilly,243004,0,2
17-11-2025,Uttar Pradesh,Bareilly,243203,6,63
17-11-2025,Uttar Pradesh,Bareilly,243402,2,28
17-11-2025,Uttar Pradesh,Bareilly,243505,8,172
18-11-2025,Uttar Pradesh,Bareilly,243004,0,1
18-11-2025,Uttar Pradesh,Bareilly,243123,5,149
18-11-2025,Uttar Pradesh,Bareilly,243303,4,66
18-11-2025,Uttar Pradesh,Bareilly,243503,9,265
18-11-2025,Uttar Pradesh,Bareilly,243504,8,66
18-11-2025,Uttar Pradesh,Bareilly,243505,3,99
19-11-2025,Uttar Pradesh,Bareilly,243002,0,1
19-11-2025,Uttar Pradesh,Bareilly,243005,0,222
