date,state,district,pincode,demo_age_5_17,demo_age_17_
28-10-2025,Bihar,Patna,801109,0,13
28-10-2025,Bihar,Patna,801305,0,1
28-10-2025,Bihar,Patna,801502,1,2
27-10-2025,Bihar,Patna,800003,1,7
27-10-2025,Bihar,Patna,800004,0,3
27-10-2025,Bihar,Patna,800006,1,9
27-10-2025,Bihar,Patna,800009,1,6
27-10-2025,Bihar,Patna,800010,0,5
27-10-2025,Bihar,Patna,800013,0,3
27-10-2025,Bihar,Patna,800018,0,1
27-10-2025,Bihar,Patna,800024,0,1
27-10-2025,Bihar,Patna,800025,1,5
27-10-2025,Bihar,Patna,801101,0,3
27-10-2025,Bihar,Patna,801502,0,8
27-10-2025,Bihar,Patna,801503,2,37
27-10-2025,Bihar,Patna,803202,4,22
27-10-2025,Bihar,Patna,803214,2,17
27-10-2025,Bihar,Patna,803307,0,5
31-10-2025,Bihar,Patna,801111,0,1
02-11-2025,Bihar,Patna,800010,0,1
02-11-2025,Bihar,Patna,802160,1,1
04-11-2025,Bihar,Patna,803303,0,2
06-11-2025,Bihar,Patna,800025,0,4
06-11-2025,Bihar,Patna,800026,3,5
06-11-2025,Bihar,Patna,801502,0,1
06-11-2025,Bihar,Patna,803307,0,2
09-11-2025,Bihar,Patna,801118,0,1
12-11-2025,Bihar,Patna,804423,0,3
16-11-2025,Bihar,Patna,801506,0,2
18-11-2025,Bihar,Patna,800030,0,1
19-11-2025,Bihar,Patna,800029,1,0
03-12-2025,Bihar,Patna,803307,0,3
11-12-2025,Bihar,Patna,800022,0,1
11-12-2025,Bihar,Patna,811302,1,0
14-12-2025,Bihar,Patna,803203,0,1
20-12-2025,Bihar,Patna,800010,0,2
20-12-2025,Bihar,Patna,803203,0,1
26-11-2025,Bihar,Patna,801111,0,1
27-11-2025,Bihar,Patna,848501,0,1
29-12-2025,Bihar,Patna,800001,3,61
29-12-2025,Bihar,Patna,800007,7,52
29-12-2025,Bihar,Patna,800011,0,8
29-12-2025,Bihar,Patna,800012,0,19
29-12-2025,Bihar,Patna,800016,0,5
29-12-2025,Bihar,Patna,801103,3,36
29-12-2025,Bihar,Patna,801110,5,70
29-12-2025,Bihar,Patna,801113,1,21
29-12-2025,Bihar,Patna,801305,1,8
29-12-2025,Bihar,Patna,803110,3,12
29-12-2025,Bihar,Patna,803202,7,52
29-12-2025,Bihar,Patna,803203,1,4
29-12-2025,Bihar,Patna,803211,3,32
31-12-2025,Bihar,Patna,800003,0,17
31-12-2025,Bihar,Patna,800007,4,69
31-12-2025,Bihar,Patna,800013,1,12
31-12-2025,Bihar,Patna,801104,1,49
31-12-2025,Bihar,Patna,801507,0,3
31-12-2025,Bihar,Patna,803110,1,9
31-12-2025,Bihar,Patna,803213,3,59
31-12-2025,Bihar,Patna,803221,4,26
31-12-2025,Bihar,Patna,803301,1,12
31-12-2025,Bihar,Patna,803306,1,10
31-12-2025,Bihar,Patna,803307,0,5
31-12-2025,Bihar,Patna,811104,2,7
03-01-2026,Bihar,Patna,800001,1,21
03-01-2026,Bihar,Patna,800009,0,8
03-01-2026,Bihar,Patna,800020,0,10
03-01-2026,Bihar,Patna,800111,0,8
03-01-2026,Bihar,Patna,801105,0,8
03-01-2026,Bihar,Patna,801305,0,6
03-01-2026,Bihar,Patna,801506,0,1
03-01-2026,Bihar,Patna,803203,0,1
03-01-2026,Bihar,Patna,803213,1,11
03-01-2026,Bihar,Patna,803221,0,13
03-01-2026,Bihar,Patna,803307,0,2
03-01-2026,Bihar,Patna,811104,0,1
22-12-2025,Bihar,Patna,800006,3,33
22-12-2025,Bihar,Patna,800007,1,47
22-12-2025,Bihar,Patna,800020,1,27
22-12-2025,Bihar,Patna,800111,3,10
22-12-2025,Bihar,Patna,801109,4,33
22-12-2025,Bihar,Patna,801110,6,49
22-12-2025,Bihar,Patna,804451,5,43
22-12-2025,Bihar,Patna,804453,6,60
21-12-2025,Bihar,Patna,800003,0,5
21-12-2025,Bihar,Patna,800008,1,19
21-12-2025,Bihar,Patna,800011,1,3
21-12-2025,Bihar,Patna,800014,0,7
21-12-2025,Bihar,Patna,800025,0,5
21-12-2025,Bihar,Patna,801102,0,10
21-12-2025,Bihar,Patna,801103,5,13
21-12-2025,Bihar,Patna,803201,2,28
21-12-2025,Bihar,Patna,803202,1,23
21-12-2025,Bihar,Patna,803203,0,1
21-12-2025,Bihar,Patna,804401,0,1
23-12-2025,Bihar,Patna,800015,0,1
02-01-2026,Bihar,Patna,801110,6,29
02-01-2026,Bihar,Patna,801117,0,1
02-01-2026,Bihar,Patna,804423,0,1
02-01-2026,Bihar,Patna,804454,6,12
02-01-2026,Bihar,Patna,800002,3,20
02-01-2026,Bihar,Patna,800004,3,10
02-01-2026,Bihar,Patna,800006,4,23
02-01-2026,Bihar,Patna,800009,1,16
23-12-2025,Bihar,Patna,800009,6,30
23-12-2025,Bihar,Patna,800012,1,24
23-12-2025,Bihar,Patna,800013,0,7
23-12-2025,Bihar,Patna,800014,1,17
23-12-2025,Bihar,Patna,800016,2,14
23-12-2025,Bihar,Patna,800023,1,8
23-12-2025,Bihar,Patna,800024,1,10
23-12-2025,Bihar,Patna,801103,2,53
23-12-2025,Bihar,Patna,803203,2,5
23-12-2025,Bihar,Patna,803303,0,9
24-12-2025,Bihar,Patna,800002,4,36
24-12-2025,Bihar,Patna,800006,3,32
24-12-2025,Bihar,Patna,800008,7,83
24-12-2025,Bihar,Patna,800024,0,11
24-12-2025,Bihar,Patna,800026,2,10
24-12-2025,Bihar,Patna,800027,2,11
24-12-2025,Bihar,Patna,801108,3,50
24-12-2025,Bihar,Patna,801304,0,7
24-12-2025,Bihar,Patna,801507,0,3
24-12-2025,Bihar,Patna,802160,0,4
24-12-2025,Bihar,Patna,803206,0,3
24-12-2025,Bihar,Patna,803213,4,77
24-12-2025,Bihar,Patna,803214,3,25
24-12-2025,Bihar,Patna,803302,3,43
24-12-2025,Bihar,Patna,803303,0,6
26-12-2025,Bihar,Patna,800002,4,30
26-12-2025,Bihar,Patna,800013,0,8
26-12-2025,Bihar,Patna,800014,1,17
26-12-2025,Bihar,Patna,800020,4,28
26-12-2025,Bihar,Patna,800026,1,11
26-12-2025,Bihar,Patna,801103,1,50
26-12-2025,Bihar,Patna,801502,1,18
26-12-2025,Bihar,Patna,801507,1,5
26-12-2025,Bihar,Patna,803301,1,27
26-12-2025,Bihar,Patna,804401,0,2
27-12-2025,Bihar,Patna,800006,4,19
27-12-2025,Bihar,Patna,800011,0,15
27-12-2025,Bihar,Patna,800025,0,5
27-12-2025,Bihar,Patna,800026,0,6
27-12-2025,Bihar,Patna,800111,0,20
27-12-2025,Bihar,Patna,801102,2,12
27-12-2025,Bihar,Patna,801110,3,42
27-12-2025,Bihar,Patna,801113,0,20
27-12-2025,Bihar,Patna,801118,0,2
27-12-2025,Bihar,Patna,801304,0,6
27-12-2025,Bihar,Patna,803206,1,4
27-12-2025,Bihar,Patna,803212,5,40
19-12-2025,Bihar,Patna,800004,0,14
19-12-2025,Bihar,Patna,800013,1,8
19-12-2025,Bihar,Patna,800024,0,8
19-12-2025,Bihar,Patna,800025,0,6
19-12-2025,Bihar,Patna,801117,0,1
19-12-2025,Bihar,Patna,801118,0,1
19-12-2025,Bihar,Patna,803206,0,5
19-12-2025,Bihar,Patna,803213,5,60
19-12-2025,Bihar,Patna,803214,4,35
19-12-2025,Bihar,Patna,803301,1,14
19-12-2025,Bihar,Patna,804401,0,1
19-12-2025,Bihar,Patna,804423,0,4
19-12-2025,Bihar,Patna,804451,8,47
18-12-2025,Bihar,Patna,800001,3,74
18-12-2025,Bihar,Patna,800007,9,73
18-12-2025,Bihar,Patna,800010,1,9
18-12-2025,Bihar,Patna,800025,0,12
18-12-2025,Bihar,Patna,800111,1,28
18-12-2025,Bihar,Patna,801102,2,36
18-12-2025,Bihar,Patna,801105,4,41
18-12-2025,Bihar,Patna,801108,4,55
18-12-2025,Bihar,Patna,801503,6,108
18-12-2025,Bihar,Patna,801506,1,8
18-12-2025,Bihar,Patna,803203,2,3
18-12-2025,Bihar,Patna,803214,3,38
18-12-2025,Bihar,Patna,803303,0,7
18-12-2025,Bihar,Patna,803306,0,22
18-12-2025,Bihar,Patna,804451,5,46
18-12-2025,Bihar,Patna,804454,2,24
18-12-2025,Bihar,Patna,848501,0,1
29-11-2025,Bihar,Patna,800015,0,1
28-12-2025,Bihar,Patna,800001,5,46
28-12-2025,Bihar,Patna,800007,3,39
28-12-2025,Bihar,Patna,800008,11,56
28-12-2025,Bihar,Patna,800010,0,6
28-12-2025,Bihar,Patna,800023,1,6
28-12-2025,Bihar,Patna,800025,2,11
28-12-2025,Bihar,Patna,801108,9,49
28-12-2025,Bihar,Patna,801305,1,4
28-12-2025,Bihar,Patna,801505,2,52
28-12-2025,Bihar,Patna,802160,3,1
28-12-2025,Bihar,Patna,803203,0,1
20-12-2025,Bihar,Patna,800006,0,22
20-12-2025,Bihar,Patna,800007,1,34
20-12-2025,Bihar,Patna,800008,4,34
20-12-2025,Bihar,Patna,800012,0,9
20-12-2025,Bihar,Patna,800014,2,13
20-12-2025,Bihar,Patna,800018,0,5
20-12-2025,Bihar,Patna,800020,2,28
20-12-2025,Bihar,Patna,800024,0,7
20-12-2025,Bihar,Patna,801105,4,15
20-12-2025,Bihar,Patna,801110,3,40
20-12-2025,Bihar,Patna,801118,0,3
20-12-2025,Bihar,Patna,801502,0,2
20-12-2025,Bihar,Patna,803206,0,2
20-12-2025,Bihar,Patna,803211,2,19
20-12-2025,Bihar,Patna,803214,2,34
20-12-2025,Bihar,Patna,803301,0,17
25-12-2025,Bihar,Patna,811302,0,1
01-01-2026,Bihar,Patna,800006,2,19
01-01-2026,Bihar,Patna,800008,2,52
01-01-2026,Bihar,Patna,800009,3,16
01-01-2026,Bihar,Patna,800011,0,6
01-01-2026,Bihar,Patna,800018,3,3
01-01-2026,Bihar,Patna,800111,0,6
01-01-2026,Bihar,Patna,801104,2,25
01-01-2026,Bihar,Patna,802160,0,3
01-01-2026,Bihar,Patna,803110,0,11
01-01-2026,Bihar,Patna,803201,6,34
01-01-2026,Bihar,Patna,803214,3,17
01-01-2026,Bihar,Patna,803303,1,7
01-01-2026,Bihar,Patna,804426,0,6
25-12-2025,Bihar,Patna,800012,0,16
25-12-2025,Bihar,Patna,800013,1,6
25-12-2025,Bihar,Patna,800015,0,1
25-12-2025,Bihar,Patna,800023,0,8
25-12-2025,Bihar,Patna,800025,0,8
25-12-2025,Bihar,Patna,801103,0,46
25-12-2025,Bihar,Patna,804454,0,11
13-12-2025,Bihar,Patna,800001,4,49
13-12-2025,Bihar,Patna,800002,0,17
13-12-2025,Bihar,Patna,800012,2,19
13-12-2025,Bihar,Patna,800018,0,9
13-12-2025,Bihar,Patna,800020,2,33
13-12-2025,Bihar,Patna,801102,0,20
13-12-2025,Bihar,Patna,801112,1,15
13-12-2025,Bihar,Patna,801503,4,91
13-12-2025,Bihar,Patna,801505,4,42
13-12-2025,Bihar,Patna,802160,1,2
13-12-2025,Bihar,Patna,803203,3,9
13-12-2025,Bihar,Patna,803206,0,3
13-12-2025,Bihar,Patna,803211,4,20
13-12-2025,Bihar,Patna,803301,1,16
13-12-2025,Bihar,Patna,803307,1,7
14-12-2025,Bihar,Patna,800002,1,7
14-12-2025,Bihar,Patna,800003,0,2
14-12-2025,Bihar,Patna,800010,0,6
14-12-2025,Bihar,Patna,800016,0,2
14-12-2025,Bihar,Patna,801104,0,12
14-12-2025,Bihar,Patna,801118,0,1
14-12-2025,Bihar,Patna,801502,0,4
14-12-2025,Bihar,Patna,803201,4,23
14-12-2025,Bihar,Patna,803303,1,1
14-12-2025,Bihar,Patna,803307,0,1
14-12-2025,Bihar,Patna,804452,7,37
14-12-2025,Bihar,Patna,811302,0,1
16-12-2025,Bihar,Patna,800012,2,29
16-12-2025,Bihar,Patna,800018,0,4
16-12-2025,Bihar,Patna,800022,0,1
16-12-2025,Bihar,Patna,801108,5,81
16-12-2025,Bihar,Patna,801112,0,29
16-12-2025,Bihar,Patna,801113,1,13
16-12-2025,Bihar,Patna,801118,1,6
16-12-2025,Bihar,Patna,803214,1,58
16-12-2025,Bihar,Patna,804401,1,0
11-12-2025,Bihar,Patna,800001,1,75
11-12-2025,Bihar,Patna,800009,2,38
11-12-2025,Bihar,Patna,800023,0,8
11-12-2025,Bihar,Patna,800025,0,4
11-12-2025,Bihar,Patna,801105,2,34
11-12-2025,Bihar,Patna,801108,5,71
11-12-2025,Bihar,Patna,801118,0,3
11-12-2025,Bihar,Patna,801502,1,15
11-12-2025,Bihar,Patna,803211,1,32
11-12-2025,Bihar,Patna,803212,6,80
11-12-2025,Bihar,Patna,803221,0,43
11-12-2025,Bihar,Patna,803307,0,4
11-12-2025,Bihar,Patna,804451,5,61
11-12-2025,Bihar,Patna,804453,6,99
11-12-2025,Bihar,Patna,804454,6,20
04-12-2025,Bihar,Patna,800001,3,68
04-12-2025,Bihar,Patna,800002,7,38
04-12-2025,Bihar,Patna,800008,4,83
04-12-2025,Bihar,Patna,800009,1,33
04-12-2025,Bihar,Patna,800011,1,12
04-12-2025,Bihar,Patna,803203,0,2
04-12-2025,Bihar,Patna,803211,0,19
04-12-2025,Bihar,Patna,803212,6,58
04-12-2025,Bihar,Patna,848501,0,1
15-12-2025,Bihar,Patna,800011,0,25
15-12-2025,Bihar,Patna,800025,1,11
15-12-2025,Bihar,Patna,801109,4,74
15-12-2025,Bihar,Patna,801506,0,7
15-12-2025,Bihar,Patna,803214,5,35
15-12-2025,Bihar,Patna,803221,3,25
15-12-2025,Bihar,Patna,803303,2,13
15-12-2025,Bihar,Patna,804423,1,6
09-12-2025,Bihar,Patna,800011,1,24
09-12-2025,Bihar,Patna,800023,0,10
09-12-2025,Bihar,Patna,800111,4,40
09-12-2025,Bihar,Patna,803201,6,93
09-12-2025,Bihar,Patna,803212,6,80
09-12-2025,Bihar,Patna,803301,1,18
09-12-2025,Bihar,Patna,803307,0,5
10-12-2025,Bihar,Patna,800010,1,5
10-12-2025,Bihar,Patna,800018,0,3
10-12-2025,Bihar,Patna,801102,2,32
10-12-2025,Bihar,Patna,801105,3,38
10-12-2025,Bihar,Patna,801108,4,69
10-12-2025,Bihar,Patna,801110,4,60
10-12-2025,Bihar,Patna,801112,7,21
10-12-2025,Bihar,Patna,801506,2,9
10-12-2025,Bihar,Patna,803110,2,12
10-12-2025,Bihar,Patna,803203,0,5
10-12-2025,Bihar,Patna,803206,0,4
10-12-2025,Bihar,Patna,803211,4,26
10-12-2025,Bihar,Patna,803307,1,7
10-12-2025,Bihar,Patna,804423,1,3
10-12-2025,Bihar,Patna,804426,1,12
10-12-2025,Bihar,Patna,804452,14,98
10-12-2025,Bihar,Patna,804453,17,140
10-12-2025,Bihar,Patna,804454,4,20
12-12-2025,Bihar,Patna,800013,0,6
12-12-2025,Bihar,Patna,800025,1,4
12-12-2025,Bihar,Patna,800027,1,20
12-12-2025,Bihar,Patna,801104,5,51
12-12-2025,Bihar,Patna,801105,0,25
12-12-2025,Bihar,Patna,801506,1,10
12-12-2025,Bihar,Patna,803203,0,4
12-12-2025,Bihar,Patna,803221,0,17
12-12-2025,Bihar,Patna,803302,0,45
12-12-2025,Bihar,Patna,803306,0,19
12-12-2025,Bihar,Patna,804423,0,3
12-12-2025,Bihar,Patna,804426,0,9
12-12-2025,Bihar,Patna,804453,8,149
12-12-2025,Bihar,Patna,811104,0,10
05-12-2025,Bihar,Patna,800003,0,10
05-12-2025,Bihar,Patna,800004,1,20
05-12-2025,Bihar,Patna,800008,5,56
05-12-2025,Bihar,Patna,800009,1,24
05-12-2025,Bihar,Patna,800012,1,17
05-12-2025,Bihar,Patna,800014,0,21
05-12-2025,Bihar,Patna,800023,0,6
05-12-2025,Bihar,Patna,800024,0,9
05-12-2025,Bihar,Patna,801102,1,21
05-12-2025,Bihar,Patna,801103,2,52
05-12-2025,Bihar,Patna,801506,1,5
05-12-2025,Bihar,Patna,802160,0,11
05-12-2025,Bihar,Patna,803214,13,24
05-12-2025,Bihar,Patna,803306,2,19
05-12-2025,Bihar,Patna,804452,9,61
06-12-2025,Bihar,Patna,800007,4,71
06-12-2025,Bihar,Patna,800026,2,18
06-12-2025,Bihar,Patna,800027,0,12
06-12-2025,Bihar,Patna,801108,5,44
06-12-2025,Bihar,Patna,801110,4,59
06-12-2025,Bihar,Patna,801112,0,31
06-12-2025,Bihar,Patna,801113,0,26
06-12-2025,Bihar,Patna,801118,0,4
06-12-2025,Bihar,Patna,801304,2,9
06-12-2025,Bihar,Patna,802160,0,3
06-12-2025,Bihar,Patna,803201,6,72
06-12-2025,Bihar,Patna,803214,1,26
06-12-2025,Bihar,Patna,803303,0,10
06-12-2025,Bihar,Patna,804401,0,1
06-12-2025,Bihar,Patna,804451,6,37
17-12-2025,Bihar,Patna,800001,5,56
17-12-2025,Bihar,Patna,800014,0,18
17-12-2025,Bihar,Patna,800018,0,4
17-12-2025,Bihar,Patna,801104,5,53
17-12-2025,Bihar,Patna,803107,0,1
17-12-2025,Bihar,Patna,803213,4,72
17-12-2025,Bihar,Patna,803303,1,8
17-12-2025,Bihar,Patna,803306,1,16
17-12-2025,Bihar,Patna,804451,5,59
17-12-2025,Bihar,Patna,804453,8,136
08-12-2025,Bihar,Patna,800003,0,12
08-12-2025,Bihar,Patna,800014,1,24
08-12-2025,Bihar,Patna,801104,7,62
08-12-2025,Bihar,Patna,801105,2,44
08-12-2025,Bihar,Patna,801112,2,23
08-12-2025,Bihar,Patna,801113,0,32
08-12-2025,Bihar,Patna,803213,7,79
08-12-2025,Bihar,Patna,803306,1,19
08-12-2025,Bihar,Patna,804452,4,124
03-12-2025,Bihar,Patna,800002,1,33
03-12-2025,Bihar,Patna,800009,2,25
03-12-2025,Bihar,Patna,800010,3,13
03-12-2025,Bihar,Patna,800011,1,27
03-12-2025,Bihar,Patna,800015,0,1
03-12-2025,Bihar,Patna,800018,1,5
03-12-2025,Bihar,Patna,800027,0,21
03-12-2025,Bihar,Patna,801108,4,53
03-12-2025,Bihar,Patna,801112,0,19
03-12-2025,Bihar,Patna,801117,0,3
03-12-2025,Bihar,Patna,801304,2,6
03-12-2025,Bihar,Patna,801305,2,9
03-12-2025,Bihar,Patna,801503,9,135
03-12-2025,Bihar,Patna,801506,1,7
03-12-2025,Bihar,Patna,802160,1,4
03-12-2025,Bihar,Patna,803201,10,51
03-12-2025,Bihar,Patna,803202,10,75
03-12-2025,Bihar,Patna,803206,1,3
03-12-2025,Bihar,Patna,803211,2,15
03-12-2025,Bihar,Patna,804452,7,74
03-12-2025,Bihar,Patna,804454,1,12
07-12-2025,Bihar,Patna,800001,1,26
07-12-2025,Bihar,Patna,800013,0,2
07-12-2025,Bihar,Patna,801109,4,21
07-12-2025,Bihar,Patna,801110,0,25
07-12-2025,Bihar,Patna,804401,0,3
07-12-2025,Bihar,Patna,804454,0,10
07-12-2025,Bihar,Patna,811104,1,1
04-11-2025,Bihar,Patna,800004,1,7
04-11-2025,Bihar,Patna,800009,3,26
04-11-2025,Bihar,Patna,800014,3,16
04-11-2025,Bihar,Patna,800016,0,8
04-11-2025,Bihar,Patna,800027,3,14
04-11-2025,Bihar,Patna,801103,5,82
04-11-2025,Bihar,Patna,801110,6,74
04-11-2025,Bihar,Patna,801118,0,8
04-11-2025,Bihar,Patna,801305,1,15
04-11-2025,Bihar,Patna,803202,4,71
04-11-2025,Bihar,Patna,803206,1,3
04-11-2025,Bihar,Patna,803212,6,64
04-11-2025,Bihar,Patna,804451,11,57
07-11-2025,Bihar,Patna,800002,5,31
07-11-2025,Bihar,Patna,800013,0,8
07-11-2025,Bihar,Patna,800111,0,21
07-11-2025,Bihar,Patna,801110,3,57
07-11-2025,Bihar,Patna,801502,1,9
07-11-2025,Bihar,Patna,801506,0,6
07-11-2025,Bihar,Patna,801507,0,5
07-11-2025,Bihar,Patna,803110,2,18
07-11-2025,Bihar,Patna,803214,0,22
07-11-2025,Bihar,Patna,803303,0,11
07-11-2025,Bihar,Patna,803306,0,16
08-11-2025,Bihar,Patna,800001,4,56
08-11-2025,Bihar,Patna,800002,3,35
08-11-2025,Bihar,Patna,800004,0,11
08-11-2025,Bihar,Patna,800008,3,51
08-11-2025,Bihar,Patna,800029,1,0
08-11-2025,Bihar,Patna,801109,2,38
08-11-2025,Bihar,Patna,801506,1,3
08-11-2025,Bihar,Patna,801507,0,9
08-11-2025,Bihar,Patna,803110,0,10
08-11-2025,Bihar,Patna,803201,4,57
08-11-2025,Bihar,Patna,803221,0,15
08-11-2025,Bihar,Patna,804426,1,7
08-11-2025,Bihar,Patna,804452,7,70
08-11-2025,Bihar,Patna,804453,10,85
06-11-2025,Bihar,Patna,800004,0,1
06-11-2025,Bihar,Patna,800012,0,5
06-11-2025,Bihar,Patna,800023,0,1
06-11-2025,Bihar,Patna,801109,1,6
06-11-2025,Bihar,Patna,801113,0,5
06-11-2025,Bihar,Patna,801505,0,14
06-11-2025,Bihar,Patna,801507,0,4
06-11-2025,Bihar,Patna,803110,0,3
06-11-2025,Bihar,Patna,803206,0,3
06-11-2025,Bihar,Patna,803211,1,6
06-11-2025,Bihar,Patna,803212,0,4
06-11-2025,Bihar,Patna,803303,0,1
06-11-2025,Bihar,Patna,804452,0,18
05-11-2025,Bihar,Patna,800004,0,3
05-11-2025,Bihar,Patna,800006,1,13
05-11-2025,Bihar,Patna,800013,0,5
05-11-2025,Bihar,Patna,800016,1,2
05-11-2025,Bihar,Patna,800018,0,1
05-11-2025,Bihar,Patna,800027,1,3
05-11-2025,Bihar,Patna,801109,4,40
05-11-2025,Bihar,Patna,801118,1,4
05-11-2025,Bihar,Patna,801502,0,10
05-11-2025,Bihar,Patna,801506,0,1
05-11-2025,Bihar,Patna,803110,0,5
05-11-2025,Bihar,Patna,803201,4,30
05-11-2025,Bihar,Patna,803202,5,42
05-11-2025,Bihar,Patna,803212,2,42
05-11-2025,Bihar,Patna,804423,0,4
05-11-2025,Bihar,Patna,804452,3,50
10-11-2025,Bihar,Patna,800009,3,34
10-11-2025,Bihar,Patna,800023,2,11
10-11-2025,Bihar,Patna,800024,0,8
10-11-2025,Bihar,Patna,801110,6,59
10-11-2025,Bihar,Patna,801113,0,20
10-11-2025,Bihar,Patna,801117,0,4
10-11-2025,Bihar,Patna,801118,0,1
10-11-2025,Bihar,Patna,801503,3,102
10-11-2025,Bihar,Patna,801505,2,47
10-11-2025,Bihar,Patna,801507,0,10
10-11-2025,Bihar,Patna,803203,0,2
10-11-2025,Bihar,Patna,803213,10,65
10-11-2025,Bihar,Patna,803214,6,37
10-11-2025,Bihar,Patna,803302,3,46
10-11-2025,Bihar,Patna,804401,0,1
09-11-2025,Bihar,Patna,800009,3,18
09-11-2025,Bihar,Patna,800018,0,1
09-11-2025,Bihar,Patna,800024,0,4
09-11-2025,Bihar,Patna,801108,4,30
09-11-2025,Bihar,Patna,801305,0,1
09-11-2025,Bihar,Patna,803202,1,27
09-11-2025,Bihar,Patna,803203,0,1
09-11-2025,Bihar,Patna,803214,0,10
09-11-2025,Bihar,Patna,803307,0,8
09-11-2025,Bihar,Patna,804401,0,1
09-11-2025,Bihar,Patna,804423,0,3
09-11-2025,Bihar,Patna,804452,6,23
11-11-2025,Bihar,Patna,800006,1,40
11-11-2025,Bihar,Patna,800013,2,5
11-11-2025,Bihar,Patna,800014,0,12
11-11-2025,Bihar,Patna,800023,0,5
11-11-2025,Bihar,Patna,801109,2,82
11-11-2025,Bihar,Patna,801112,2,25
11-11-2025,Bihar,Patna,802160,0,13
11-11-2025,Bihar,Patna,803206,0,7
11-11-2025,Bihar,Patna,803212,7,98
11-11-2025,Bihar,Patna,803213,3,71
11-11-2025,Bihar,Patna,803301,0,18
12-11-2025,Bihar,Patna,800008,8,64
12-11-2025,Bihar,Patna,800026,0,13
12-11-2025,Bihar,Patna,800027,1,10
12-11-2025,Bihar,Patna,801104,4,64
12-11-2025,Bihar,Patna,801105,5,29
12-11-2025,Bihar,Patna,801113,0,20
12-11-2025,Bihar,Patna,801507,0,6
12-11-2025,Bihar,Patna,803214,1,35
12-11-2025,Bihar,Patna,803221,1,21
12-11-2025,Bihar,Patna,803301,1,19
12-11-2025,Bihar,Patna,803307,0,5
12-11-2025,Bihar,Patna,804452,5,80
12-11-2025,Bihar,Patna,804453,8,94
12-11-2025,Bihar,Patna,848501,0,1
13-11-2025,Bihar,Patna,800003,2,12
13-11-2025,Bihar,Patna,800012,0,11
13-11-2025,Bihar,Patna,801108,3,19
13-11-2025,Bihar,Patna,801111,0,1
13-11-2025,Bihar,Patna,801502,0,15
13-11-2025,Bihar,Patna,801505,4,62
13-11-2025,Bihar,Patna,801506,1,7
13-11-2025,Bihar,Patna,803201,5,48
13-11-2025,Bihar,Patna,803213,6,49
13-11-2025,Bihar,Patna,803221,4,34
13-11-2025,Bihar,Patna,803302,1,36
13-11-2025,Bihar,Patna,803306,0,5
14-11-2025,Bihar,Patna,800002,0,25
14-11-2025,Bihar,Patna,800009,0,19
14-11-2025,Bihar,Patna,800013,0,2
14-11-2025,Bihar,Patna,800020,0,24
14-11-2025,Bihar,Patna,800027,0,3
14-11-2025,Bihar,Patna,801110,1,37
14-11-2025,Bihar,Patna,801304,1,5
14-11-2025,Bihar,Patna,801502,0,4
14-11-2025,Bihar,Patna,801503,5,95
14-11-2025,Bihar,Patna,801505,4,25
14-11-2025,Bihar,Patna,803202,2,30
14-11-2025,Bihar,Patna,803306,1,7
14-11-2025,Bihar,Patna,803307,0,6
14-11-2025,Bihar,Patna,804423,0,3
14-11-2025,Bihar,Patna,804452,1,41
14-11-2025,Bihar,Patna,804454,1,9
14-11-2025,Bihar,Patna,811104,0,1
15-11-2025,Bihar,Patna,800010,0,5
15-11-2025,Bihar,Patna,800013,2,9
15-11-2025,Bihar,Patna,800027,2,13
15-11-2025,Bihar,Patna,800030,0,2
15-11-2025,Bihar,Patna,801105,3,41
15-11-2025,Bihar,Patna,801112,2,14
15-11-2025,Bihar,Patna,801305,2,11
15-11-2025,Bihar,Patna,802160,0,3
15-11-2025,Bihar,Patna,803110,1,10
15-11-2025,Bihar,Patna,803202,6,44
15-11-2025,Bihar,Patna,804453,5,75
15-11-2025,Bihar,Patna,804454,1,15
15-11-2025,Bihar,Patna,811104,0,2
16-11-2025,Bihar,Patna,800003,0,1
16-11-2025,Bihar,Patna,800007,3,15
16-11-2025,Bihar,Patna,800013,0,2
16-11-2025,Bihar,Patna,800016,0,2
16-11-2025,Bihar,Patna,800018,0,1
16-11-2025,Bihar,Patna,800024,1,4
16-11-2025,Bihar,Patna,801102,0,7
16-11-2025,Bihar,Patna,801103,1,7
16-11-2025,Bihar,Patna,801502,0,1
16-11-2025,Bihar,Patna,803203,0,3
16-11-2025,Bihar,Patna,803212,1,19
16-11-2025,Bihar,Patna,803213,0,14
16-11-2025,Bihar,Patna,803301,0,11
16-11-2025,Bihar,Patna,804452,1,16
18-11-2025,Bihar,Patna,800004,1,20
18-11-2025,Bihar,Patna,800008,2,96
18-11-2025,Bihar,Patna,800009,1,37
18-11-2025,Bihar,Patna,800014,0,20
18-11-2025,Bihar,Patna,801104,2,48
18-11-2025,Bihar,Patna,801117,0,2
18-11-2025,Bihar,Patna,801304,0,7
18-11-2025,Bihar,Patna,803211,1,45
18-11-2025,Bihar,Patna,803307,0,8
18-11-2025,Bihar,Patna,804454,4,11
17-11-2025,Bihar,Patna,800010,0,7
17-11-2025,Bihar,Patna,800013,0,13
17-11-2025,Bihar,Patna,800111,1,27
17-11-2025,Bihar,Patna,801102,1,26
17-11-2025,Bihar,Patna,801103,4,55
17-11-2025,Bihar,Patna,801105,3,41
17-11-2025,Bihar,Patna,801109,0,82
17-11-2025,Bihar,Patna,801304,0,9
