date,state,district,pincode,demo_age_5_17,demo_age_17_
17-11-2025,Rajasthan,Jaipur,303804,1,12
17-11-2025,Rajasthan,Jaipur,303908,0,8
20-11-2025,Rajasthan,Jaipur,302001,1,33
20-11-2025,Rajasthan,Jaipur,302002,7,80
20-11-2025,Rajasthan,Jaipur,302005,0,4
20-11-2025,Rajasthan,Jaipur,302018,1,13
20-11-2025,Rajasthan,Jaipur,302033,2,21
20-11-2025,Rajasthan,Jaipur,302037,0,3
20-11-2025,Rajasthan,Jaipur,303001,2,7
20-11-2025,Rajasthan,Jaipur,303002,0,7
20-11-2025,Rajasthan,Jaipur,303007,0,10
20-11-2025,Rajasthan,Jaipur,303107,1,15
20-11-2025,Rajasthan,Jaipur,303119,1,7
20-11-2025,Rajasthan,Jaipur,303120,1,14
20-11-2025,Rajasthan,Jaipur,303121,0,2
20-11-2025,Rajasthan,Jaipur,303328,0,12
20-11-2025,Rajasthan,Jaipur,303348,0,8
20-11-2025,Rajasthan,Jaipur,303507,0,3
20-11-2025,Rajasthan,Jaipur,303604,1,17
20-11-2025,Rajasthan,Jaipur,303801,0,16
01-11-2025,Rajasthan,Jaipur,302002,4,55
01-11-2025,Rajasthan,Jaipur,302006,2,22
01-11-2025,Rajasthan,Jaipur,302011,0,4
01-11-2025,Rajasthan,Jaipur,302020,2,45
01-11-2025,Rajasthan,Jaipur,302023,0,3
01-11-2025,Rajasthan,Jaipur,302024,0,1
01-11-2025,Rajasthan,Jaipur,303006,0,10
01-11-2025,Rajasthan,Jaipur,303009,1,6
01-11-2025,Rajasthan,Jaipur,303012,1,13
01-11-2025,Rajasthan,Jaipur,303604,0,8
01-11-2025,Rajasthan,Jaipur,303701,0,3
01-11-2025,Rajasthan,Jaipur,303702,2,11
01-11-2025,Rajasthan,Jaipur,303704,1,9
01-11-2025,Rajasthan,Jaipur,303706,1,2
01-11-2025,Rajasthan,Jaipur,303807,1,2
01-11-2025,Rajasthan,Jaipur,303904,0,11
01-11-2025,Rajasthan,Jaipur,303908,1,11
02-11-2025,Rajasthan,Jaipur,302022,1,1
02-11-2025,Rajasthan,Jaipur,303012,0,6
02-11-2025,Rajasthan,Jaipur,303301,1,7
02-11-2025,Rajasthan,Jaipur,303305,0,2
02-11-2025,Rajasthan,Jaipur,303603,0,5
02-11-2025,Rajasthan,Jaipur,303804,0,2
02-11-2025,Rajasthan,Jaipur,303805,0,4
02-11-2025,Rajasthan,Jaipur,303903,0,1
30-10-2025,Rajasthan,Jaipur,302005,0,3
30-10-2025,Rajasthan,Jaipur,302013,3,23
30-10-2025,Rajasthan,Jaipur,302018,0,14
30-10-2025,Rajasthan,Jaipur,302019,2,23
30-10-2025,Rajasthan,Jaipur,302026,2,16
30-10-2025,Rajasthan,Jaipur,302034,0,7
30-10-2025,Rajasthan,Jaipur,302037,0,2
30-10-2025,Rajasthan,Jaipur,302039,2,34
30-10-2025,Rajasthan,Jaipur,303002,0,4
30-10-2025,Rajasthan,Jaipur,303003,1,12
30-10-2025,Rajasthan,Jaipur,303009,0,4
30-10-2025,Rajasthan,Jaipur,303012,1,26
30-10-2025,Rajasthan,Jaipur,303305,3,9
30-10-2025,Rajasthan,Jaipur,303702,0,11
30-10-2025,Rajasthan,Jaipur,303807,1,2
30-10-2025,Rajasthan,Jaipur,303908,4,9
29-10-2025,Rajasthan,Jaipur,302011,0,4
29-10-2025,Rajasthan,Jaipur,302015,1,11
29-10-2025,Rajasthan,Jaipur,302017,3,45
29-10-2025,Rajasthan,Jaipur,302018,0,13
29-10-2025,Rajasthan,Jaipur,302021,4,42
29-10-2025,Rajasthan,Jaipur,302031,2,39
29-10-2025,Rajasthan,Jaipur,303104,0,13
29-10-2025,Rajasthan,Jaipur,303302,0,8
29-10-2025,Rajasthan,Jaipur,303305,1,9
29-10-2025,Rajasthan,Jaipur,303603,3,29
29-10-2025,Rajasthan,Jaipur,303702,0,15
29-10-2025,Rajasthan,Jaipur,303704,0,5
29-10-2025,Rajasthan,Jaipur,303802,0,3
29-10-2025,Rajasthan,Jaipur,303806,3,11
29-10-2025,Rajasthan,Jaipur,303901,1,20
25-11-2025,Rajasthan,Jaipur,302012,7,156
25-11-2025,Rajasthan,Jaipur,302018,1,12
25-11-2025,Rajasthan,Jaipur,302023,0,2
25-11-2025,Rajasthan,Jaipur,302024,0,2
25-11-2025,Rajasthan,Jaipur,302027,0,34
25-11-2025,Rajasthan,Jaipur,303001,1,8
25-11-2025,Rajasthan,Jaipur,303008,2,16
25-11-2025,Rajasthan,Jaipur,303103,1,13
25-11-2025,Rajasthan,Jaipur,303106,1,8
25-11-2025,Rajasthan,Jaipur,303119,0,5
25-11-2025,Rajasthan,Jaipur,303706,0,3
25-11-2025,Rajasthan,Jaipur,303712,0,6
25-11-2025,Rajasthan,Jaipur,303803,0,4
25-11-2025,Rajasthan,Jaipur,303901,2,18
26-11-2025,Rajasthan,Jaipur,302002,4,76
26-11-2025,Rajasthan,Jaipur,302005,0,3
26-11-2025,Rajasthan,Jaipur,302006,3,32
26-11-2025,Rajasthan,Jaipur,302018,0,13
26-11-2025,Rajasthan,Jaipur,302021,3,39
26-11-2025,Rajasthan,Jaipur,302033,2,27
26-11-2025,Rajasthan,Jaipur,302037,1,2
26-11-2025,Rajasthan,Jaipur,303105,1,3
26-11-2025,Rajasthan,Jaipur,303108,2,16
26-11-2025,Rajasthan,Jaipur,303119,0,8
26-11-2025,Rajasthan,Jaipur,303121,0,1
26-11-2025,Rajasthan,Jaipur,303328,2,13
26-11-2025,Rajasthan,Jaipur,303702,2,19
26-11-2025,Rajasthan,Jaipur,303801,0,4
26-11-2025,Rajasthan,Jaipur,303803,0,3
24-11-2025,Rajasthan,Jaipur,302013,4,40
24-11-2025,Rajasthan,Jaipur,302031,2,58
24-11-2025,Rajasthan,Jaipur,303002,1,2
24-11-2025,Rajasthan,Jaipur,303006,0,9
24-11-2025,Rajasthan,Jaipur,303012,2,19
24-11-2025,Rajasthan,Jaipur,303104,2,9
24-11-2025,Rajasthan,Jaipur,303107,2,17
24-11-2025,Rajasthan,Jaipur,303120,1,6
24-11-2025,Rajasthan,Jaipur,303123,0,1
24-11-2025,Rajasthan,Jaipur,303328,0,15
24-11-2025,Rajasthan,Jaipur,303904,0,12
01-12-2025,Rajasthan,Jaipur,302002,1,70
01-12-2025,Rajasthan,Jaipur,302004,4,39
01-12-2025,Rajasthan,Jaipur,302011,0,8
01-12-2025,Rajasthan,Jaipur,302015,1,11
01-12-2025,Rajasthan,Jaipur,302019,4,31
01-12-2025,Rajasthan,Jaipur,302021,0,38
01-12-2025,Rajasthan,Jaipur,302033,4,30
01-12-2025,Rajasthan,Jaipur,303006,0,7
01-12-2025,Rajasthan,Jaipur,303008,4,27
01-12-2025,Rajasthan,Jaipur,303103,2,33
01-12-2025,Rajasthan,Jaipur,303305,0,8
01-12-2025,Rajasthan,Jaipur,303338,0,15
02-12-2025,Rajasthan,Jaipur,302001,1,19
02-12-2025,Rajasthan,Jaipur,302011,0,5
02-12-2025,Rajasthan,Jaipur,302013,0,37
02-12-2025,Rajasthan,Jaipur,302020,4,59
02-12-2025,Rajasthan,Jaipur,302027,1,33
02-12-2025,Rajasthan,Jaipur,302031,2,18
02-12-2025,Rajasthan,Jaipur,302034,0,24
02-12-2025,Rajasthan,Jaipur,303001,0,6
02-12-2025,Rajasthan,Jaipur,303006,0,12
02-12-2025,Rajasthan,Jaipur,303007,0,11
02-12-2025,Rajasthan,Jaipur,303103,0,17
02-12-2025,Rajasthan,Jaipur,303107,1,7
02-12-2025,Rajasthan,Jaipur,303603,2,15
02-12-2025,Rajasthan,Jaipur,303702,4,13
02-12-2025,Rajasthan,Jaipur,303908,0,12
27-11-2025,Rajasthan,Jaipur,302019,1,20
27-11-2025,Rajasthan,Jaipur,302025,0,1
27-11-2025,Rajasthan,Jaipur,302027,6,30
27-11-2025,Rajasthan,Jaipur,302029,6,88
27-11-2025,Rajasthan,Jaipur,302032,0,6
27-11-2025,Rajasthan,Jaipur,303006,0,18
27-11-2025,Rajasthan,Jaipur,303108,2,19
27-11-2025,Rajasthan,Jaipur,303301,1,37
27-11-2025,Rajasthan,Jaipur,303328,1,12
27-11-2025,Rajasthan,Jaipur,303603,1,17
27-11-2025,Rajasthan,Jaipur,303702,1,17
27-11-2025,Rajasthan,Jaipur,303704,2,11
28-11-2025,Rajasthan,Jaipur,302005,0,1
28-11-2025,Rajasthan,Jaipur,302028,0,8
28-11-2025,Rajasthan,Jaipur,302029,8,65
28-11-2025,Rajasthan,Jaipur,303105,1,5
28-11-2025,Rajasthan,Jaipur,303107,1,8
28-11-2025,Rajasthan,Jaipur,303108,1,16
28-11-2025,Rajasthan,Jaipur,303338,0,15
28-11-2025,Rajasthan,Jaipur,303602,1,7
28-11-2025,Rajasthan,Jaipur,303706,0,12
30-11-2025,Rajasthan,Jaipur,302004,0,9
30-11-2025,Rajasthan,Jaipur,302020,3,20
30-11-2025,Rajasthan,Jaipur,302022,0,8
30-11-2025,Rajasthan,Jaipur,302039,2,14
30-11-2025,Rajasthan,Jaipur,303001,0,3
30-11-2025,Rajasthan,Jaipur,303002,2,1
30-11-2025,Rajasthan,Jaipur,303009,0,2
30-11-2025,Rajasthan,Jaipur,303104,0,4
30-11-2025,Rajasthan,Jaipur,303119,0,1
30-11-2025,Rajasthan,Jaipur,303338,0,3
29-11-2025,Rajasthan,Jaipur,302015,1,26
29-11-2025,Rajasthan,Jaipur,302016,4,69
29-11-2025,Rajasthan,Jaipur,302033,3,29
29-11-2025,Rajasthan,Jaipur,303001,1,5
29-11-2025,Rajasthan,Jaipur,303008,3,16
29-11-2025,Rajasthan,Jaipur,303009,0,11
29-11-2025,Rajasthan,Jaipur,303106,0,8
29-11-2025,Rajasthan,Jaipur,303120,0,10
29-11-2025,Rajasthan,Jaipur,303305,3,11
29-11-2025,Rajasthan,Jaipur,303601,0,6
29-11-2025,Rajasthan,Jaipur,303805,0,6
29-11-2025,Rajasthan,Jaipur,303901,0,17
29-11-2025,Rajasthan,Jaipur,303903,0,4
01-03-2025,Rajasthan,Jaipur,303701,54,346
01-03-2025,Rajasthan,Jaipur,303702,50,412
01-03-2025,Rajasthan,Jaipur,302012,482,3837
01-03-2025,Rajasthan,Jaipur,302021,91,844
01-03-2025,Rajasthan,Jaipur,303007,29,580
01-03-2025,Rajasthan,Jaipur,302033,116,809
01-03-2025,Rajasthan,Jaipur,302006,35,654
01-03-2025,Rajasthan,Jaipur,303107,82,827
01-03-2025,Rajasthan,Jaipur,303108,223,1398
01-04-2025,Rajasthan,Jaipur,302015,38,456
01-04-2025,Rajasthan,Jaipur,302020,152,1479
01-04-2025,Rajasthan,Jaipur,303007,30,373
01-06-2025,Rajasthan,Jaipur,302029,161,1456
01-03-2025,Rajasthan,Jaipur,302020,147,1314
01-03-2025,Rajasthan,Jaipur,303801,72,496
01-03-2025,Rajasthan,Jaipur,303706,54,394
01-03-2025,Rajasthan,Jaipur,303004,25,157
01-03-2025,Rajasthan,Jaipur,302004,83,834
01-03-2025,Rajasthan,Jaipur,303009,27,402
01-03-2025,Rajasthan,Jaipur,303804,40,341
01-03-2025,Rajasthan,Jaipur,303602,25,308
01-03-2025,Rajasthan,Jaipur,303105,79,678
01-03-2025,Rajasthan,Jaipur,303102,83,529
01-06-2025,Rajasthan,Jaipur,302031,93,979
01-07-2025,Rajasthan,Jaipur,302004,134,1067
01-07-2025,Rajasthan,Jaipur,302031,172,1241
01-07-2025,Rajasthan,Jaipur,302003,172,1427
01-07-2025,Rajasthan,Jaipur,302039,123,1067
01-09-2025,Rajasthan,Jaipur,302005,0,4
01-09-2025,Rajasthan,Jaipur,302006,3,28
01-09-2025,Rajasthan,Jaipur,302016,8,44
01-09-2025,Rajasthan,Jaipur,302017,3,37
01-09-2025,Rajasthan,Jaipur,302022,1,12
01-09-2025,Rajasthan,Jaipur,302032,0,1
01-09-2025,Rajasthan,Jaipur,303012,1,15
01-09-2025,Rajasthan,Jaipur,303107,3,13
01-09-2025,Rajasthan,Jaipur,303110,2,14
01-09-2025,Rajasthan,Jaipur,303328,0,9
01-09-2025,Rajasthan,Jaipur,303348,0,8
01-09-2025,Rajasthan,Jaipur,303602,0,5
01-09-2025,Rajasthan,Jaipur,303701,1,8
01-09-2025,Rajasthan,Jaipur,303804,2,4
01-09-2025,Rajasthan,Jaipur,303806,3,5
01-09-2025,Rajasthan,Jaipur,303904,0,7
02-09-2025,Rajasthan,Jaipur,302011,0,2
02-09-2025,Rajasthan,Jaipur,302015,1,15
02-09-2025,Rajasthan,Jaipur,302017,5,40
02-09-2025,Rajasthan,Jaipur,302019,3,23
02-09-2025,Rajasthan,Jaipur,302026,4,17
02-09-2025,Rajasthan,Jaipur,303003,0,4
02-09-2025,Rajasthan,Jaipur,303006,0,1
02-09-2025,Rajasthan,Jaipur,303007,0,5
02-09-2025,Rajasthan,Jaipur,303103,3,6
02-09-2025,Rajasthan,Jaipur,303120,0,9
02-09-2025,Rajasthan,Jaipur,303603,4,14
02-09-2025,Rajasthan,Jaipur,303604,0,12
02-09-2025,Rajasthan,Jaipur,303702,3,17
02-09-2025,Rajasthan,Jaipur,303806,1,9
02-09-2025,Rajasthan,Jaipur,303901,3,11
02-09-2025,Rajasthan,Jaipur,303904,0,2
04-09-2025,Rajasthan,Jaipur,302002,8,57
04-09-2025,Rajasthan,Jaipur,302004,0,28
04-09-2025,Rajasthan,Jaipur,302006,0,30
04-09-2025,Rajasthan,Jaipur,302019,5,22
04-09-2025,Rajasthan,Jaipur,302026,1,25
04-09-2025,Rajasthan,Jaipur,302027,2,20
04-09-2025,Rajasthan,Jaipur,302034,2,5
04-09-2025,Rajasthan,Jaipur,302037,0,2
04-09-2025,Rajasthan,Jaipur,302039,4,22
04-09-2025,Rajasthan,Jaipur,303001,1,6
04-09-2025,Rajasthan,Jaipur,303002,0,8
04-09-2025,Rajasthan,Jaipur,303006,0,9
04-09-2025,Rajasthan,Jaipur,303008,0,14
04-09-2025,Rajasthan,Jaipur,303109,0,12
04-09-2025,Rajasthan,Jaipur,303301,4,15
04-09-2025,Rajasthan,Jaipur,303348,0,8
04-09-2025,Rajasthan,Jaipur,303602,0,13
04-09-2025,Rajasthan,Jaipur,303603,3,16
04-09-2025,Rajasthan,Jaipur,303701,0,12
04-09-2025,Rajasthan,Jaipur,303712,1,11
04-09-2025,Rajasthan,Jaipur,303805,2,11
03-09-2025,Rajasthan,Jaipur,302002,2,26
03-09-2025,Rajasthan,Jaipur,302003,5,32
03-09-2025,Rajasthan,Jaipur,302013,5,16
03-09-2025,Rajasthan,Jaipur,302016,2,41
03-09-2025,Rajasthan,Jaipur,302019,4,25
03-09-2025,Rajasthan,Jaipur,302029,4,34
03-09-2025,Rajasthan,Jaipur,302031,0,26
03-09-2025,Rajasthan,Jaipur,302034,0,8
03-09-2025,Rajasthan,Jaipur,302037,0,2
03-09-2025,Rajasthan,Jaipur,303004,1,1
03-09-2025,Rajasthan,Jaipur,303005,6,9
03-09-2025,Rajasthan,Jaipur,303006,1,4
03-09-2025,Rajasthan,Jaipur,303105,3,17
03-09-2025,Rajasthan,Jaipur,303110,1,9
03-09-2025,Rajasthan,Jaipur,303119,2,5
03-09-2025,Rajasthan,Jaipur,303301,1,11
03-09-2025,Rajasthan,Jaipur,303302,0,1
03-09-2025,Rajasthan,Jaipur,303702,3,10
03-09-2025,Rajasthan,Jaipur,303704,0,12
03-09-2025,Rajasthan,Jaipur,303706,3,7
03-09-2025,Rajasthan,Jaipur,303801,3,8
03-09-2025,Rajasthan,Jaipur,303804,1,13
05-09-2025,Rajasthan,Jaipur,302019,1,10
05-09-2025,Rajasthan,Jaipur,302029,3,32
05-09-2025,Rajasthan,Jaipur,302037,1,3
05-09-2025,Rajasthan,Jaipur,303003,0,7
05-09-2025,Rajasthan,Jaipur,303008,1,26
05-09-2025,Rajasthan,Jaipur,303120,1,6
05-09-2025,Rajasthan,Jaipur,303302,2,3
05-09-2025,Rajasthan,Jaipur,303348,0,1
05-09-2025,Rajasthan,Jaipur,303604,0,4
05-09-2025,Rajasthan,Jaipur,303701,1,6
05-09-2025,Rajasthan,Jaipur,303712,0,4
05-09-2025,Rajasthan,Jaipur,303803,1,3
05-09-2025,Rajasthan,Jaipur,303807,0,2
05-09-2025,Rajasthan,Jaipur,303904,2,8
07-09-2025,Rajasthan,Jaipur,302002,0,32
07-09-2025,Rajasthan,Jaipur,302029,2,21
07-09-2025,Rajasthan,Jaipur,302031,5,25
07-09-2025,Rajasthan,Jaipur,303004,0,1
07-09-2025,Rajasthan,Jaipur,303006,0,7
07-09-2025,Rajasthan,Jaipur,303108,0,4
07-09-2025,Rajasthan,Jaipur,303110,1,1
07-09-2025,Rajasthan,Jaipur,303603,0,5
07-09-2025,Rajasthan,Jaipur,303804,0,4
06-09-2025,Rajasthan,Jaipur,302004,3,39
06-09-2025,Rajasthan,Jaipur,302005,0,3
06-09-2025,Rajasthan,Jaipur,302017,8,32
06-09-2025,Rajasthan,Jaipur,302022,1,7
06-09-2025,Rajasthan,Jaipur,302026,1,12
06-09-2025,Rajasthan,Jaipur,302031,2,25
06-09-2025,Rajasthan,Jaipur,302034,3,15
06-09-2025,Rajasthan,Jaipur,302039,5,24
06-09-2025,Rajasthan,Jaipur,303005,3,26
06-09-2025,Rajasthan,Jaipur,303109,0,13
06-09-2025,Rajasthan,Jaipur,303120,1,14
06-09-2025,Rajasthan,Jaipur,303305,1,15
06-09-2025,Rajasthan,Jaipur,303348,0,7
06-09-2025,Rajasthan,Jaipur,303603,4,21
06-09-2025,Rajasthan,Jaipur,303805,2,9
06-09-2025,Rajasthan,Jaipur,303903,1,12
06-09-2025,Rajasthan,Jaipur,303904,2,7
06-09-2025,Rajasthan,Jaipur,303905,3,14
08-09-2025,Rajasthan,Jaipur,302003,3,58
08-09-2025,Rajasthan,Jaipur,302012,17,126
08-09-2025,Rajasthan,Jaipur,302013,3,21
08-09-2025,Rajasthan,Jaipur,302018,0,18
08-09-2025,Rajasthan,Jaipur,302021,6,29
08-09-2025,Rajasthan,Jaipur,302022,0,6
08-09-2025,Rajasthan,Jaipur,302023,0,2
08-09-2025,Rajasthan,Jaipur,302037,0,1
08-09-2025,Rajasthan,Jaipur,302039,6,28
08-09-2025,Rajasthan,Jaipur,303004,0,2
08-09-2025,Rajasthan,Jaipur,303103,2,11
08-09-2025,Rajasthan,Jaipur,303348,2,16
08-09-2025,Rajasthan,Jaipur,303702,2,13
08-09-2025,Rajasthan,Jaipur,303807,2,3
08-09-2025,Rajasthan,Jaipur,303903,4,11
08-09-2025,Rajasthan,Jaipur,303904,1,18
09-09-2025,Rajasthan,Jaipur,302001,1,21
09-09-2025,Rajasthan,Jaipur,302019,1,19
09-09-2025,Rajasthan,Jaipur,302023,0,1
09-09-2025,Rajasthan,Jaipur,302033,5,24
09-09-2025,Rajasthan,Jaipur,303006,1,10
09-09-2025,Rajasthan,Jaipur,303102,3,12
09-09-2025,Rajasthan,Jaipur,303103,3,21
09-09-2025,Rajasthan,Jaipur,303107,4,10
09-09-2025,Rajasthan,Jaipur,303348,1,14
09-09-2025,Rajasthan,Jaipur,303603,5,27
09-09-2025,Rajasthan,Jaipur,303702,8,25
09-09-2025,Rajasthan,Jaipur,303901,9,28
09-09-2025,Rajasthan,Jaipur,303903,1,16
10-09-2025,Rajasthan,Jaipur,302016,6,69
10-09-2025,Rajasthan,Jaipur,302026,1,20
10-09-2025,Rajasthan,Jaipur,302028,1,12
10-09-2025,Rajasthan,Jaipur,302039,1,29
10-09-2025,Rajasthan,Jaipur,303003,2,4
10-09-2025,Rajasthan,Jaipur,303004,0,4
10-09-2025,Rajasthan,Jaipur,303005,1,23
10-09-2025,Rajasthan,Jaipur,303009,0,14
10-09-2025,Rajasthan,Jaipur,303119,8,13
10-09-2025,Rajasthan,Jaipur,303507,0,2
10-09-2025,Rajasthan,Jaipur,303602,4,11
10-09-2025,Rajasthan,Jaipur,303604,0,14
10-09-2025,Rajasthan,Jaipur,303702,3,20
10-09-2025,Rajasthan,Jaipur,303805,1,18
12-09-2025,Rajasthan,Jaipur,302016,9,50
12-09-2025,Rajasthan,Jaipur,302017,3,54
12-09-2025,Rajasthan,Jaipur,302021,2,35
12-09-2025,Rajasthan,Jaipur,302028,0,15
12-09-2025,Rajasthan,Jaipur,302032,2,0
12-09-2025,Rajasthan,Jaipur,302034,1,18
12-09-2025,Rajasthan,Jaipur,303004,1,2
12-09-2025,Rajasthan,Jaipur,303005,0,18
12-09-2025,Rajasthan,Jaipur,303006,0,24
12-09-2025,Rajasthan,Jaipur,303106,4,16
12-09-2025,Rajasthan,Jaipur,303109,2,11
12-09-2025,Rajasthan,Jaipur,303702,1,18
12-09-2025,Rajasthan,Jaipur,303806,0,14
11-09-2025,Rajasthan,Jaipur,302001,1,38
11-09-2025,Rajasthan,Jaipur,302002,1,52
11-09-2025,Rajasthan,Jaipur,302012,12,123
11-09-2025,Rajasthan,Jaipur,302015,0,14
11-09-2025,Rajasthan,Jaipur,302023,1,6
11-09-2025,Rajasthan,Jaipur,302033,2,24
11-09-2025,Rajasthan,Jaipur,303009,3,9
11-09-2025,Rajasthan,Jaipur,303102,1,22
11-09-2025,Rajasthan,Jaipur,303103,2,23
11-09-2025,Rajasthan,Jaipur,303105,5,8
11-09-2025,Rajasthan,Jaipur,303108,6,33
11-09-2025,Rajasthan,Jaipur,303601,2,3
11-09-2025,Rajasthan,Jaipur,303602,2,9
11-09-2025,Rajasthan,Jaipur,303604,0,13
11-09-2025,Rajasthan,Jaipur,303805,6,12
11-09-2025,Rajasthan,Jaipur,303904,0,12
11-09-2025,Rajasthan,Jaipur,303905,2,10
14-09-2025,Rajasthan,Jaipur,302001,0,1
14-09-2025,Rajasthan,Jaipur,302012,7,41
14-09-2025,Rajasthan,Jaipur,302016,0,6
14-09-2025,Rajasthan,Jaipur,302017,3,11
14-09-2025,Rajasthan,Jaipur,302028,2,11
14-09-2025,Rajasthan,Jaipur,303001,0,1
14-09-2025,Rajasthan,Jaipur,303003,0,4
14-09-2025,Rajasthan,Jaipur,303006,1,6
14-09-2025,Rajasthan,Jaipur,303008,0,3
14-09-2025,Rajasthan,Jaipur,303108,0,1
14-09-2025,Rajasthan,Jaipur,303301,1,3
14-09-2025,Rajasthan,Jaipur,303328,0,6
14-09-2025,Rajasthan,Jaipur,303603,0,7
14-09-2025,Rajasthan,Jaipur,303706,1,5
14-09-2025,Rajasthan,Jaipur,303802,0,1
14-09-2025,Rajasthan,Jaipur,303807,0,2
14-09-2025,Rajasthan,Jaipur,303908,1,8
13-09-2025,Rajasthan,Jaipur,302004,2,36
13-09-2025,Rajasthan,Jaipur,302005,0,2
13-09-2025,Rajasthan,Jaipur,302012,13,117
13-09-2025,Rajasthan,Jaipur,302013,4,11
13-09-2025,Rajasthan,Jaipur,302019,0,13
13-09-2025,Rajasthan,Jaipur,302020,1,43
13-09-2025,Rajasthan,Jaipur,302023,2,1
13-09-2025,Rajasthan,Jaipur,302025,0,1
13-09-2025,Rajasthan,Jaipur,302033,1,20
13-09-2025,Rajasthan,Jaipur,302039,5,21
13-09-2025,Rajasthan,Jaipur,303004,0,2
13-09-2025,Rajasthan,Jaipur,303012,2,20
13-09-2025,Rajasthan,Jaipur,303102,0,7
13-09-2025,Rajasthan,Jaipur,303105,1,12
13-09-2025,Rajasthan,Jaipur,303107,1,8
13-09-2025,Rajasthan,Jaipur,303108,1,15
13-09-2025,Rajasthan,Jaipur,303803,2,4
13-09-2025,Rajasthan,Jaipur,303905,4,3
13-09-2025,Rajasthan,Jaipur,303908,1,16
15-09-2025,Rajasthan,Jaipur,302002,1,63
15-09-2025,Rajasthan,Jaipur,302005,0,1
15-09-2025,Rajasthan,Jaipur,302025,0,1
15-09-2025,Rajasthan,Jaipur,302027,0,17
15-09-2025,Rajasthan,Jaipur,302037,0,1
15-09-2025,Rajasthan,Jaipur,303001,0,8
15-09-2025,Rajasthan,Jaipur,303004,0,3
15-09-2025,Rajasthan,Jaipur,303119,5,15
15-09-2025,Rajasthan,Jaipur,303328,4,7
15-09-2025,Rajasthan,Jaipur,303603,4,19
15-09-2025,Rajasthan,Jaipur,303805,1,16
15-09-2025,Rajasthan,Jaipur,303908,2,14
17-09-2025,Rajasthan,Jaipur,302004,5,49
17-09-2025,Rajasthan,Jaipur,302011,0,3
17-09-2025,Rajasthan,Jaipur,302012,13,134
17-09-2025,Rajasthan,Jaipur,302013,6,35
17-09-2025,Rajasthan,Jaipur,302018,1,10
17-09-2025,Rajasthan,Jaipur,302020,1,43
17-09-2025,Rajasthan,Jaipur,302026,1,12
17-09-2025,Rajasthan,Jaipur,303002,0,9
17-09-2025,Rajasthan,Jaipur,303012,5,19
17-09-2025,Rajasthan,Jaipur,303104,4,12
17-09-2025,Rajasthan,Jaipur,303108,4,23
17-09-2025,Rajasthan,Jaipur,303109,0,6
17-09-2025,Rajasthan,Jaipur,303602,0,7
17-09-2025,Rajasthan,Jaipur,303701,1,5
17-09-2025,Rajasthan,Jaipur,303802,0,7
17-09-2025,Rajasthan,Jaipur,303803,1,11
17-09-2025,Rajasthan,Jaipur,303804,4,12
17-09-2025,Rajasthan,Jaipur,303807,1,5
17-09-2025,Rajasthan,Jaipur,303901,2,17
16-09-2025,Rajasthan,Jaipur,302002,5,69
16-09-2025,Rajasthan,Jaipur,302013,4,22
16-09-2025,Rajasthan,Jaipur,302015,1,12
16-09-2025,Rajasthan,Jaipur,302023,0,4
16-09-2025,Rajasthan,Jaipur,302027,0,18
16-09-2025,Rajasthan,Jaipur,302031,5,36
16-09-2025,Rajasthan,Jaipur,302039,2,25
16-09-2025,Rajasthan,Jaipur,303002,1,10
16-09-2025,Rajasthan,Jaipur,303104,2,8
16-09-2025,Rajasthan,Jaipur,303120,4,14
16-09-2025,Rajasthan,Jaipur,303701,0,8
16-09-2025,Rajasthan,Jaipur,303802,0,2
16-09-2025,Rajasthan,Jaipur,303903,0,6
18-09-2025,Rajasthan,Jaipur,302004,1,44
18-09-2025,Rajasthan,Jaipur,302006,0,28
18-09-2025,Rajasthan,Jaipur,302025,0,1
18-09-2025,Rajasthan,Jaipur,302026,1,16
18-09-2025,Rajasthan,Jaipur,302027,0,16
18-09-2025,Rajasthan,Jaipur,302031,4,40
18-09-2025,Rajasthan,Jaipur,302034,1,7
18-09-2025,Rajasthan,Jaipur,303001,0,11
18-09-2025,Rajasthan,Jaipur,303012,1,15
18-09-2025,Rajasthan,Jaipur,303106,1,19
18-09-2025,Rajasthan,Jaipur,303110,2,11
18-09-2025,Rajasthan,Jaipur,303328,4,10
18-09-2025,Rajasthan,Jaipur,303507,0,3
18-09-2025,Rajasthan,Jaipur,303704,0,12
18-09-2025,Rajasthan,Jaipur,303801,1,10
18-09-2025,Rajasthan,Jaipur,303804,1,0
18-09-2025,Rajasthan,Jaipur,303806,2,10
18-09-2025,Rajasthan,Jaipur,303905,1,7
19-09-2025,Rajasthan,Jaipur,302003,1,36
19-09-2025,Rajasthan,Jaipur,302006,0,28
19-09-2025,Rajasthan,Jaipur,302013,4,18
19-09-2025,Rajasthan,Jaipur,302017,3,36
19-09-2025,Rajasthan,Jaipur,302018,0,11
19-09-2025,Rajasthan,Jaipur,302022,1,6
19-09-2025,Rajasthan,Jaipur,302032,0,1
19-09-2025,Rajasthan,Jaipur,303348,0,4
19-09-2025,Rajasthan,Jaipur,303806,0,9
19-09-2025,Rajasthan,Jaipur,303807,1,0
19-09-2025,Rajasthan,Jaipur,303901,3,28
20-09-2025,Rajasthan,Jaipur,302006,3,21
20-09-2025,Rajasthan,Jaipur,302013,2,19
20-09-2025,Rajasthan,Jaipur,302017,1,31
20-09-2025,Rajasthan,Jaipur,302027,1,16
