date,state,district,pincode,bio_age_5_17,bio_age_17_
30-06-2025,Bihar,Patna,801105,8,10
30-06-2025,Bihar,Patna,801507,0,2
30-06-2025,Bihar,Patna,803202,17,23
30-06-2025,Bihar,Patna,803211,13,17
30-06-2025,Bihar,Patna,803213,16,28
30-06-2025,Bihar,Patna,803214,6,9
30-06-2025,Bihar,Patna,803301,8,13
12-07-2025,Bihar,Patna,800003,0,2
12-07-2025,Bihar,Patna,800020,8,20
12-07-2025,Bihar,Patna,800027,2,7
12-07-2025,Bihar,Patna,801103,12,19
12-07-2025,Bihar,Patna,801118,1,0
12-07-2025,Bihar,Patna,801304,1,0
12-07-2025,Bihar,Patna,801305,1,2
12-07-2025,Bihar,Patna,803201,14,27
12-07-2025,Bihar,Patna,803206,1,2
12-07-2025,Bihar,Patna,803303,1,5
12-07-2025,Bihar,Patna,803306,4,7
12-07-2025,Bihar,Patna,803307,1,1
12-07-2025,Bihar,Patna,804423,2,2
12-07-2025,Bihar,Patna,804453,17,6
11-07-2025,Bihar,Patna,800002,6,15
11-07-2025,Bihar,Patna,800004,3,13
11-07-2025,Bihar,Patna,800007,7,26
11-07-2025,Bihar,Patna,800014,8,11
11-07-2025,Bihar,Patna,800016,1,7
11-07-2025,Bihar,Patna,800018,0,2
11-07-2025,Bihar,Patna,801113,2,12
11-07-2025,Bihar,Patna,801117,0,1
11-07-2025,Bihar,Patna,801305,3,2
11-07-2025,Bihar,Patna,801503,20,45
11-07-2025,Bihar,Patna,801506,0,4
11-07-2025,Bihar,Patna,803202,8,35
13-08-2025,Bihar,Patna,800010,1,2
13-08-2025,Bihar,Patna,800013,3,5
13-08-2025,Bihar,Patna,800024,2,6
13-08-2025,Bihar,Patna,800025,2,0
13-08-2025,Bihar,Patna,800026,1,1
13-08-2025,Bihar,Patna,800030,1,0
13-08-2025,Bihar,Patna,804451,1,10
13-08-2025,Bihar,Patna,804452,14,5
13-08-2025,Bihar,Patna,804453,14,21
14-08-2025,Bihar,Patna,800002,5,22
14-08-2025,Bihar,Patna,800003,4,6
14-08-2025,Bihar,Patna,800004,1,7
14-08-2025,Bihar,Patna,801110,6,20
14-08-2025,Bihar,Patna,801304,5,3
14-08-2025,Bihar,Patna,801507,0,4
14-08-2025,Bihar,Patna,802160,2,1
14-08-2025,Bihar,Patna,803221,4,1
14-08-2025,Bihar,Patna,803301,5,7
14-08-2025,Bihar,Patna,804423,0,2
14-08-2025,Bihar,Patna,804426,3,0
15-08-2025,Bihar,Patna,801117,0,1
15-08-2025,Bihar,Patna,803213,2,0
15-08-2025,Bihar,Patna,804453,2,0
17-08-2025,Bihar,Patna,800002,1,3
17-08-2025,Bihar,Patna,800006,1,0
17-08-2025,Bihar,Patna,800009,0,5
17-08-2025,Bihar,Patna,800014,0,5
17-08-2025,Bihar,Patna,800024,1,1
17-08-2025,Bihar,Patna,800027,1,1
17-08-2025,Bihar,Patna,801110,4,2
17-08-2025,Bihar,Patna,801505,4,8
17-08-2025,Bihar,Patna,804452,1,4
16-08-2025,Bihar,Patna,800016,3,4
16-08-2025,Bihar,Patna,800020,7,5
16-08-2025,Bihar,Patna,801105,3,3
16-08-2025,Bihar,Patna,801108,3,2
16-08-2025,Bihar,Patna,801109,0,4
16-08-2025,Bihar,Patna,801110,1,5
16-08-2025,Bihar,Patna,801113,1,2
16-08-2025,Bihar,Patna,803206,1,1
16-08-2025,Bihar,Patna,803306,1,5
16-08-2025,Bihar,Patna,804452,3,2
18-08-2025,Bihar,Patna,800001,7,25
18-08-2025,Bihar,Patna,800006,10,9
18-08-2025,Bihar,Patna,800018,0,2
18-08-2025,Bihar,Patna,800024,0,3
18-08-2025,Bihar,Patna,800025,0,3
18-08-2025,Bihar,Patna,800027,6,6
18-08-2025,Bihar,Patna,801113,0,8
18-08-2025,Bihar,Patna,801304,0,4
18-08-2025,Bihar,Patna,801502,2,6
18-08-2025,Bihar,Patna,801505,12,25
18-08-2025,Bihar,Patna,803302,16,11
18-08-2025,Bihar,Patna,804401,1,2
18-08-2025,Bihar,Patna,804423,0,1
19-08-2025,Bihar,Patna,800002,9,32
19-08-2025,Bihar,Patna,800004,1,3
19-08-2025,Bihar,Patna,800009,10,11
19-08-2025,Bihar,Patna,800027,4,9
19-08-2025,Bihar,Patna,801102,9,21
19-08-2025,Bihar,Patna,801105,7,19
19-08-2025,Bihar,Patna,801108,4,13
19-08-2025,Bihar,Patna,801112,7,10
19-08-2025,Bihar,Patna,801113,2,7
19-08-2025,Bihar,Patna,801118,1,2
19-08-2025,Bihar,Patna,801505,12,31
19-08-2025,Bihar,Patna,803202,16,24
19-08-2025,Bihar,Patna,803301,3,11
19-08-2025,Bihar,Patna,803302,8,16
19-08-2025,Bihar,Patna,803307,1,2
19-08-2025,Bihar,Patna,804451,20,28
19-08-2025,Bihar,Patna,804454,0,5
21-08-2025,Bihar,Patna,800008,10,21
21-08-2025,Bihar,Patna,800018,2,4
21-08-2025,Bihar,Patna,800023,1,1
21-08-2025,Bihar,Patna,801102,0,5
21-08-2025,Bihar,Patna,801104,9,22
21-08-2025,Bihar,Patna,801113,4,9
21-08-2025,Bihar,Patna,801117,0,1
21-08-2025,Bihar,Patna,801118,0,3
21-08-2025,Bihar,Patna,801503,28,38
21-08-2025,Bihar,Patna,801505,15,30
21-08-2025,Bihar,Patna,801506,4,1
21-08-2025,Bihar,Patna,802160,2,5
21-08-2025,Bihar,Patna,803213,9,22
21-08-2025,Bihar,Patna,804451,15,21
21-08-2025,Bihar,Patna,804452,23,30
21-08-2025,Bihar,Patna,811104,3,0
01-09-2025,Bihar,Patna,800002,6,15
01-09-2025,Bihar,Patna,800004,2,7
01-09-2025,Bihar,Patna,800018,0,3
01-09-2025,Bihar,Patna,800022,0,1
01-09-2025,Bihar,Patna,800024,0,5
01-09-2025,Bihar,Patna,801105,5,8
01-09-2025,Bihar,Patna,801112,5,8
01-09-2025,Bihar,Patna,801503,19,52
01-09-2025,Bihar,Patna,802160,3,1
01-09-2025,Bihar,Patna,803303,2,5
01-09-2025,Bihar,Patna,803307,2,1
01-09-2025,Bihar,Patna,804423,1,2
29-08-2025,Bihar,Patna,800002,7,19
29-08-2025,Bihar,Patna,800010,3,1
29-08-2025,Bihar,Patna,800014,3,13
29-08-2025,Bihar,Patna,800024,3,0
29-08-2025,Bihar,Patna,800026,2,8
29-08-2025,Bihar,Patna,800111,11,18
29-08-2025,Bihar,Patna,801103,8,18
29-08-2025,Bihar,Patna,801104,5,23
29-08-2025,Bihar,Patna,801110,20,16
29-08-2025,Bihar,Patna,801505,13,20
29-08-2025,Bihar,Patna,801507,1,5
29-08-2025,Bihar,Patna,803211,7,6
29-08-2025,Bihar,Patna,803221,2,5
29-08-2025,Bihar,Patna,804451,10,24
29-08-2025,Bihar,Patna,804453,23,63
29-08-2025,Bihar,Patna,811104,14,7
27-08-2025,Bihar,Patna,800012,1,5
27-08-2025,Bihar,Patna,800026,4,12
27-08-2025,Bihar,Patna,801103,12,4
27-08-2025,Bihar,Patna,801104,13,18
27-08-2025,Bihar,Patna,801109,7,20
27-08-2025,Bihar,Patna,801503,16,40
27-08-2025,Bihar,Patna,802160,1,1
27-08-2025,Bihar,Patna,803201,18,27
27-08-2025,Bihar,Patna,803206,6,3
27-08-2025,Bihar,Patna,803302,2,11
27-08-2025,Bihar,Patna,804426,0,1
20-08-2025,Bihar,Patna,800004,2,12
20-08-2025,Bihar,Patna,800007,15,18
20-08-2025,Bihar,Patna,800024,0,3
20-08-2025,Bihar,Patna,800025,0,1
20-08-2025,Bihar,Patna,801109,13,23
20-08-2025,Bihar,Patna,801110,14,13
20-08-2025,Bihar,Patna,801112,4,7
20-08-2025,Bihar,Patna,801304,8,6
20-08-2025,Bihar,Patna,801503,19,25
20-08-2025,Bihar,Patna,803213,9,28
20-08-2025,Bihar,Patna,803306,1,5
20-08-2025,Bihar,Patna,804452,15,41
20-08-2025,Bihar,Patna,804454,3,5
24-08-2025,Bihar,Patna,800009,3,7
24-08-2025,Bihar,Patna,800011,3,5
24-08-2025,Bihar,Patna,801108,0,1
24-08-2025,Bihar,Patna,801109,0,2
24-08-2025,Bihar,Patna,801112,0,1
24-08-2025,Bihar,Patna,803202,1,1
24-08-2025,Bihar,Patna,803203,1,1
24-08-2025,Bihar,Patna,803213,1,3
24-08-2025,Bihar,Patna,803302,0,1
24-08-2025,Bihar,Patna,804454,0,2
25-08-2025,Bihar,Patna,800004,5,6
25-08-2025,Bihar,Patna,800011,3,4
25-08-2025,Bihar,Patna,800012,1,1
25-08-2025,Bihar,Patna,801102,5,8
25-08-2025,Bihar,Patna,801113,1,6
25-08-2025,Bihar,Patna,801304,2,1
25-08-2025,Bihar,Patna,801503,18,38
25-08-2025,Bihar,Patna,801505,13,27
25-08-2025,Bihar,Patna,803201,28,31
25-08-2025,Bihar,Patna,803301,3,7
25-08-2025,Bihar,Patna,803302,5,12
25-08-2025,Bihar,Patna,804426,3,1
28-08-2025,Bihar,Patna,800009,7,11
28-08-2025,Bihar,Patna,800012,2,5
28-08-2025,Bihar,Patna,800020,5,19
28-08-2025,Bihar,Patna,800027,1,7
28-08-2025,Bihar,Patna,801103,4,11
28-08-2025,Bihar,Patna,801104,13,17
28-08-2025,Bihar,Patna,801304,6,3
28-08-2025,Bihar,Patna,801505,25,32
28-08-2025,Bihar,Patna,802160,0,2
28-08-2025,Bihar,Patna,803201,11,43
28-08-2025,Bihar,Patna,803212,9,12
28-08-2025,Bihar,Patna,803303,0,1
28-08-2025,Bihar,Patna,803306,1,1
28-08-2025,Bihar,Patna,804454,3,6
28-08-2025,Bihar,Patna,811104,0,7
26-08-2025,Bihar,Patna,800003,2,0
26-08-2025,Bihar,Patna,800016,1,6
26-08-2025,Bihar,Patna,800020,5,15
26-08-2025,Bihar,Patna,800023,1,2
26-08-2025,Bihar,Patna,800111,8,4
26-08-2025,Bihar,Patna,801104,11,25
26-08-2025,Bihar,Patna,801108,4,3
26-08-2025,Bihar,Patna,801113,3,5
26-08-2025,Bihar,Patna,801118,0,2
26-08-2025,Bihar,Patna,801304,0,1
26-08-2025,Bihar,Patna,803214,6,7
26-08-2025,Bihar,Patna,804454,4,7
23-08-2025,Bihar,Patna,800024,0,1
23-08-2025,Bihar,Patna,800026,4,0
23-08-2025,Bihar,Patna,801104,1,5
23-08-2025,Bihar,Patna,801109,1,6
23-08-2025,Bihar,Patna,801110,9,11
23-08-2025,Bihar,Patna,801112,1,1
23-08-2025,Bihar,Patna,801118,0,1
23-08-2025,Bihar,Patna,801503,13,10
23-08-2025,Bihar,Patna,801506,0,1
23-08-2025,Bihar,Patna,801507,1,3
22-08-2025,Bihar,Patna,800001,6,28
22-08-2025,Bihar,Patna,800004,5,11
22-08-2025,Bihar,Patna,800006,6,7
22-08-2025,Bihar,Patna,800010,1,1
22-08-2025,Bihar,Patna,801104,11,17
22-08-2025,Bihar,Patna,801105,7,10
22-08-2025,Bihar,Patna,801109,26,24
22-08-2025,Bihar,Patna,801305,2,9
22-08-2025,Bihar,Patna,803110,1,6
22-08-2025,Bihar,Patna,803201,24,32
22-08-2025,Bihar,Patna,803202,13,18
22-08-2025,Bihar,Patna,804454,0,3
02-09-2025,Bihar,Patna,800002,1,10
02-09-2025,Bihar,Patna,800004,2,4
02-09-2025,Bihar,Patna,800012,2,3
02-09-2025,Bihar,Patna,800027,2,7
02-09-2025,Bihar,Patna,801101,1,0
02-09-2025,Bihar,Patna,803303,1,2
02-09-2025,Bihar,Patna,803306,4,6
23-11-2025,Bihar,Patna,800001,2,1
23-11-2025,Bihar,Patna,800010,0,1
23-11-2025,Bihar,Patna,800025,0,1
23-11-2025,Bihar,Patna,800026,0,2
23-11-2025,Bihar,Patna,801108,2,0
23-11-2025,Bihar,Patna,801506,0,1
23-11-2025,Bihar,Patna,804401,1,0
23-11-2025,Bihar,Patna,804451,0,2
24-11-2025,Bihar,Patna,800003,1,11
24-11-2025,Bihar,Patna,800011,2,4
24-11-2025,Bihar,Patna,800023,3,4
24-11-2025,Bihar,Patna,800111,0,7
24-11-2025,Bihar,Patna,801108,6,18
24-11-2025,Bihar,Patna,801505,6,25
24-11-2025,Bihar,Patna,803110,7,5
24-11-2025,Bihar,Patna,803213,7,13
24-11-2025,Bihar,Patna,804401,0,2
24-11-2025,Bihar,Patna,804423,0,2
24-11-2025,Bihar,Patna,804452,24,33
25-11-2025,Bihar,Patna,800004,2,5
25-11-2025,Bihar,Patna,800020,4,5
25-11-2025,Bihar,Patna,801105,3,12
25-11-2025,Bihar,Patna,801108,4,11
25-11-2025,Bihar,Patna,801117,1,0
25-11-2025,Bihar,Patna,801118,0,1
25-11-2025,Bihar,Patna,803206,1,2
25-11-2025,Bihar,Patna,804451,7,17
25-11-2025,Bihar,Patna,804454,4,4
25-11-2025,Bihar,Patna,811104,2,1
26-11-2025,Bihar,Patna,800010,2,1
26-11-2025,Bihar,Patna,800025,2,2
26-11-2025,Bihar,Patna,800027,0,3
26-11-2025,Bihar,Patna,801304,3,2
26-11-2025,Bihar,Patna,803206,2,3
26-11-2025,Bihar,Patna,803302,5,6
26-11-2025,Bihar,Patna,803303,0,1
26-11-2025,Bihar,Patna,804401,0,1
26-11-2025,Bihar,Patna,804451,15,35
26-11-2025,Bihar,Patna,804452,17,13
27-11-2025,Bihar,Patna,800004,2,9
27-11-2025,Bihar,Patna,800010,3,1
27-11-2025,Bihar,Patna,800011,1,4
27-11-2025,Bihar,Patna,800020,4,7
27-11-2025,Bihar,Patna,800027,0,5
27-11-2025,Bihar,Patna,801104,12,24
27-11-2025,Bihar,Patna,801118,5,3
27-11-2025,Bihar,Patna,801505,13,21
27-11-2025,Bihar,Patna,803213,6,18
27-11-2025,Bihar,Patna,804423,0,3
27-11-2025,Bihar,Patna,811104,2,2
03-11-2025,Bihar,Patna,800001,18,28
03-11-2025,Bihar,Patna,800002,6,16
03-11-2025,Bihar,Patna,800009,6,8
03-11-2025,Bihar,Patna,800013,1,5
03-11-2025,Bihar,Patna,800023,1,6
03-11-2025,Bihar,Patna,800111,8,16
03-11-2025,Bihar,Patna,801104,5,27
03-11-2025,Bihar,Patna,801109,9,33
03-11-2025,Bihar,Patna,801503,14,37
03-11-2025,Bihar,Patna,801506,1,1
03-11-2025,Bihar,Patna,803302,3,7
03-11-2025,Bihar,Patna,811104,1,2
04-11-2025,Bihar,Patna,800002,11,20
04-11-2025,Bihar,Patna,800023,0,7
04-11-2025,Bihar,Patna,801108,12,11
04-11-2025,Bihar,Patna,801113,3,6
04-11-2025,Bihar,Patna,801304,0,4
04-11-2025,Bihar,Patna,802160,4,2
04-11-2025,Bihar,Patna,803110,2,3
04-11-2025,Bihar,Patna,803203,2,5
04-11-2025,Bihar,Patna,803211,5,2
04-11-2025,Bihar,Patna,804423,2,6
15-11-2025,Bihar,Patna,800003,2,2
15-11-2025,Bihar,Patna,800011,0,7
15-11-2025,Bihar,Patna,800016,4,8
15-11-2025,Bihar,Patna,801103,5,7
15-11-2025,Bihar,Patna,801108,6,10
15-11-2025,Bihar,Patna,801109,17,19
15-11-2025,Bihar,Patna,801110,5,11
15-11-2025,Bihar,Patna,801117,1,0
15-11-2025,Bihar,Patna,801118,0,5
15-11-2025,Bihar,Patna,801505,9,21
15-11-2025,Bihar,Patna,803203,0,2
15-11-2025,Bihar,Patna,803211,3,9
15-11-2025,Bihar,Patna,803212,11,16
15-11-2025,Bihar,Patna,803214,3,4
15-11-2025,Bihar,Patna,804452,7,17
14-11-2025,Bihar,Patna,800001,10,15
14-11-2025,Bihar,Patna,800004,2,10
14-11-2025,Bihar,Patna,800007,6,17
14-11-2025,Bihar,Patna,800011,4,3
14-11-2025,Bihar,Patna,800016,1,5
14-11-2025,Bihar,Patna,800025,1,0
14-11-2025,Bihar,Patna,800026,3,4
14-11-2025,Bihar,Patna,801105,6,9
14-11-2025,Bihar,Patna,801109,4,15
14-11-2025,Bihar,Patna,801507,1,0
14-11-2025,Bihar,Patna,802160,1,1
14-11-2025,Bihar,Patna,803110,0,1
14-11-2025,Bihar,Patna,803201,6,22
14-11-2025,Bihar,Patna,803303,1,1
14-11-2025,Bihar,Patna,804453,6,17
20-11-2025,Bihar,Patna,800001,13,28
20-11-2025,Bihar,Patna,800003,0,5
20-11-2025,Bihar,Patna,800008,16,14
20-11-2025,Bihar,Patna,801103,9,13
20-11-2025,Bihar,Patna,801110,10,11
20-11-2025,Bihar,Patna,802160,0,2
20-11-2025,Bihar,Patna,803211,8,10
20-11-2025,Bihar,Patna,803212,9,12
20-11-2025,Bihar,Patna,803303,2,1
20-11-2025,Bihar,Patna,803307,3,3
20-11-2025,Bihar,Patna,804452,7,25
19-11-2025,Bihar,Patna,800002,5,8
19-11-2025,Bihar,Patna,800004,4,6
19-11-2025,Bihar,Patna,800011,3,8
19-11-2025,Bihar,Patna,800027,3,5
19-11-2025,Bihar,Patna,800030,1,2
19-11-2025,Bihar,Patna,801105,7,13
19-11-2025,Bihar,Patna,801109,15,26
19-11-2025,Bihar,Patna,801505,15,33
19-11-2025,Bihar,Patna,803211,5,15
19-11-2025,Bihar,Patna,803212,23,13
19-11-2025,Bihar,Patna,804452,11,29
01-12-2025,Bihar,Patna,800006,1,14
01-12-2025,Bihar,Patna,800008,14,20
01-12-2025,Bihar,Patna,800014,4,6
01-12-2025,Bihar,Patna,801104,8,27
01-12-2025,Bihar,Patna,801108,2,10
01-12-2025,Bihar,Patna,801109,11,20
01-12-2025,Bihar,Patna,801305,1,6
01-12-2025,Bihar,Patna,801503,25,32
01-12-2025,Bihar,Patna,802160,10,5
01-12-2025,Bihar,Patna,803110,1,8
01-12-2025,Bihar,Patna,803211,8,8
01-12-2025,Bihar,Patna,803221,5,10
01-12-2025,Bihar,Patna,804401,0,4
01-12-2025,Bihar,Patna,804423,3,4
01-12-2025,Bihar,Patna,804454,0,2
30-11-2025,Bihar,Patna,800006,0,1
30-11-2025,Bihar,Patna,800018,0,1
30-11-2025,Bihar,Patna,801103,0,1
30-11-2025,Bihar,Patna,803201,1,0
30-11-2025,Bihar,Patna,804453,0,1
29-11-2025,Bihar,Patna,800007,10,22
29-11-2025,Bihar,Patna,800010,1,0
29-11-2025,Bihar,Patna,800011,0,2
29-11-2025,Bihar,Patna,800020,5,7
29-11-2025,Bihar,Patna,800024,2,2
29-11-2025,Bihar,Patna,801103,7,16
29-11-2025,Bihar,Patna,801109,10,15
29-11-2025,Bihar,Patna,801305,1,4
29-11-2025,Bihar,Patna,803202,23,24
29-11-2025,Bihar,Patna,803213,6,23
29-11-2025,Bihar,Patna,804453,3,18
29-11-2025,Bihar,Patna,811104,1,2
08-11-2025,Bihar,Patna,800014,1,8
08-11-2025,Bihar,Patna,800016,3,5
08-11-2025,Bihar,Patna,800024,1,4
08-11-2025,Bihar,Patna,800026,3,1
08-11-2025,Bihar,Patna,800111,1,2
08-11-2025,Bihar,Patna,801304,0,1
08-11-2025,Bihar,Patna,803206,0,4
08-11-2025,Bihar,Patna,803213,7,12
06-11-2025,Bihar,Patna,800010,0,3
06-11-2025,Bihar,Patna,800024,0,1
06-11-2025,Bihar,Patna,800111,0,2
06-11-2025,Bihar,Patna,801104,0,3
06-11-2025,Bihar,Patna,801110,1,8
06-11-2025,Bihar,Patna,803213,1,3
06-11-2025,Bihar,Patna,804451,0,2
13-11-2025,Bihar,Patna,800004,1,19
13-11-2025,Bihar,Patna,800020,6,13
13-11-2025,Bihar,Patna,800111,6,7
13-11-2025,Bihar,Patna,801103,10,17
13-11-2025,Bihar,Patna,801110,5,26
13-11-2025,Bihar,Patna,801305,0,2
13-11-2025,Bihar,Patna,801503,27,45
13-11-2025,Bihar,Patna,803203,2,1
13-11-2025,Bihar,Patna,803301,1,7
13-11-2025,Bihar,Patna,803307,0,1
13-11-2025,Bihar,Patna,804426,1,1
13-11-2025,Bihar,Patna,804453,4,11
05-11-2025,Bihar,Patna,800007,5,9
05-11-2025,Bihar,Patna,800008,5,18
05-11-2025,Bihar,Patna,800011,0,3
05-11-2025,Bihar,Patna,800025,0,2
05-11-2025,Bihar,Patna,801108,1,1
05-11-2025,Bihar,Patna,801110,2,4
05-11-2025,Bihar,Patna,801505,4,6
05-11-2025,Bihar,Patna,803221,3,8
05-11-2025,Bihar,Patna,804451,2,6
05-11-2025,Bihar,Patna,804454,0,1
07-11-2025,Bihar,Patna,800003,5,7
07-11-2025,Bihar,Patna,800020,1,13
07-11-2025,Bihar,Patna,800023,3,4
07-11-2025,Bihar,Patna,800024,4,6
07-11-2025,Bihar,Patna,800027,1,5
07-11-2025,Bihar,Patna,801103,2,4
07-11-2025,Bihar,Patna,801304,1,0
07-11-2025,Bihar,Patna,801503,13,36
07-11-2025,Bihar,Patna,803203,0,2
07-11-2025,Bihar,Patna,803211,4,8
07-11-2025,Bihar,Patna,803213,12,13
07-11-2025,Bihar,Patna,804451,7,20
07-11-2025,Bihar,Patna,804452,7,21
07-11-2025,Bihar,Patna,804453,9,37
07-11-2025,Bihar,Patna,811302,1,0
17-11-2025,Bihar,Patna,800002,3,19
17-11-2025,Bihar,Patna,800004,1,12
17-11-2025,Bihar,Patna,800006,6,13
17-11-2025,Bihar,Patna,800009,2,7
17-11-2025,Bihar,Patna,800020,4,25
17-11-2025,Bihar,Patna,801104,15,25
17-11-2025,Bihar,Patna,801113,1,12
17-11-2025,Bihar,Patna,801503,21,35
17-11-2025,Bihar,Patna,802160,8,3
17-11-2025,Bihar,Patna,803206,2,1
17-11-2025,Bihar,Patna,803214,5,10
17-11-2025,Bihar,Patna,803306,2,1
17-11-2025,Bihar,Patna,804423,0,2
17-11-2025,Bihar,Patna,804426,3,6
17-11-2025,Bihar,Patna,804453,12,25
17-11-2025,Bihar,Patna,804454,0,5
16-11-2025,Bihar,Patna,800001,1,1
16-11-2025,Bihar,Patna,800023,0,1
16-11-2025,Bihar,Patna,803206,1,0
16-11-2025,Bihar,Patna,804454,0,2
21-11-2025,Bihar,Patna,800001,7,15
21-11-2025,Bihar,Patna,800006,3,5
21-11-2025,Bihar,Patna,800014,5,8
21-11-2025,Bihar,Patna,800016,1,6
21-11-2025,Bihar,Patna,800020,5,15
21-11-2025,Bihar,Patna,801103,9,13
21-11-2025,Bihar,Patna,801105,5,12
21-11-2025,Bihar,Patna,801113,7,13
21-11-2025,Bihar,Patna,801502,1,2
21-11-2025,Bihar,Patna,801507,1,1
21-11-2025,Bihar,Patna,803202,19,44
21-11-2025,Bihar,Patna,803213,3,2
21-11-2025,Bihar,Patna,804426,4,1
22-11-2025,Bihar,Patna,800006,2,10
22-11-2025,Bihar,Patna,800012,4,2
22-11-2025,Bihar,Patna,800025,1,0
22-11-2025,Bihar,Patna,801104,2,1
22-11-2025,Bihar,Patna,801506,0,1
22-11-2025,Bihar,Patna,803203,1,3
22-11-2025,Bihar,Patna,803221,0,6
22-11-2025,Bihar,Patna,803301,1,2
22-11-2025,Bihar,Patna,803303,1,0
22-11-2025,Bihar,Patna,804426,0,1
22-11-2025,Bihar,Patna,804451,8,9
30-08-2025,Bihar,Patna,800011,1,4
30-08-2025,Bihar,Patna,800012,1,4
30-08-2025,Bihar,Patna,800016,3,7
30-08-2025,Bihar,Patna,800020,11,22
30-08-2025,Bihar,Patna,800025,3,5
30-08-2025,Bihar,Patna,801102,3,4
30-08-2025,Bihar,Patna,803203,1,0
30-08-2025,Bihar,Patna,803214,3,5
30-08-2025,Bihar,Patna,803301,1,3
30-08-2025,Bihar,Patna,804426,1,2
31-08-2025,Bihar,Patna,800002,1,1
31-08-2025,Bihar,Patna,800010,1,1
31-08-2025,Bihar,Patna,800013,0,1
31-08-2025,Bihar,Patna,800020,1,4
31-08-2025,Bihar,Patna,800025,1,2
31-08-2025,Bihar,Patna,800026,1,0
31-08-2025,Bihar,Patna,801102,1,1
31-08-2025,Bihar,Patna,801103,1,2
31-08-2025,Bihar,Patna,801110,0,1
31-08-2025,Bihar,Patna,801505,1,11
31-08-2025,Bihar,Patna,803201,2,2
31-08-2025,Bihar,Patna,803202,1,1
31-08-2025,Bihar,Patna,803206,1,1
31-08-2025,Bihar,Patna,803212,0,1
31-08-2025,Bihar,Patna,804451,1,3
31-08-2025,Bihar,Patna,804452,3,3
20-09-2025,Bihar,Patna,800002,5,11
20-09-2025,Bihar,Patna,800013,1,3
20-09-2025,Bihar,Patna,800016,1,4
20-09-2025,Bihar,Patna,800023,3,3
20-09-2025,Bihar,Patna,800024,1,5
20-09-2025,Bihar,Patna,800111,3,3
20-09-2025,Bihar,Patna,801102,6,12
20-09-2025,Bihar,Patna,801104,7,22
20-09-2025,Bihar,Patna,801110,6,25
20-09-2025,Bihar,Patna,801304,0,7
20-09-2025,Bihar,Patna,804453,11,29
20-09-2025,Bihar,Patna,811104,2,2
19-09-2025,Bihar,Patna,800007,7,17
19-09-2025,Bihar,Patna,800010,0,3
19-09-2025,Bihar,Patna,800023,3,4
19-09-2025,Bihar,Patna,800027,4,6
19-09-2025,Bihar,Patna,801305,1,1
19-09-2025,Bihar,Patna,801507,1,0
19-09-2025,Bihar,Patna,803213,14,11
19-09-2025,Bihar,Patna,803214,5,11
19-09-2025,Bihar,Patna,803221,4,8
19-09-2025,Bihar,Patna,803307,0,1
19-09-2025,Bihar,Patna,804423,1,1
19-09-2025,Bihar,Patna,804426,0,1
19-09-2025,Bihar,Patna,804451,18,32
26-10-2025,Bihar,Patna,800004,0,1
26-10-2025,Bihar,Patna,800008,0,1
26-10-2025,Bihar,Patna,800020,0,1
26-10-2025,Bihar,Patna,801505,1,0
10-10-2025,Bihar,Patna,800001,13,24
10-10-2025,Bihar,Patna,800008,8,29
10-10-2025,Bihar,Patna,800009,13,18
10-10-2025,Bihar,Patna,800030,1,0
10-10-2025,Bihar,Patna,800111,9,9
10-10-2025,Bihar,Patna,801102,16,21
10-10-2025,Bihar,Patna,801105,7,9
10-10-2025,Bihar,Patna,801304,0,2
10-10-2025,Bihar,Patna,803107,1,1
10-10-2025,Bihar,Patna,803201,22,58
10-10-2025,Bihar,Patna,803203,0,1
10-10-2025,Bihar,Patna,803211,14,16
10-10-2025,Bihar,Patna,803214,9,9
10-10-2025,Bihar,Patna,803301,11,11
10-10-2025,Bihar,Patna,803307,2,2
16-10-2025,Bihar,Patna,800012,0,15
16-10-2025,Bihar,Patna,800020,5,15
16-10-2025,Bihar,Patna,800026,3,8
16-10-2025,Bihar,Patna,800027,5,6
16-10-2025,Bihar,Patna,801103,10,21
16-10-2025,Bihar,Patna,801109,21,29
16-10-2025,Bihar,Patna,801118,2,0
16-10-2025,Bihar,Patna,801304,0,3
16-10-2025,Bihar,Patna,801305,0,7
16-10-2025,Bihar,Patna,801502,3,9
16-10-2025,Bihar,Patna,801506,2,2
16-10-2025,Bihar,Patna,803201,16,43
16-10-2025,Bihar,Patna,803206,1,5
16-10-2025,Bihar,Patna,803221,2,7
16-10-2025,Bihar,Patna,803306,0,4
16-10-2025,Bihar,Patna,804401,1,0
16-10-2025,Bihar,Patna,804451,14,36
27-10-2025,Bihar,Patna,800001,2,2
27-10-2025,Bihar,Patna,800007,0,2
27-10-2025,Bihar,Patna,800023,1,1
27-10-2025,Bihar,Patna,801505,1,2
27-10-2025,Bihar,Patna,803201,1,2
27-10-2025,Bihar,Patna,803206,0,1
27-10-2025,Bihar,Patna,803213,0,3
27-10-2025,Bihar,Patna,803301,1,0
27-10-2025,Bihar,Patna,804451,3,4
03-10-2025,Bihar,Patna,800006,2,7
03-10-2025,Bihar,Patna,800024,2,1
03-10-2025,Bihar,Patna,801305,2,3
03-10-2025,Bihar,Patna,801505,5,14
03-10-2025,Bihar,Patna,803110,0,3
03-10-2025,Bihar,Patna,803201,7,36
03-10-2025,Bihar,Patna,804423,0,1
03-10-2025,Bihar,Patna,804426,0,3
