date,state,district,pincode,bio_age_5_17,bio_age_17_
22-10-2025,Uttar Pradesh,Shahjahanpur,242127,30,14
22-10-2025,Uttar Pradesh,Shahjahanpur,242221,4,6
22-10-2025,Uttar Pradesh,Shahjahanpur,242223,5,3
22-10-2025,Uttar Pradesh,Shahjahanpur,242301,14,10
22-10-2025,Uttar Pradesh,Shahjahanpur,242405,3,5
16-10-2025,Uttar Pradesh,Shahjahanpur,242221,53,18
16-10-2025,Uttar Pradesh,Shahjahanpur,242223,6,6
16-10-2025,Uttar Pradesh,Shahjahanpur,242226,2,0
16-10-2025,Uttar Pradesh,Shahjahanpur,242407,97,14
15-10-2025,Uttar Pradesh,Shahjahanpur,242221,19,8
15-10-2025,Uttar Pradesh,Shahjahanpur,242307,44,12
17-10-2025,Uttar Pradesh,Shahjahanpur,242223,13,4
17-10-2025,Uttar Pradesh,Shahjahanpur,242226,6,0
17-10-2025,Uttar Pradesh,Shahjahanpur,242307,61,21
17-10-2025,Uttar Pradesh,Shahjahanpur,242405,34,16
27-10-2025,Uttar Pradesh,Shahjahanpur,242301,47,19
31-10-2025,Uttar Pradesh,Shahjahanpur,242223,14,3
31-10-2025,Uttar Pradesh,Shahjahanpur,242301,55,28
31-10-2025,Uttar Pradesh,Shahjahanpur,242307,59,22
31-10-2025,Uttar Pradesh,Shahjahanpur,242405,27,16
30-10-2025,Uttar Pradesh,Shahjahanpur,242221,28,19
30-10-2025,Uttar Pradesh,Shahjahanpur,242401,134,34
30-10-2025,Uttar Pradesh,Shahjahanpur,242407,102,16
05-11-2025,Uttar Pradesh,Shahjahanpur,242220,0,1
05-11-2025,Uttar Pradesh,Shahjahanpur,242221,1,1
05-11-2025,Uttar Pradesh,Shahjahanpur,242401,4,3
05-11-2025,Uttar Pradesh,Shahjahanpur,242405,3,0
04-11-2025,Uttar Pradesh,Shahjahanpur,242001,130,81
04-11-2025,Uttar Pradesh,Shahjahanpur,242123,3,1
04-11-2025,Uttar Pradesh,Shahjahanpur,242220,3,3
04-11-2025,Uttar Pradesh,Shahjahanpur,242305,17,8
04-11-2025,Uttar Pradesh,Shahjahanpur,242307,35,22
23-10-2025,Uttar Pradesh,Shahjahanpur,242042,0,4
23-10-2025,Uttar Pradesh,Shahjahanpur,242221,11,6
23-10-2025,Uttar Pradesh,Shahjahanpur,242305,6,3
23-10-2025,Uttar Pradesh,Shahjahanpur,242307,2,2
24-10-2025,Uttar Pradesh,Shahjahanpur,242220,3,1
24-10-2025,Uttar Pradesh,Shahjahanpur,242226,2,0
24-10-2025,Uttar Pradesh,Shahjahanpur,242406,10,3
03-11-2025,Uttar Pradesh,Shahjahanpur,242127,37,20
03-11-2025,Uttar Pradesh,Shahjahanpur,242220,2,4
03-11-2025,Uttar Pradesh,Shahjahanpur,242221,44,19
03-11-2025,Uttar Pradesh,Shahjahanpur,242226,0,1
03-11-2025,Uttar Pradesh,Shahjahanpur,242306,18,19
29-10-2025,Uttar Pradesh,Shahjahanpur,242001,157,96
29-10-2025,Uttar Pradesh,Shahjahanpur,242226,4,2
29-10-2025,Uttar Pradesh,Shahjahanpur,242303,30,18
29-10-2025,Uttar Pradesh,Shahjahanpur,242401,133,38
28-10-2025,Uttar Pradesh,Shahjahanpur,242220,4,4
28-10-2025,Uttar Pradesh,Shahjahanpur,242303,19,17
28-10-2025,Uttar Pradesh,Shahjahanpur,242306,7,4
28-10-2025,Uttar Pradesh,Shahjahanpur,242307,78,21
28-10-2025,Uttar Pradesh,Shahjahanpur,242405,8,10
01-11-2025,Uttar Pradesh,Shahjahanpur,242407,90,27
02-11-2025,Uttar Pradesh,Shahjahanpur,242127,7,1
06-11-2025,Uttar Pradesh,Shahjahanpur,242001,174,99
06-11-2025,Uttar Pradesh,Shahjahanpur,242042,5,11
06-11-2025,Uttar Pradesh,Shahjahanpur,242305,16,6
15-08-2025,Uttar Pradesh,Shahjahanpur,242401,0,2
21-08-2025,Uttar Pradesh,Shahjahanpur,242001,106,64
21-08-2025,Uttar Pradesh,Shahjahanpur,242306,18,12
21-08-2025,Uttar Pradesh,Shahjahanpur,242307,39,15
29-08-2025,Uttar Pradesh,Shahjahanpur,242306,4,3
29-08-2025,Uttar Pradesh,Shahjahanpur,242401,55,19
21-09-2025,Uttar Pradesh,Shahjahanpur,242303,16,4
20-09-2025,Uttar Pradesh,Shahjahanpur,242220,4,2
20-09-2025,Uttar Pradesh,Shahjahanpur,242301,34,10
14-08-2025,Uttar Pradesh,Shahjahanpur,242042,21,6
14-08-2025,Uttar Pradesh,Shahjahanpur,242306,5,7
14-08-2025,Uttar Pradesh,Shahjahanpur,242406,9,7
26-08-2025,Uttar Pradesh,Shahjahanpur,242401,50,31
25-08-2025,Uttar Pradesh,Shahjahanpur,242221,44,12
25-08-2025,Uttar Pradesh,Shahjahanpur,242401,44,19
07-08-2025,Uttar Pradesh,Shahjahanpur,242226,1,0
07-08-2025,Uttar Pradesh,Shahjahanpur,242401,29,18
07-08-2025,Uttar Pradesh,Shahjahanpur,242406,12,7
08-08-2025,Uttar Pradesh,Shahjahanpur,242001,59,47
08-08-2025,Uttar Pradesh,Shahjahanpur,242127,19,6
08-08-2025,Uttar Pradesh,Shahjahanpur,242220,2,1
08-08-2025,Uttar Pradesh,Shahjahanpur,242223,6,4
08-08-2025,Uttar Pradesh,Shahjahanpur,242405,3,0
06-08-2025,Uttar Pradesh,Shahjahanpur,242001,59,55
06-08-2025,Uttar Pradesh,Shahjahanpur,242220,5,4
06-08-2025,Uttar Pradesh,Shahjahanpur,242306,5,5
14-09-2025,Uttar Pradesh,Shahjahanpur,242221,3,4
14-09-2025,Uttar Pradesh,Shahjahanpur,242223,2,0
14-09-2025,Uttar Pradesh,Shahjahanpur,242307,0,2
13-09-2025,Uttar Pradesh,Shahjahanpur,242127,60,13
13-09-2025,Uttar Pradesh,Shahjahanpur,242226,4,0
29-09-2025,Uttar Pradesh,Shahjahanpur,242001,234,80
29-09-2025,Uttar Pradesh,Shahjahanpur,242123,2,2
10-11-2025,Uttar Pradesh,Shahjahanpur,242123,8,3
10-11-2025,Uttar Pradesh,Shahjahanpur,242301,57,26
10-11-2025,Uttar Pradesh,Shahjahanpur,242406,36,7
08-11-2025,Uttar Pradesh,Shahjahanpur,242223,4,0
08-11-2025,Uttar Pradesh,Shahjahanpur,242226,0,1
08-11-2025,Uttar Pradesh,Shahjahanpur,242301,10,7
08-11-2025,Uttar Pradesh,Shahjahanpur,242405,16,5
08-11-2025,Uttar Pradesh,Shahjahanpur,242406,20,5
09-11-2025,Uttar Pradesh,Shahjahanpur,242001,4,5
09-11-2025,Uttar Pradesh,Shahjahanpur,242042,2,0
09-11-2025,Uttar Pradesh,Shahjahanpur,242306,1,0
11-11-2025,Uttar Pradesh,Shahjahanpur,242123,4,3
11-11-2025,Uttar Pradesh,Shahjahanpur,242223,8,6
11-11-2025,Uttar Pradesh,Shahjahanpur,242305,20,13
11-11-2025,Uttar Pradesh,Shahjahanpur,242407,88,16
13-11-2025,Uttar Pradesh,Shahjahanpur,242305,2,7
13-11-2025,Uttar Pradesh,Shahjahanpur,242306,27,10
13-11-2025,Uttar Pradesh,Shahjahanpur,242307,77,31
07-11-2025,Uttar Pradesh,Shahjahanpur,242001,163,80
07-11-2025,Uttar Pradesh,Shahjahanpur,242407,49,21
12-11-2025,Uttar Pradesh,Shahjahanpur,242042,3,6
12-11-2025,Uttar Pradesh,Shahjahanpur,242223,26,12
12-11-2025,Uttar Pradesh,Shahjahanpur,242226,4,0
12-11-2025,Uttar Pradesh,Shahjahanpur,242407,73,17
18-11-2025,Uttar Pradesh,Shahjahanpur,242001,162,113
18-11-2025,Uttar Pradesh,Shahjahanpur,242042,21,12
18-11-2025,Uttar Pradesh,Shahjahanpur,242221,64,17
18-11-2025,Uttar Pradesh,Shahjahanpur,242303,17,9
18-11-2025,Uttar Pradesh,Shahjahanpur,242307,41,16
18-11-2025,Uttar Pradesh,Shahjahanpur,242401,78,28
19-11-2025,Uttar Pradesh,Shahjahanpur,242405,17,14
19-11-2025,Uttar Pradesh,Shahjahanpur,242406,18,7
19-11-2025,Uttar Pradesh,Shahjahanpur,242407,39,10
22-11-2025,Uttar Pradesh,Shahjahanpur,242220,1,1
22-11-2025,Uttar Pradesh,Shahjahanpur,242223,7,2
22-11-2025,Uttar Pradesh,Shahjahanpur,242405,18,10
23-11-2025,Uttar Pradesh,Shahjahanpur,242221,1,1
23-11-2025,Uttar Pradesh,Shahjahanpur,242301,0,2
23-11-2025,Uttar Pradesh,Shahjahanpur,242306,0,1
16-08-2025,Uttar Pradesh,Shahjahanpur,242042,1,2
16-08-2025,Uttar Pradesh,Shahjahanpur,242123,0,1
16-08-2025,Uttar Pradesh,Shahjahanpur,242127,17,5
01-09-2025,Uttar Pradesh,Shahjahanpur,242042,14,7
01-09-2025,Uttar Pradesh,Shahjahanpur,242220,17,2
01-09-2025,Uttar Pradesh,Shahjahanpur,242307,29,17
18-08-2025,Uttar Pradesh,Shahjahanpur,242042,28,8
18-08-2025,Uttar Pradesh,Shahjahanpur,242220,15,8
18-08-2025,Uttar Pradesh,Shahjahanpur,242301,12,11
18-08-2025,Uttar Pradesh,Shahjahanpur,242305,10,5
18-08-2025,Uttar Pradesh,Shahjahanpur,242306,17,6
18-08-2025,Uttar Pradesh,Shahjahanpur,242401,63,28
22-08-2025,Uttar Pradesh,Shahjahanpur,242042,1,3
24-08-2025,Uttar Pradesh,Shahjahanpur,242001,6,5
24-08-2025,Uttar Pradesh,Shahjahanpur,242306,0,1
24-08-2025,Uttar Pradesh,Shahjahanpur,242401,3,1
23-08-2025,Uttar Pradesh,Shahjahanpur,242042,4,3
23-08-2025,Uttar Pradesh,Shahjahanpur,242127,56,13
27-08-2025,Uttar Pradesh,Shahjahanpur,242123,2,1
27-08-2025,Uttar Pradesh,Shahjahanpur,242220,21,4
27-08-2025,Uttar Pradesh,Shahjahanpur,242303,31,19
27-08-2025,Uttar Pradesh,Shahjahanpur,242307,44,26
28-08-2025,Uttar Pradesh,Shahjahanpur,242220,18,5
28-08-2025,Uttar Pradesh,Shahjahanpur,242307,53,18
20-08-2025,Uttar Pradesh,Shahjahanpur,242042,9,8
20-08-2025,Uttar Pradesh,Shahjahanpur,242127,30,18
20-08-2025,Uttar Pradesh,Shahjahanpur,242220,13,7
20-08-2025,Uttar Pradesh,Shahjahanpur,242303,25,12
20-08-2025,Uttar Pradesh,Shahjahanpur,242307,51,27
19-08-2025,Uttar Pradesh,Shahjahanpur,242042,0,1
19-08-2025,Uttar Pradesh,Shahjahanpur,242123,2,2
19-08-2025,Uttar Pradesh,Shahjahanpur,242305,19,6
19-08-2025,Uttar Pradesh,Shahjahanpur,242407,40,14
30-08-2025,Uttar Pradesh,Shahjahanpur,242221,65,15
02-09-2025,Uttar Pradesh,Shahjahanpur,242303,32,9
02-09-2025,Uttar Pradesh,Shahjahanpur,242307,37,12
12-08-2025,Uttar Pradesh,Shahjahanpur,242127,34,10
12-08-2025,Uttar Pradesh,Shahjahanpur,242223,4,8
12-08-2025,Uttar Pradesh,Shahjahanpur,242407,22,8
11-08-2025,Uttar Pradesh,Shahjahanpur,242042,10,7
11-08-2025,Uttar Pradesh,Shahjahanpur,242127,34,13
13-08-2025,Uttar Pradesh,Shahjahanpur,242042,38,11
13-08-2025,Uttar Pradesh,Shahjahanpur,242226,3,2
13-08-2025,Uttar Pradesh,Shahjahanpur,242405,11,5
10-08-2025,Uttar Pradesh,Shahjahanpur,242001,2,3
10-08-2025,Uttar Pradesh,Shahjahanpur,242307,0,1
15-09-2025,Uttar Pradesh,Shahjahanpur,242123,5,2
15-09-2025,Uttar Pradesh,Shahjahanpur,242127,118,12
15-09-2025,Uttar Pradesh,Shahjahanpur,242226,12,1
15-09-2025,Uttar Pradesh,Shahjahanpur,242305,31,6
15-09-2025,Uttar Pradesh,Shahjahanpur,242306,18,2
16-09-2025,Uttar Pradesh,Shahjahanpur,242223,22,3
04-09-2025,Uttar Pradesh,Shahjahanpur,242220,12,4
12-09-2025,Uttar Pradesh,Shahjahanpur,242001,235,62
12-09-2025,Uttar Pradesh,Shahjahanpur,242127,100,17
12-09-2025,Uttar Pradesh,Shahjahanpur,242306,25,4
22-09-2025,Uttar Pradesh,Shahjahanpur,242220,6,1
22-09-2025,Uttar Pradesh,Shahjahanpur,242221,152,20
22-09-2025,Uttar Pradesh,Shahjahanpur,242301,37,10
16-11-2025,Uttar Pradesh,Shahjahanpur,242042,0,3
16-11-2025,Uttar Pradesh,Shahjahanpur,242405,0,1
14-11-2025,Uttar Pradesh,Shahjahanpur,242127,51,11
14-11-2025,Uttar Pradesh,Shahjahanpur,242221,82,17
14-11-2025,Uttar Pradesh,Shahjahanpur,242223,16,3
14-11-2025,Uttar Pradesh,Shahjahanpur,242406,12,5
15-11-2025,Uttar Pradesh,Shahjahanpur,242042,33,11
15-11-2025,Uttar Pradesh,Shahjahanpur,242127,44,14
15-11-2025,Uttar Pradesh,Shahjahanpur,242221,58,19
15-11-2025,Uttar Pradesh,Shahjahanpur,242405,20,12
17-11-2025,Uttar Pradesh,Shahjahanpur,242127,45,18
17-11-2025,Uttar Pradesh,Shahjahanpur,242303,22,11
17-11-2025,Uttar Pradesh,Shahjahanpur,242305,19,11
17-11-2025,Uttar Pradesh,Shahjahanpur,242401,96,36
17-11-2025,Uttar Pradesh,Shahjahanpur,242407,47,8
20-11-2025,Uttar Pradesh,Shahjahanpur,242001,171,112
20-11-2025,Uttar Pradesh,Shahjahanpur,242220,1,0
20-11-2025,Uttar Pradesh,Shahjahanpur,242223,19,8
20-11-2025,Uttar Pradesh,Shahjahanpur,242226,3,4
20-11-2025,Uttar Pradesh,Shahjahanpur,242306,27,4
20-11-2025,Uttar Pradesh,Shahjahanpur,242401,64,24
20-11-2025,Uttar Pradesh,Shahjahanpur,242405,15,8
24-11-2025,Uttar Pradesh,Shahjahanpur,242301,24,16
24-11-2025,Uttar Pradesh,Shahjahanpur,242306,15,8
24-11-2025,Uttar Pradesh,Shahjahanpur,242405,14,10
24-11-2025,Uttar Pradesh,Shahjahanpur,242407,38,8
25-11-2025,Uttar Pradesh,Shahjahanpur,242042,19,15
26-11-2025,Uttar Pradesh,Shahjahanpur,242307,71,59
26-11-2025,Uttar Pradesh,Shahjahanpur,242407,45,11
27-11-2025,Uttar Pradesh,Shahjahanpur,242001,132,144
27-11-2025,Uttar Pradesh,Shahjahanpur,242221,80,32
27-11-2025,Uttar Pradesh,Shahjahanpur,242223,11,6
27-11-2025,Uttar Pradesh,Shahjahanpur,242303,31,25
07-06-2025,Uttar Pradesh,Shahjahanpur,242220,0,3
07-06-2025,Uttar Pradesh,Shahjahanpur,242226,0,4
08-06-2025,Uttar Pradesh,Shahjahanpur,242123,0,2
08-06-2025,Uttar Pradesh,Shahjahanpur,242220,3,4
22-06-2025,Uttar Pradesh,Shahjahanpur,242220,0,5
22-06-2025,Uttar Pradesh,Shahjahanpur,242226,0,3
22-06-2025,Uttar Pradesh,Shahjahanpur,242306,0,15
19-10-2025,Uttar Pradesh,Shahjahanpur,242221,2,1
21-10-2025,Uttar Pradesh,Shahjahanpur,242123,0,1
21-10-2025,Uttar Pradesh,Shahjahanpur,242305,13,9
21-10-2025,Uttar Pradesh,Shahjahanpur,242306,4,2
18-10-2025,Uttar Pradesh,Shahjahanpur,242301,40,9
18-10-2025,Uttar Pradesh,Shahjahanpur,242305,38,8
18-10-2025,Uttar Pradesh,Shahjahanpur,242406,14,1
20-10-2025,Uttar Pradesh,Shahjahanpur,242127,17,6
13-06-2025,Uttar Pradesh,Shahjahanpur,242226,0,2
30-05-2025,Uttar Pradesh,Shahjahanpur,242123,0,8
18-06-2025,Uttar Pradesh,Shahjahanpur,242123,0,6
25-05-2025,Uttar Pradesh,Shahjahanpur,242303,2,15
25-05-2025,Uttar Pradesh,Shahjahanpur,242306,0,11
29-06-2025,Uttar Pradesh,Shahjahanpur,242306,1,33
29-06-2025,Uttar Pradesh,Shahjahanpur,242407,4,108
15-06-2025,Uttar Pradesh,Shahjahanpur,242305,1,39
15-06-2025,Uttar Pradesh,Shahjahanpur,242405,0,14
01-06-2025,Uttar Pradesh,Shahjahanpur,242405,1,1
20-05-2025,Uttar Pradesh,Shahjahanpur,242220,8,1
20-05-2025,Uttar Pradesh,Shahjahanpur,242305,23,1
20-05-2025,Uttar Pradesh,Shahjahanpur,242406,34,5
21-05-2025,Uttar Pradesh,Shahjahanpur,242301,51,15
21-05-2025,Uttar Pradesh,Shahjahanpur,242305,20,3
21-05-2025,Uttar Pradesh,Shahjahanpur,242407,41,12
22-05-2025,Uttar Pradesh,Shahjahanpur,242001,127,49
22-05-2025,Uttar Pradesh,Shahjahanpur,242042,63,20
22-05-2025,Uttar Pradesh,Shahjahanpur,242221,59,19
22-05-2025,Uttar Pradesh,Shahjahanpur,242301,20,11
22-05-2025,Uttar Pradesh,Shahjahanpur,242306,16,6
22-05-2025,Uttar Pradesh,Shahjahanpur,242307,18,11
23-05-2025,Uttar Pradesh,Shahjahanpur,242405,24,9
23-05-2025,Uttar Pradesh,Shahjahanpur,242406,28,5
26-05-2025,Uttar Pradesh,Shahjahanpur,242001,97,63
26-05-2025,Uttar Pradesh,Shahjahanpur,242223,25,6
26-05-2025,Uttar Pradesh,Shahjahanpur,242307,21,12
29-05-2025,Uttar Pradesh,Shahjahanpur,242223,12,5
03-06-2025,Uttar Pradesh,Shahjahanpur,242223,18,8
03-06-2025,Uttar Pradesh,Shahjahanpur,242301,45,10
03-06-2025,Uttar Pradesh,Shahjahanpur,242307,29,14
03-06-2025,Uttar Pradesh,Shahjahanpur,242407,32,6
02-06-2025,Uttar Pradesh,Shahjahanpur,242001,126,49
02-06-2025,Uttar Pradesh,Shahjahanpur,242221,56,30
02-06-2025,Uttar Pradesh,Shahjahanpur,242223,5,0
30-05-2025,Uttar Pradesh,Shahjahanpur,242407,23,6
31-05-2025,Uttar Pradesh,Shahjahanpur,242042,39,17
31-05-2025,Uttar Pradesh,Shahjahanpur,242407,17,7
04-06-2025,Uttar Pradesh,Shahjahanpur,242127,5,3
04-06-2025,Uttar Pradesh,Shahjahanpur,242221,38,14
04-06-2025,Uttar Pradesh,Shahjahanpur,242306,16,3
04-06-2025,Uttar Pradesh,Shahjahanpur,242406,23,3
04-06-2025,Uttar Pradesh,Shahjahanpur,242407,3,0
05-06-2025,Uttar Pradesh,Shahjahanpur,242223,27,8
05-06-2025,Uttar Pradesh,Shahjahanpur,242226,2,2
05-06-2025,Uttar Pradesh,Shahjahanpur,242305,2,9
05-06-2025,Uttar Pradesh,Shahjahanpur,242307,26,16
05-06-2025,Uttar Pradesh,Shahjahanpur,242405,13,7
05-06-2025,Uttar Pradesh,Shahjahanpur,242406,43,8
09-06-2025,Uttar Pradesh,Shahjahanpur,242221,68,15
09-06-2025,Uttar Pradesh,Shahjahanpur,242301,29,11
09-06-2025,Uttar Pradesh,Shahjahanpur,242305,4,3
09-06-2025,Uttar Pradesh,Shahjahanpur,242306,22,3
09-06-2025,Uttar Pradesh,Shahjahanpur,242401,43,19
09-06-2025,Uttar Pradesh,Shahjahanpur,242406,18,3
25-05-2025,Uttar Pradesh,Shahjahanpur,242220,1,0
25-05-2025,Uttar Pradesh,Shahjahanpur,242221,2,3
27-05-2025,Uttar Pradesh,Shahjahanpur,242220,8,2
27-05-2025,Uttar Pradesh,Shahjahanpur,242221,47,25
27-05-2025,Uttar Pradesh,Shahjahanpur,242305,4,2
28-05-2025,Uttar Pradesh,Shahjahanpur,242226,2,1
28-05-2025,Uttar Pradesh,Shahjahanpur,242303,9,4
01-06-2025,Uttar Pradesh,Shahjahanpur,242303,0,1
01-06-2025,Uttar Pradesh,Shahjahanpur,242307,0,2
07-06-2025,Uttar Pradesh,Shahjahanpur,242221,4,5
07-06-2025,Uttar Pradesh,Shahjahanpur,242305,1,0
07-06-2025,Uttar Pradesh,Shahjahanpur,242401,0,3
08-06-2025,Uttar Pradesh,Shahjahanpur,242127,1,3
08-06-2025,Uttar Pradesh,Shahjahanpur,242221,1,2
08-06-2025,Uttar Pradesh,Shahjahanpur,242301,7,8
06-06-2025,Uttar Pradesh,Shahjahanpur,242123,3,1
06-06-2025,Uttar Pradesh,Shahjahanpur,242301,14,13
06-06-2025,Uttar Pradesh,Shahjahanpur,242306,20,4
06-06-2025,Uttar Pradesh,Shahjahanpur,242401,87,23
06-06-2025,Uttar Pradesh,Shahjahanpur,242405,17,9
06-06-2025,Uttar Pradesh,Shahjahanpur,242406,44,6
10-06-2025,Uttar Pradesh,Shahjahanpur,242123,0,1
10-06-2025,Uttar Pradesh,Shahjahanpur,242226,4,2
10-06-2025,Uttar Pradesh,Shahjahanpur,242301,32,10
26-10-2025,Uttar Pradesh,Shahjahanpur,242220,0,5
26-10-2025,Uttar Pradesh,Shahjahanpur,242306,0,15
26-10-2025,Uttar Pradesh,Shahjahanpur,242405,1,13
19-10-2025,Uttar Pradesh,Shahjahanpur,242226,0,3
02-10-2025,Uttar Pradesh,Shahjahanpur,242401,3,22
02-10-2025,Uttar Pradesh,Shahjahanpur,242405,0,6
02-10-2025,Uttar Pradesh,Shahjahanpur,242407,4,22
07-09-2025,Uttar Pradesh,Shahjahanpur,242305,4,8
05-09-2025,Uttar Pradesh,Shahjahanpur,242307,5,39
31-08-2025,Uttar Pradesh,Shahjahanpur,242123,0,13
31-08-2025,Uttar Pradesh,Shahjahanpur,242220,1,2
31-08-2025,Uttar Pradesh,Shahjahanpur,242226,0,2
24-08-2025,Uttar Pradesh,Shahjahanpur,242123,0,2
11-10-2025,Uttar Pradesh,Shahjahanpur,242123,0,2
12-10-2025,Uttar Pradesh,Shahjahanpur,242303,1,15
12-10-2025,Uttar Pradesh,Shahjahanpur,242306,1,7
15-08-2025,Uttar Pradesh,Shahjahanpur,242220,0,2
15-08-2025,Uttar Pradesh,Shahjahanpur,242306,2,7
24-07-2025,Uttar Pradesh,Shahjahanpur,242406,17,9
24-07-2025,Uttar Pradesh,Shahjahanpur,242407,43,9
26-07-2025,Uttar Pradesh,Shahjahanpur,242127,25,17
26-07-2025,Uttar Pradesh,Shahjahanpur,242221,15,5
26-07-2025,Uttar Pradesh,Shahjahanpur,242306,18,5
26-07-2025,Uttar Pradesh,Shahjahanpur,242307,25,10
26-07-2025,Uttar Pradesh,Shahjahanpur,242405,3,2
26-07-2025,Uttar Pradesh,Shahjahanpur,242407,21,8
25-07-2025,Uttar Pradesh,Shahjahanpur,242226,3,1
25-07-2025,Uttar Pradesh,Shahjahanpur,242305,2,4
25-07-2025,Uttar Pradesh,Shahjahanpur,242306,22,1
28-07-2025,Uttar Pradesh,Shahjahanpur,242123,1,0
28-07-2025,Uttar Pradesh,Shahjahanpur,242127,40,13
28-07-2025,Uttar Pradesh,Shahjahanpur,242220,5,2
28-07-2025,Uttar Pradesh,Shahjahanpur,242221,62,17
28-07-2025,Uttar Pradesh,Shahjahanpur,242405,5,2
27-07-2025,Uttar Pradesh,Shahjahanpur,242401,1,2
01-08-2025,Uttar Pradesh,Shahjahanpur,242127,31,10
01-08-2025,Uttar Pradesh,Shahjahanpur,242220,3,4
01-08-2025,Uttar Pradesh,Shahjahanpur,242226,3,0
01-08-2025,Uttar Pradesh,Shahjahanpur,242305,18,2
01-08-2025,Uttar Pradesh,Shahjahanpur,242307,21,6
16-07-2025,Uttar Pradesh,Shahjahanpur,242042,53,32
16-07-2025,Uttar Pradesh,Shahjahanpur,242221,35,21
16-07-2025,Uttar Pradesh,Shahjahanpur,242405,10,19
16-07-2025,Uttar Pradesh,Shahjahanpur,242407,56,8
15-07-2025,Uttar Pradesh,Shahjahanpur,242001,110,82
15-07-2025,Uttar Pradesh,Shahjahanpur,242127,22,14
15-07-2025,Uttar Pradesh,Shahjahanpur,242223,1,8
15-07-2025,Uttar Pradesh,Shahjahanpur,242226,3,4
17-07-2025,Uttar Pradesh,Shahjahanpur,242221,51,14
17-07-2025,Uttar Pradesh,Shahjahanpur,242223,8,1
17-07-2025,Uttar Pradesh,Shahjahanpur,242226,7,1
17-07-2025,Uttar Pradesh,Shahjahanpur,242405,9,6
18-07-2025,Uttar Pradesh,Shahjahanpur,242001,120,69
18-07-2025,Uttar Pradesh,Shahjahanpur,242220,113,28
18-07-2025,Uttar Pradesh,Shahjahanpur,242301,25,24
18-07-2025,Uttar Pradesh,Shahjahanpur,242303,17,11
18-07-2025,Uttar Pradesh,Shahjahanpur,242307,32,15
18-07-2025,Uttar Pradesh,Shahjahanpur,242405,13,6
20-07-2025,Uttar Pradesh,Shahjahanpur,242303,6,1
20-07-2025,Uttar Pradesh,Shahjahanpur,242306,2,0
20-07-2025,Uttar Pradesh,Shahjahanpur,242307,9,8
19-07-2025,Uttar Pradesh,Shahjahanpur,242223,9,4
19-07-2025,Uttar Pradesh,Shahjahanpur,242226,0,2
19-07-2025,Uttar Pradesh,Shahjahanpur,242303,21,11
22-06-2025,Uttar Pradesh,Shahjahanpur,242001,0,1
21-06-2025,Uttar Pradesh,Shahjahanpur,242221,53,30
21-06-2025,Uttar Pradesh,Shahjahanpur,242301,27,11
21-06-2025,Uttar Pradesh,Shahjahanpur,242303,5,5
21-06-2025,Uttar Pradesh,Shahjahanpur,242306,14,9
21-06-2025,Uttar Pradesh,Shahjahanpur,242307,15,11
21-06-2025,Uttar Pradesh,Shahjahanpur,242401,33,14
21-06-2025,Uttar Pradesh,Shahjahanpur,242405,9,9
21-06-2025,Uttar Pradesh,Shahjahanpur,242407,29,6
05-07-2025,Uttar Pradesh,Shahjahanpur,242226,2,1
05-07-2025,Uttar Pradesh,Shahjahanpur,242306,20,1
06-07-2025,Uttar Pradesh,Shahjahanpur,242127,0,1
06-07-2025,Uttar Pradesh,Shahjahanpur,242221,1,1
06-07-2025,Uttar Pradesh,Shahjahanpur,242303,1,2
06-07-2025,Uttar Pradesh,Shahjahanpur,242307,3,3
20-06-2025,Uttar Pradesh,Shahjahanpur,242001,122,67
20-06-2025,Uttar Pradesh,Shahjahanpur,242127,39,16
20-06-2025,Uttar Pradesh,Shahjahanpur,242306,12,6
23-06-2025,Uttar Pradesh,Shahjahanpur,242221,63,11
23-06-2025,Uttar Pradesh,Shahjahanpur,242223,24,12
23-06-2025,Uttar Pradesh,Shahjahanpur,242303,22,16
23-06-2025,Uttar Pradesh,Shahjahanpur,242305,13,7
23-06-2025,Uttar Pradesh,Shahjahanpur,242307,45,11
23-06-2025,Uttar Pradesh,Shahjahanpur,242401,54,8
23-06-2025,Uttar Pradesh,Shahjahanpur,242405,18,6
24-06-2025,Uttar Pradesh,Shahjahanpur,242001,132,67
24-06-2025,Uttar Pradesh,Shahjahanpur,242220,10,2
24-06-2025,Uttar Pradesh,Shahjahanpur,242226,10,1
24-06-2025,Uttar Pradesh,Shahjahanpur,242301,24,15
24-06-2025,Uttar Pradesh,Shahjahanpur,242303,28,8
24-06-2025,Uttar Pradesh,Shahjahanpur,242307,57,20
24-06-2025,Uttar Pradesh,Shahjahanpur,242406,31,4
24-06-2025,Uttar Pradesh,Shahjahanpur,242407,50,5
04-07-2025,Uttar Pradesh,Shahjahanpur,242305,5,2
04-07-2025,Uttar Pradesh,Shahjahanpur,242401,68,15
30-06-2025,Uttar Pradesh,Shahjahanpur,242042,1,0
30-06-2025,Uttar Pradesh,Shahjahanpur,242223,19,3
30-06-2025,Uttar Pradesh,Shahjahanpur,242406,7,2
23-07-2025,Uttar Pradesh,Shahjahanpur,242223,9,7
17-06-2025,Uttar Pradesh,Shahjahanpur,242303,20,16
17-06-2025,Uttar Pradesh,Shahjahanpur,242407,16,6
28-06-2025,Uttar Pradesh,Shahjahanpur,242001,60,32
28-06-2025,Uttar Pradesh,Shahjahanpur,242042,35,18
