date,state,district,pincode,bio_age_5_17,bio_age_17_
15-07-2025,Uttar Pradesh,Gorakhpur,273405,2,10
10-07-2025,Uttar Pradesh,Gorakhpur,273001,5,32
10-07-2025,Uttar Pradesh,Gorakhpur,273002,1,7
10-07-2025,Uttar Pradesh,Gorakhpur,273203,6,19
10-07-2025,Uttar Pradesh,Gorakhpur,273211,3,8
10-07-2025,Uttar Pradesh,Gorakhpur,273411,14,22
11-07-2025,Uttar Pradesh,Gorakhpur,273015,14,34
11-07-2025,Uttar Pradesh,Gorakhpur,273017,0,1
11-07-2025,Uttar Pradesh,Gorakhpur,273209,21,24
11-07-2025,Uttar Pradesh,Gorakhpur,273403,5,11
11-07-2025,Uttar Pradesh,Gorakhpur,273406,6,6
11-07-2025,Uttar Pradesh,Gorakhpur,273409,1,7
13-07-2025,Uttar Pradesh,Gorakhpur,273006,0,2
13-07-2025,Uttar Pradesh,Gorakhpur,273158,8,2
13-07-2025,Uttar Pradesh,Gorakhpur,273202,17,17
13-07-2025,Uttar Pradesh,Gorakhpur,273209,0,8
13-07-2025,Uttar Pradesh,Gorakhpur,273403,4,3
13-07-2025,Uttar Pradesh,Gorakhpur,273405,16,14
13-07-2025,Uttar Pradesh,Gorakhpur,273406,0,3
13-07-2025,Uttar Pradesh,Gorakhpur,273407,4,3
12-07-2025,Uttar Pradesh,Gorakhpur,273002,14,12
12-07-2025,Uttar Pradesh,Gorakhpur,273005,1,4
12-07-2025,Uttar Pradesh,Gorakhpur,273007,2,9
12-07-2025,Uttar Pradesh,Gorakhpur,273010,2,10
12-07-2025,Uttar Pradesh,Gorakhpur,273015,9,23
12-07-2025,Uttar Pradesh,Gorakhpur,273203,0,1
12-07-2025,Uttar Pradesh,Gorakhpur,273306,22,21
12-07-2025,Uttar Pradesh,Gorakhpur,273403,2,11
12-07-2025,Uttar Pradesh,Gorakhpur,273413,11,26
14-07-2025,Uttar Pradesh,Gorakhpur,273007,25,18
14-07-2025,Uttar Pradesh,Gorakhpur,273017,1,0
14-07-2025,Uttar Pradesh,Gorakhpur,273161,4,1
14-07-2025,Uttar Pradesh,Gorakhpur,273306,16,15
14-07-2025,Uttar Pradesh,Gorakhpur,273413,22,41
22-12-2025,Uttar Pradesh,Gorakhpur,273007,13,27
22-12-2025,Uttar Pradesh,Gorakhpur,273010,9,7
22-12-2025,Uttar Pradesh,Gorakhpur,273152,13,15
22-12-2025,Uttar Pradesh,Gorakhpur,273155,0,7
22-12-2025,Uttar Pradesh,Gorakhpur,273202,8,33
22-12-2025,Uttar Pradesh,Gorakhpur,273407,12,20
23-12-2025,Uttar Pradesh,Gorakhpur,273003,2,1
23-12-2025,Uttar Pradesh,Gorakhpur,273213,2,8
23-12-2025,Uttar Pradesh,Gorakhpur,273402,14,46
23-12-2025,Uttar Pradesh,Gorakhpur,273404,5,18
23-12-2025,Uttar Pradesh,Gorakhpur,273411,13,16
18-12-2025,Uttar Pradesh,Gorakhpur,273005,4,11
18-12-2025,Uttar Pradesh,Gorakhpur,273158,25,17
18-12-2025,Uttar Pradesh,Gorakhpur,273213,4,8
18-12-2025,Uttar Pradesh,Gorakhpur,273306,12,14
18-12-2025,Uttar Pradesh,Gorakhpur,273405,0,11
18-12-2025,Uttar Pradesh,Gorakhpur,273413,21,19
17-12-2025,Uttar Pradesh,Gorakhpur,273002,6,12
17-12-2025,Uttar Pradesh,Gorakhpur,273003,5,3
17-12-2025,Uttar Pradesh,Gorakhpur,273004,3,2
17-12-2025,Uttar Pradesh,Gorakhpur,273006,2,1
17-12-2025,Uttar Pradesh,Gorakhpur,273015,18,34
17-12-2025,Uttar Pradesh,Gorakhpur,273212,33,38
17-12-2025,Uttar Pradesh,Gorakhpur,273306,16,14
17-12-2025,Uttar Pradesh,Gorakhpur,273401,9,14
17-12-2025,Uttar Pradesh,Gorakhpur,273408,11,20
19-12-2025,Uttar Pradesh,Gorakhpur,273002,6,14
19-12-2025,Uttar Pradesh,Gorakhpur,273004,6,3
19-12-2025,Uttar Pradesh,Gorakhpur,273016,15,20
19-12-2025,Uttar Pradesh,Gorakhpur,273161,1,2
19-12-2025,Uttar Pradesh,Gorakhpur,273165,29,22
19-12-2025,Uttar Pradesh,Gorakhpur,273201,9,16
19-12-2025,Uttar Pradesh,Gorakhpur,273209,14,40
19-12-2025,Uttar Pradesh,Gorakhpur,273211,5,7
19-12-2025,Uttar Pradesh,Gorakhpur,273404,2,9
24-12-2025,Uttar Pradesh,Gorakhpur,273003,2,1
24-12-2025,Uttar Pradesh,Gorakhpur,273004,1,2
24-12-2025,Uttar Pradesh,Gorakhpur,273007,17,31
24-12-2025,Uttar Pradesh,Gorakhpur,273213,10,14
24-12-2025,Uttar Pradesh,Gorakhpur,273406,4,5
25-12-2025,Uttar Pradesh,Gorakhpur,273213,0,2
25-12-2025,Uttar Pradesh,Gorakhpur,273405,5,2
25-12-2025,Uttar Pradesh,Gorakhpur,273411,1,1
20-12-2025,Uttar Pradesh,Gorakhpur,273002,19,18
20-12-2025,Uttar Pradesh,Gorakhpur,273005,5,7
20-12-2025,Uttar Pradesh,Gorakhpur,273016,16,10
20-12-2025,Uttar Pradesh,Gorakhpur,273161,4,1
20-12-2025,Uttar Pradesh,Gorakhpur,273406,6,6
20-12-2025,Uttar Pradesh,Gorakhpur,273407,13,11
21-12-2025,Uttar Pradesh,Gorakhpur,273155,0,2
21-12-2025,Uttar Pradesh,Gorakhpur,273158,1,0
21-12-2025,Uttar Pradesh,Gorakhpur,273203,1,5
21-12-2025,Uttar Pradesh,Gorakhpur,273408,8,7
21-12-2025,Uttar Pradesh,Gorakhpur,273413,11,10
26-12-2025,Uttar Pradesh,Gorakhpur,273010,11,9
26-12-2025,Uttar Pradesh,Gorakhpur,273012,0,1
26-12-2025,Uttar Pradesh,Gorakhpur,273158,8,24
26-12-2025,Uttar Pradesh,Gorakhpur,273201,13,12
26-12-2025,Uttar Pradesh,Gorakhpur,273408,11,19
01-04-2025,Uttar Pradesh,Gorakhpur,273412,163,268
01-04-2025,Uttar Pradesh,Gorakhpur,273158,289,307
01-03-2025,Uttar Pradesh,Gorakhpur,273209,582,689
01-03-2025,Uttar Pradesh,Gorakhpur,273409,94,139
01-03-2025,Uttar Pradesh,Gorakhpur,273412,209,288
01-03-2025,Uttar Pradesh,Gorakhpur,273006,48,52
01-03-2025,Uttar Pradesh,Gorakhpur,273413,319,452
01-03-2025,Uttar Pradesh,Gorakhpur,273003,22,56
01-03-2025,Uttar Pradesh,Gorakhpur,273408,163,245
01-04-2025,Uttar Pradesh,Gorakhpur,273155,94,64
01-04-2025,Uttar Pradesh,Gorakhpur,273212,427,587
01-04-2025,Uttar Pradesh,Gorakhpur,273406,156,206
01-05-2025,Uttar Pradesh,Gorakhpur,273406,158,158
01-05-2025,Uttar Pradesh,Gorakhpur,273152,249,270
01-05-2025,Uttar Pradesh,Gorakhpur,273014,173,333
01-05-2025,Uttar Pradesh,Gorakhpur,273007,260,409
01-05-2025,Uttar Pradesh,Gorakhpur,273165,242,241
01-05-2025,Uttar Pradesh,Gorakhpur,273407,241,259
01-05-2025,Uttar Pradesh,Gorakhpur,273005,131,219
01-05-2025,Uttar Pradesh,Gorakhpur,273017,18,34
01-04-2025,Uttar Pradesh,Gorakhpur,273202,472,515
01-05-2025,Uttar Pradesh,Gorakhpur,273403,232,312
01-05-2025,Uttar Pradesh,Gorakhpur,273016,282,470
07-09-2025,Uttar Pradesh,Gorakhpur,273304,0,1
26-10-2025,Uttar Pradesh,Gorakhpur,273009,0,1
03-11-2025,Uttar Pradesh,Gorakhpur,273162,1,0
06-11-2025,Uttar Pradesh,Gorakhpur,273151,0,1
12-11-2025,Uttar Pradesh,Gorakhpur,273301,0,1
20-10-2025,Uttar Pradesh,Gorakhpur,273152,0,7
20-10-2025,Uttar Pradesh,Gorakhpur,273158,0,4
25-10-2025,Uttar Pradesh,Gorakhpur,273012,1,1
26-10-2025,Uttar Pradesh,Gorakhpur,273161,0,3
22-10-2025,Uttar Pradesh,Gorakhpur,273012,0,1
02-11-2025,Uttar Pradesh,Gorakhpur,273012,1,1
31-10-2025,Uttar Pradesh,Gorakhpur,273012,0,2
30-10-2025,Uttar Pradesh,Gorakhpur,273012,0,1
19-08-2025,Uttar Pradesh,Gorakhpur,273009,0,2
31-08-2025,Uttar Pradesh,Gorakhpur,273211,2,26
22-08-2025,Uttar Pradesh,Gorakhpur,273009,0,1
22-08-2025,Uttar Pradesh,Gorakhpur,273303,0,1
18-08-2025,Uttar Pradesh,Gorakhpur,273305,0,1
05-07-2025,Uttar Pradesh,Gorakhpur,273162,0,1
20-06-2025,Uttar Pradesh,Gorakhpur,273303,0,1
21-06-2025,Uttar Pradesh,Gorakhpur,273161,1,10
23-06-2025,Uttar Pradesh,Gorakhpur,273006,0,4
23-06-2025,Uttar Pradesh,Gorakhpur,273203,0,26
16-06-2025,Uttar Pradesh,Gorakhpur,273009,0,2
18-06-2025,Uttar Pradesh,Gorakhpur,273017,0,1
29-06-2025,Uttar Pradesh,Gorakhpur,273161,1,6
25-06-2025,Uttar Pradesh,Gorakhpur,273151,0,1
18-07-2025,Uttar Pradesh,Gorakhpur,273161,0,16
13-07-2025,Uttar Pradesh,Gorakhpur,273161,0,5
10-06-2025,Uttar Pradesh,Gorakhpur,273003,1,6
13-06-2025,Uttar Pradesh,Gorakhpur,273405,2,5
07-06-2025,Uttar Pradesh,Gorakhpur,273006,0,1
07-06-2025,Uttar Pradesh,Gorakhpur,273007,2,4
07-06-2025,Uttar Pradesh,Gorakhpur,273017,1,3
07-06-2025,Uttar Pradesh,Gorakhpur,273212,3,8
07-06-2025,Uttar Pradesh,Gorakhpur,273404,2,1
07-06-2025,Uttar Pradesh,Gorakhpur,273408,10,11
07-06-2025,Uttar Pradesh,Gorakhpur,273411,7,1
06-06-2025,Uttar Pradesh,Gorakhpur,273004,1,4
06-06-2025,Uttar Pradesh,Gorakhpur,273005,2,9
06-06-2025,Uttar Pradesh,Gorakhpur,273007,12,19
06-06-2025,Uttar Pradesh,Gorakhpur,273012,1,3
06-06-2025,Uttar Pradesh,Gorakhpur,273013,10,11
06-06-2025,Uttar Pradesh,Gorakhpur,273017,0,2
06-06-2025,Uttar Pradesh,Gorakhpur,273211,5,12
06-06-2025,Uttar Pradesh,Gorakhpur,273405,4,4
06-06-2025,Uttar Pradesh,Gorakhpur,273407,8,11
08-06-2025,Uttar Pradesh,Gorakhpur,273006,0,1
08-06-2025,Uttar Pradesh,Gorakhpur,273010,0,1
08-06-2025,Uttar Pradesh,Gorakhpur,273209,2,7
08-06-2025,Uttar Pradesh,Gorakhpur,273306,1,3
08-06-2025,Uttar Pradesh,Gorakhpur,273404,9,6
08-06-2025,Uttar Pradesh,Gorakhpur,273408,2,8
09-06-2025,Uttar Pradesh,Gorakhpur,273001,13,21
09-06-2025,Uttar Pradesh,Gorakhpur,273005,2,4
09-06-2025,Uttar Pradesh,Gorakhpur,273008,5,12
09-06-2025,Uttar Pradesh,Gorakhpur,273017,0,2
09-06-2025,Uttar Pradesh,Gorakhpur,273202,16,17
09-06-2025,Uttar Pradesh,Gorakhpur,273209,21,26
09-06-2025,Uttar Pradesh,Gorakhpur,273212,12,21
09-06-2025,Uttar Pradesh,Gorakhpur,273213,8,8
09-06-2025,Uttar Pradesh,Gorakhpur,273405,0,3
09-06-2025,Uttar Pradesh,Gorakhpur,273411,10,13
10-06-2025,Uttar Pradesh,Gorakhpur,273001,5,19
10-06-2025,Uttar Pradesh,Gorakhpur,273013,7,5
10-06-2025,Uttar Pradesh,Gorakhpur,273202,5,9
10-06-2025,Uttar Pradesh,Gorakhpur,273407,9,13
10-06-2025,Uttar Pradesh,Gorakhpur,273408,1,8
11-06-2025,Uttar Pradesh,Gorakhpur,273004,4,7
11-06-2025,Uttar Pradesh,Gorakhpur,273010,1,3
11-06-2025,Uttar Pradesh,Gorakhpur,273016,3,18
11-06-2025,Uttar Pradesh,Gorakhpur,273165,28,23
11-06-2025,Uttar Pradesh,Gorakhpur,273209,17,19
11-06-2025,Uttar Pradesh,Gorakhpur,273403,2,11
11-06-2025,Uttar Pradesh,Gorakhpur,273407,8,16
11-06-2025,Uttar Pradesh,Gorakhpur,273412,0,11
13-06-2025,Uttar Pradesh,Gorakhpur,273406,4,9
14-06-2025,Uttar Pradesh,Gorakhpur,273001,4,14
14-06-2025,Uttar Pradesh,Gorakhpur,273014,3,11
14-06-2025,Uttar Pradesh,Gorakhpur,273016,6,16
14-06-2025,Uttar Pradesh,Gorakhpur,273152,15,14
14-06-2025,Uttar Pradesh,Gorakhpur,273165,1,2
14-06-2025,Uttar Pradesh,Gorakhpur,273203,2,19
14-06-2025,Uttar Pradesh,Gorakhpur,273212,4,14
14-06-2025,Uttar Pradesh,Gorakhpur,273404,2,4
15-06-2025,Uttar Pradesh,Gorakhpur,273001,2,9
15-06-2025,Uttar Pradesh,Gorakhpur,273002,2,0
15-06-2025,Uttar Pradesh,Gorakhpur,273007,0,4
15-06-2025,Uttar Pradesh,Gorakhpur,273016,2,11
15-06-2025,Uttar Pradesh,Gorakhpur,273209,2,5
15-06-2025,Uttar Pradesh,Gorakhpur,273404,1,3
15-06-2025,Uttar Pradesh,Gorakhpur,273408,1,10
16-06-2025,Uttar Pradesh,Gorakhpur,273008,5,15
16-06-2025,Uttar Pradesh,Gorakhpur,273015,12,16
16-06-2025,Uttar Pradesh,Gorakhpur,273201,3,11
16-06-2025,Uttar Pradesh,Gorakhpur,273403,10,13
16-06-2025,Uttar Pradesh,Gorakhpur,273409,3,3
12-06-2025,Uttar Pradesh,Gorakhpur,273012,0,1
12-06-2025,Uttar Pradesh,Gorakhpur,273209,24,30
12-06-2025,Uttar Pradesh,Gorakhpur,273402,15,14
12-06-2025,Uttar Pradesh,Gorakhpur,273406,9,5
12-06-2025,Uttar Pradesh,Gorakhpur,273411,10,17
17-06-2025,Uttar Pradesh,Gorakhpur,273005,1,11
17-06-2025,Uttar Pradesh,Gorakhpur,273006,1,1
17-06-2025,Uttar Pradesh,Gorakhpur,273007,10,30
17-06-2025,Uttar Pradesh,Gorakhpur,273015,19,34
17-06-2025,Uttar Pradesh,Gorakhpur,273016,10,20
17-06-2025,Uttar Pradesh,Gorakhpur,273017,1,2
17-06-2025,Uttar Pradesh,Gorakhpur,273201,17,42
17-06-2025,Uttar Pradesh,Gorakhpur,273212,13,22
17-06-2025,Uttar Pradesh,Gorakhpur,273306,9,7
17-06-2025,Uttar Pradesh,Gorakhpur,273403,9,18
22-05-2025,Uttar Pradesh,Gorakhpur,273002,3,3
22-05-2025,Uttar Pradesh,Gorakhpur,273006,0,1
22-05-2025,Uttar Pradesh,Gorakhpur,273007,4,18
22-05-2025,Uttar Pradesh,Gorakhpur,273010,0,1
22-05-2025,Uttar Pradesh,Gorakhpur,273013,9,15
22-05-2025,Uttar Pradesh,Gorakhpur,273158,4,5
22-05-2025,Uttar Pradesh,Gorakhpur,273161,1,0
22-05-2025,Uttar Pradesh,Gorakhpur,273202,4,6
22-05-2025,Uttar Pradesh,Gorakhpur,273213,5,9
22-05-2025,Uttar Pradesh,Gorakhpur,273306,1,2
22-05-2025,Uttar Pradesh,Gorakhpur,273406,3,4
22-05-2025,Uttar Pradesh,Gorakhpur,273407,15,13
26-05-2025,Uttar Pradesh,Gorakhpur,273007,15,17
26-05-2025,Uttar Pradesh,Gorakhpur,273016,4,15
26-05-2025,Uttar Pradesh,Gorakhpur,273158,9,14
26-05-2025,Uttar Pradesh,Gorakhpur,273165,10,13
26-05-2025,Uttar Pradesh,Gorakhpur,273408,7,13
25-05-2025,Uttar Pradesh,Gorakhpur,273002,0,2
25-05-2025,Uttar Pradesh,Gorakhpur,273007,11,3
25-05-2025,Uttar Pradesh,Gorakhpur,273014,2,3
25-05-2025,Uttar Pradesh,Gorakhpur,273015,8,17
25-05-2025,Uttar Pradesh,Gorakhpur,273203,0,3
25-05-2025,Uttar Pradesh,Gorakhpur,273212,8,10
25-05-2025,Uttar Pradesh,Gorakhpur,273402,4,2
25-05-2025,Uttar Pradesh,Gorakhpur,273406,0,1
25-05-2025,Uttar Pradesh,Gorakhpur,273408,5,11
25-05-2025,Uttar Pradesh,Gorakhpur,273409,7,5
21-05-2025,Uttar Pradesh,Gorakhpur,273003,3,2
21-05-2025,Uttar Pradesh,Gorakhpur,273013,16,18
21-05-2025,Uttar Pradesh,Gorakhpur,273155,0,2
21-05-2025,Uttar Pradesh,Gorakhpur,273158,3,7
21-05-2025,Uttar Pradesh,Gorakhpur,273165,18,12
21-05-2025,Uttar Pradesh,Gorakhpur,273306,16,10
21-05-2025,Uttar Pradesh,Gorakhpur,273408,4,18
20-05-2025,Uttar Pradesh,Gorakhpur,273001,9,20
20-05-2025,Uttar Pradesh,Gorakhpur,273013,6,10
20-05-2025,Uttar Pradesh,Gorakhpur,273016,10,13
20-05-2025,Uttar Pradesh,Gorakhpur,273165,11,10
20-05-2025,Uttar Pradesh,Gorakhpur,273201,31,23
20-05-2025,Uttar Pradesh,Gorakhpur,273213,6,6
20-05-2025,Uttar Pradesh,Gorakhpur,273404,3,3
20-05-2025,Uttar Pradesh,Gorakhpur,273405,0,1
23-05-2025,Uttar Pradesh,Gorakhpur,273003,0,2
23-05-2025,Uttar Pradesh,Gorakhpur,273013,14,16
23-05-2025,Uttar Pradesh,Gorakhpur,273202,19,15
23-05-2025,Uttar Pradesh,Gorakhpur,273209,27,43
23-05-2025,Uttar Pradesh,Gorakhpur,273211,5,2
23-05-2025,Uttar Pradesh,Gorakhpur,273213,0,3
23-05-2025,Uttar Pradesh,Gorakhpur,273408,3,7
24-05-2025,Uttar Pradesh,Gorakhpur,273001,7,15
24-05-2025,Uttar Pradesh,Gorakhpur,273002,13,11
24-05-2025,Uttar Pradesh,Gorakhpur,273007,0,5
24-05-2025,Uttar Pradesh,Gorakhpur,273013,21,19
24-05-2025,Uttar Pradesh,Gorakhpur,273165,1,6
24-05-2025,Uttar Pradesh,Gorakhpur,273203,4,4
24-05-2025,Uttar Pradesh,Gorakhpur,273213,1,6
24-05-2025,Uttar Pradesh,Gorakhpur,273306,22,13
24-05-2025,Uttar Pradesh,Gorakhpur,273405,1,9
24-05-2025,Uttar Pradesh,Gorakhpur,273412,7,6
24-05-2025,Uttar Pradesh,Gorakhpur,273413,6,11
27-05-2025,Uttar Pradesh,Gorakhpur,273001,9,19
27-05-2025,Uttar Pradesh,Gorakhpur,273003,0,2
27-05-2025,Uttar Pradesh,Gorakhpur,273006,0,2
27-05-2025,Uttar Pradesh,Gorakhpur,273007,9,19
27-05-2025,Uttar Pradesh,Gorakhpur,273013,11,15
27-05-2025,Uttar Pradesh,Gorakhpur,273017,0,3
27-05-2025,Uttar Pradesh,Gorakhpur,273203,3,20
27-05-2025,Uttar Pradesh,Gorakhpur,273408,1,6
28-05-2025,Uttar Pradesh,Gorakhpur,273002,2,6
28-05-2025,Uttar Pradesh,Gorakhpur,273003,1,2
28-05-2025,Uttar Pradesh,Gorakhpur,273008,2,11
28-05-2025,Uttar Pradesh,Gorakhpur,273010,1,0
28-05-2025,Uttar Pradesh,Gorakhpur,273013,11,19
28-05-2025,Uttar Pradesh,Gorakhpur,273203,4,13
28-05-2025,Uttar Pradesh,Gorakhpur,273211,8,7
01-06-2025,Uttar Pradesh,Gorakhpur,273015,3,6
01-06-2025,Uttar Pradesh,Gorakhpur,273152,1,4
01-06-2025,Uttar Pradesh,Gorakhpur,273211,1,2
01-06-2025,Uttar Pradesh,Gorakhpur,273401,3,2
01-06-2025,Uttar Pradesh,Gorakhpur,273402,1,3
01-06-2025,Uttar Pradesh,Gorakhpur,273404,1,2
01-06-2025,Uttar Pradesh,Gorakhpur,273413,0,1
29-05-2025,Uttar Pradesh,Gorakhpur,273002,3,3
29-05-2025,Uttar Pradesh,Gorakhpur,273004,3,2
29-05-2025,Uttar Pradesh,Gorakhpur,273012,0,4
29-05-2025,Uttar Pradesh,Gorakhpur,273015,20,22
29-05-2025,Uttar Pradesh,Gorakhpur,273152,11,21
29-05-2025,Uttar Pradesh,Gorakhpur,273161,0,1
29-05-2025,Uttar Pradesh,Gorakhpur,273406,6,4
29-05-2025,Uttar Pradesh,Gorakhpur,273412,4,15
02-06-2025,Uttar Pradesh,Gorakhpur,273001,7,24
02-06-2025,Uttar Pradesh,Gorakhpur,273004,4,4
02-06-2025,Uttar Pradesh,Gorakhpur,273008,11,12
02-06-2025,Uttar Pradesh,Gorakhpur,273010,16,14
02-06-2025,Uttar Pradesh,Gorakhpur,273211,8,9
02-06-2025,Uttar Pradesh,Gorakhpur,273407,1,5
03-06-2025,Uttar Pradesh,Gorakhpur,273007,22,26
03-06-2025,Uttar Pradesh,Gorakhpur,273202,5,20
03-06-2025,Uttar Pradesh,Gorakhpur,273209,14,21
03-06-2025,Uttar Pradesh,Gorakhpur,273412,1,11
04-06-2025,Uttar Pradesh,Gorakhpur,273005,0,4
04-06-2025,Uttar Pradesh,Gorakhpur,273008,0,11
04-06-2025,Uttar Pradesh,Gorakhpur,273014,3,11
04-06-2025,Uttar Pradesh,Gorakhpur,273016,1,17
04-06-2025,Uttar Pradesh,Gorakhpur,273152,8,6
04-06-2025,Uttar Pradesh,Gorakhpur,273158,5,7
04-06-2025,Uttar Pradesh,Gorakhpur,273202,18,14
04-06-2025,Uttar Pradesh,Gorakhpur,273411,6,7
31-05-2025,Uttar Pradesh,Gorakhpur,273006,0,3
31-05-2025,Uttar Pradesh,Gorakhpur,273010,0,5
31-05-2025,Uttar Pradesh,Gorakhpur,273209,15,15
31-05-2025,Uttar Pradesh,Gorakhpur,273211,1,5
30-05-2025,Uttar Pradesh,Gorakhpur,273004,1,3
30-05-2025,Uttar Pradesh,Gorakhpur,273008,6,10
30-05-2025,Uttar Pradesh,Gorakhpur,273013,3,8
30-05-2025,Uttar Pradesh,Gorakhpur,273201,11,6
30-05-2025,Uttar Pradesh,Gorakhpur,273408,2,8
05-06-2025,Uttar Pradesh,Gorakhpur,273001,10,35
05-06-2025,Uttar Pradesh,Gorakhpur,273006,0,3
05-06-2025,Uttar Pradesh,Gorakhpur,273007,22,21
05-06-2025,Uttar Pradesh,Gorakhpur,273013,11,6
05-06-2025,Uttar Pradesh,Gorakhpur,273412,4,13
18-06-2025,Uttar Pradesh,Gorakhpur,273001,7,27
18-06-2025,Uttar Pradesh,Gorakhpur,273004,1,8
18-06-2025,Uttar Pradesh,Gorakhpur,273008,4,7
18-06-2025,Uttar Pradesh,Gorakhpur,273016,3,11
18-06-2025,Uttar Pradesh,Gorakhpur,273155,7,4
18-06-2025,Uttar Pradesh,Gorakhpur,273158,2,8
18-06-2025,Uttar Pradesh,Gorakhpur,273201,2,3
18-06-2025,Uttar Pradesh,Gorakhpur,273202,2,9
18-06-2025,Uttar Pradesh,Gorakhpur,273401,5,11
18-06-2025,Uttar Pradesh,Gorakhpur,273402,6,12
18-06-2025,Uttar Pradesh,Gorakhpur,273404,5,11
18-06-2025,Uttar Pradesh,Gorakhpur,273405,5,6
18-06-2025,Uttar Pradesh,Gorakhpur,273408,9,10
18-06-2025,Uttar Pradesh,Gorakhpur,273409,9,4
19-06-2025,Uttar Pradesh,Gorakhpur,273003,0,4
19-06-2025,Uttar Pradesh,Gorakhpur,273004,0,5
19-06-2025,Uttar Pradesh,Gorakhpur,273008,6,14
19-06-2025,Uttar Pradesh,Gorakhpur,273014,2,18
19-06-2025,Uttar Pradesh,Gorakhpur,273155,9,3
19-06-2025,Uttar Pradesh,Gorakhpur,273212,12,31
19-06-2025,Uttar Pradesh,Gorakhpur,273306,6,9
19-06-2025,Uttar Pradesh,Gorakhpur,273405,8,13
19-06-2025,Uttar Pradesh,Gorakhpur,273408,1,4
22-06-2025,Uttar Pradesh,Gorakhpur,273003,1,2
22-06-2025,Uttar Pradesh,Gorakhpur,273007,2,11
22-06-2025,Uttar Pradesh,Gorakhpur,273016,5,20
22-06-2025,Uttar Pradesh,Gorakhpur,273152,1,1
22-06-2025,Uttar Pradesh,Gorakhpur,273165,1,3
22-06-2025,Uttar Pradesh,Gorakhpur,273201,1,6
22-06-2025,Uttar Pradesh,Gorakhpur,273306,2,4
22-06-2025,Uttar Pradesh,Gorakhpur,273404,2,3
22-06-2025,Uttar Pradesh,Gorakhpur,273412,7,3
22-06-2025,Uttar Pradesh,Gorakhpur,273413,8,14
23-06-2025,Uttar Pradesh,Gorakhpur,273406,3,6
21-06-2025,Uttar Pradesh,Gorakhpur,273002,10,15
21-06-2025,Uttar Pradesh,Gorakhpur,273005,1,12
21-06-2025,Uttar Pradesh,Gorakhpur,273013,7,22
21-06-2025,Uttar Pradesh,Gorakhpur,273201,11,14
21-06-2025,Uttar Pradesh,Gorakhpur,273203,1,8
21-06-2025,Uttar Pradesh,Gorakhpur,273213,3,8
21-06-2025,Uttar Pradesh,Gorakhpur,273405,3,8
27-06-2025,Uttar Pradesh,Gorakhpur,273001,13,29
27-06-2025,Uttar Pradesh,Gorakhpur,273004,5,2
27-06-2025,Uttar Pradesh,Gorakhpur,273005,0,11
27-06-2025,Uttar Pradesh,Gorakhpur,273006,0,3
27-06-2025,Uttar Pradesh,Gorakhpur,273155,2,3
27-06-2025,Uttar Pradesh,Gorakhpur,273201,6,14
27-06-2025,Uttar Pradesh,Gorakhpur,273209,27,34
27-06-2025,Uttar Pradesh,Gorakhpur,273211,8,7
27-06-2025,Uttar Pradesh,Gorakhpur,273212,22,23
27-06-2025,Uttar Pradesh,Gorakhpur,273409,5,4
20-06-2025,Uttar Pradesh,Gorakhpur,273001,10,13
20-06-2025,Uttar Pradesh,Gorakhpur,273005,5,5
20-06-2025,Uttar Pradesh,Gorakhpur,273009,0,2
20-06-2025,Uttar Pradesh,Gorakhpur,273201,8,7
20-06-2025,Uttar Pradesh,Gorakhpur,273203,9,11
20-06-2025,Uttar Pradesh,Gorakhpur,273306,12,10
20-06-2025,Uttar Pradesh,Gorakhpur,273404,15,9
20-06-2025,Uttar Pradesh,Gorakhpur,273409,4,15
20-06-2025,Uttar Pradesh,Gorakhpur,273412,13,13
24-06-2025,Uttar Pradesh,Gorakhpur,273010,4,8
24-06-2025,Uttar Pradesh,Gorakhpur,273015,16,21
24-06-2025,Uttar Pradesh,Gorakhpur,273152,9,11
24-06-2025,Uttar Pradesh,Gorakhpur,273401,10,20
24-06-2025,Uttar Pradesh,Gorakhpur,273403,6,17
24-06-2025,Uttar Pradesh,Gorakhpur,273406,6,14
24-06-2025,Uttar Pradesh,Gorakhpur,273408,8,13
26-06-2025,Uttar Pradesh,Gorakhpur,273005,12,13
26-06-2025,Uttar Pradesh,Gorakhpur,273007,10,20
26-06-2025,Uttar Pradesh,Gorakhpur,273408,3,7
25-06-2025,Uttar Pradesh,Gorakhpur,273012,2,2
25-06-2025,Uttar Pradesh,Gorakhpur,273152,7,12
25-06-2025,Uttar Pradesh,Gorakhpur,273201,7,7
25-06-2025,Uttar Pradesh,Gorakhpur,273202,9,23
25-06-2025,Uttar Pradesh,Gorakhpur,273411,16,14
28-06-2025,Uttar Pradesh,Gorakhpur,273004,2,1
28-06-2025,Uttar Pradesh,Gorakhpur,273009,0,1
28-06-2025,Uttar Pradesh,Gorakhpur,273201,20,16
28-06-2025,Uttar Pradesh,Gorakhpur,273209,2,5
28-06-2025,Uttar Pradesh,Gorakhpur,273212,11,10
28-06-2025,Uttar Pradesh,Gorakhpur,273213,0,3
28-06-2025,Uttar Pradesh,Gorakhpur,273403,1,11
29-07-2025,Uttar Pradesh,Gorakhpur,273009,0,1
20-07-2025,Uttar Pradesh,Gorakhpur,273303,0,1
10-08-2025,Uttar Pradesh,Gorakhpur,273003,0,3
09-08-2025,Uttar Pradesh,Gorakhpur,273004,1,1
