date,state,district,pincode,age_0_5,age_5_17,age_18_greater
03-11-2025,Uttar Pradesh,Shahjahanpur,242303,0,1,0
04-11-2025,Uttar Pradesh,Shahjahanpur,242042,0,1,0
04-11-2025,Uttar Pradesh,Shahjahanpur,242306,1,0,0
07-11-2025,Uttar Pradesh,Shahjahanpur,242306,4,4,0
07-11-2025,Uttar Pradesh,Shahjahanpur,242307,4,2,3
07-11-2025,Uttar Pradesh,Shahjahanpur,242401,9,4,0
06-11-2025,Uttar Pradesh,Shahjahanpur,242303,3,4,0
06-11-2025,Uttar Pradesh,Shahjahanpur,242401,9,2,1
05-11-2025,Uttar Pradesh,Shahjahanpur,242001,54,24,1
05-11-2025,Uttar Pradesh,Shahjahanpur,242305,5,4,0
05-11-2025,Uttar Pradesh,Shahjahanpur,242407,5,3,0
09-11-2025,Uttar Pradesh,Shahjahanpur,242123,0,1,0
09-11-2025,Uttar Pradesh,Shahjahanpur,242221,0,7,0
13-11-2025,Uttar Pradesh,Shahjahanpur,242001,6,6,3
13-11-2025,Uttar Pradesh,Shahjahanpur,242401,4,1,0
13-11-2025,Uttar Pradesh,Shahjahanpur,242405,3,2,0
13-11-2025,Uttar Pradesh,Shahjahanpur,242407,3,1,0
12-11-2025,Uttar Pradesh,Shahjahanpur,242123,1,0,0
12-11-2025,Uttar Pradesh,Shahjahanpur,242220,1,3,0
17-11-2025,Uttar Pradesh,Shahjahanpur,242301,4,3,0
15-12-2025,Uttar Pradesh,Shahjahanpur,242001,39,32,0
15-12-2025,Uttar Pradesh,Shahjahanpur,242042,2,3,0
15-12-2025,Uttar Pradesh,Shahjahanpur,242305,14,6,0
15-12-2025,Uttar Pradesh,Shahjahanpur,242306,1,3,0
25-11-2025,Uttar Pradesh,Shahjahanpur,242223,5,1,0
25-11-2025,Uttar Pradesh,Shahjahanpur,242303,2,2,0
25-11-2025,Uttar Pradesh,Shahjahanpur,242306,5,1,0
25-11-2025,Uttar Pradesh,Shahjahanpur,242307,6,7,0
25-11-2025,Uttar Pradesh,Shahjahanpur,242405,2,0,0
25-11-2025,Uttar Pradesh,Shahjahanpur,242406,1,4,0
29-10-2025,Uttar Pradesh,Shahjahanpur,242221,4,1,0
29-10-2025,Uttar Pradesh,Shahjahanpur,242406,2,2,0
30-10-2025,Uttar Pradesh,Shahjahanpur,242001,44,42,0
30-10-2025,Uttar Pradesh,Shahjahanpur,242127,6,6,1
30-10-2025,Uttar Pradesh,Shahjahanpur,242223,3,3,0
30-10-2025,Uttar Pradesh,Shahjahanpur,242305,9,7,0
31-10-2025,Uttar Pradesh,Shahjahanpur,242001,30,9,1
31-10-2025,Uttar Pradesh,Shahjahanpur,242042,0,3,0
31-10-2025,Uttar Pradesh,Shahjahanpur,242127,6,18,2
31-10-2025,Uttar Pradesh,Shahjahanpur,242303,0,1,0
31-10-2025,Uttar Pradesh,Shahjahanpur,242305,13,3,0
01-11-2025,Uttar Pradesh,Shahjahanpur,242127,1,8,2
01-11-2025,Uttar Pradesh,Shahjahanpur,242223,0,1,0
01-11-2025,Uttar Pradesh,Shahjahanpur,242306,1,0,0
01-11-2025,Uttar Pradesh,Shahjahanpur,242405,1,0,0
01-11-2025,Uttar Pradesh,Shahjahanpur,242406,4,2,0
10-11-2025,Uttar Pradesh,Shahjahanpur,242042,5,0,0
10-11-2025,Uttar Pradesh,Shahjahanpur,242220,0,1,0
10-11-2025,Uttar Pradesh,Shahjahanpur,242303,2,7,1
10-11-2025,Uttar Pradesh,Shahjahanpur,242307,6,6,0
10-11-2025,Uttar Pradesh,Shahjahanpur,242401,6,0,0
11-11-2025,Uttar Pradesh,Shahjahanpur,242301,4,0,0
11-11-2025,Uttar Pradesh,Shahjahanpur,242306,4,5,0
11-11-2025,Uttar Pradesh,Shahjahanpur,242307,3,1,0
11-11-2025,Uttar Pradesh,Shahjahanpur,242406,3,1,0
15-11-2025,Uttar Pradesh,Shahjahanpur,242220,3,6,0
15-11-2025,Uttar Pradesh,Shahjahanpur,242303,2,5,1
15-11-2025,Uttar Pradesh,Shahjahanpur,242305,1,0,0
15-11-2025,Uttar Pradesh,Shahjahanpur,242306,10,1,0
15-11-2025,Uttar Pradesh,Shahjahanpur,242307,8,6,0
15-11-2025,Uttar Pradesh,Shahjahanpur,242407,13,3,0
14-11-2025,Uttar Pradesh,Shahjahanpur,242303,2,1,1
14-11-2025,Uttar Pradesh,Shahjahanpur,242305,3,0,0
14-11-2025,Uttar Pradesh,Shahjahanpur,242306,1,0,0
14-11-2025,Uttar Pradesh,Shahjahanpur,242405,2,1,0
14-11-2025,Uttar Pradesh,Shahjahanpur,242407,2,0,0
19-11-2025,Uttar Pradesh,Shahjahanpur,242221,18,18,0
19-11-2025,Uttar Pradesh,Shahjahanpur,242301,14,5,0
19-11-2025,Uttar Pradesh,Shahjahanpur,242303,6,5,1
19-11-2025,Uttar Pradesh,Shahjahanpur,242305,6,2,0
19-11-2025,Uttar Pradesh,Shahjahanpur,242307,22,10,0
18-11-2025,Uttar Pradesh,Shahjahanpur,242223,1,0,0
18-11-2025,Uttar Pradesh,Shahjahanpur,242301,5,3,0
18-11-2025,Uttar Pradesh,Shahjahanpur,242407,6,1,0
22-12-2025,Uttar Pradesh,Shahjahanpur,242001,41,0,0
21-12-2025,Uttar Pradesh,Shahjahanpur,242127,2,0,0
21-12-2025,Uttar Pradesh,Shahjahanpur,242303,1,0,0
21-12-2025,Uttar Pradesh,Shahjahanpur,242305,3,0,0
24-12-2025,Uttar Pradesh,Shahjahanpur,242123,0,1,0
24-12-2025,Uttar Pradesh,Shahjahanpur,242127,2,4,0
24-12-2025,Uttar Pradesh,Shahjahanpur,242305,2,1,0
24-12-2025,Uttar Pradesh,Shahjahanpur,242406,1,0,0
25-12-2025,Uttar Pradesh,Shahjahanpur,242042,0,2,0
25-12-2025,Uttar Pradesh,Shahjahanpur,242306,1,3,0
25-12-2025,Uttar Pradesh,Shahjahanpur,242406,2,0,0
25-12-2025,Uttar Pradesh,Shahjahanpur,242407,3,1,0
26-12-2025,Uttar Pradesh,Shahjahanpur,242220,3,1,0
26-12-2025,Uttar Pradesh,Shahjahanpur,242221,11,4,0
27-12-2025,Uttar Pradesh,Shahjahanpur,242127,6,1,0
27-12-2025,Uttar Pradesh,Shahjahanpur,242220,1,1,0
27-12-2025,Uttar Pradesh,Shahjahanpur,242306,5,1,0
29-12-2025,Uttar Pradesh,Shahjahanpur,242401,4,3,0
28-12-2025,Uttar Pradesh,Shahjahanpur,242042,4,1,0
28-12-2025,Uttar Pradesh,Shahjahanpur,242303,3,1,0
28-12-2025,Uttar Pradesh,Shahjahanpur,242306,2,0,0
31-12-2025,Uttar Pradesh,Shahjahanpur,242042,10,10,0
31-12-2025,Uttar Pradesh,Shahjahanpur,242223,5,1,0
31-12-2025,Uttar Pradesh,Shahjahanpur,242301,9,16,1
31-12-2025,Uttar Pradesh,Shahjahanpur,242303,7,7,5
31-12-2025,Uttar Pradesh,Shahjahanpur,242401,11,10,1
01-01-2026,Uttar Pradesh,Shahjahanpur,242223,1,4,0
01-01-2026,Uttar Pradesh,Shahjahanpur,242226,3,0,0
02-01-2026,Uttar Pradesh,Shahjahanpur,242221,13,9,2
02-01-2026,Uttar Pradesh,Shahjahanpur,242301,7,4,0
02-01-2026,Uttar Pradesh,Shahjahanpur,242303,6,1,0
03-01-2026,Uttar Pradesh,Shahjahanpur,242001,3,15,0
03-01-2026,Uttar Pradesh,Shahjahanpur,242042,0,5,0
03-01-2026,Uttar Pradesh,Shahjahanpur,242301,1,2,0
03-01-2026,Uttar Pradesh,Shahjahanpur,242303,0,1,0
09-06-2025,Uttar Pradesh,Shahjahanpur,242042,7,5,0
09-06-2025,Uttar Pradesh,Shahjahanpur,242127,3,13,0
09-06-2025,Uttar Pradesh,Shahjahanpur,242220,1,2,0
11-06-2025,Uttar Pradesh,Shahjahanpur,242301,0,1,0
11-06-2025,Uttar Pradesh,Shahjahanpur,242406,0,1,0
10-06-2025,Uttar Pradesh,Shahjahanpur,242001,13,20,0
10-06-2025,Uttar Pradesh,Shahjahanpur,242127,0,2,0
10-06-2025,Uttar Pradesh,Shahjahanpur,242223,1,4,0
10-06-2025,Uttar Pradesh,Shahjahanpur,242401,1,2,0
10-06-2025,Uttar Pradesh,Shahjahanpur,242406,12,20,0
12-06-2025,Uttar Pradesh,Shahjahanpur,242223,0,2,0
12-06-2025,Uttar Pradesh,Shahjahanpur,242301,1,3,0
12-06-2025,Uttar Pradesh,Shahjahanpur,242303,1,4,0
12-06-2025,Uttar Pradesh,Shahjahanpur,242407,3,4,0
13-06-2025,Uttar Pradesh,Shahjahanpur,242301,1,7,0
13-06-2025,Uttar Pradesh,Shahjahanpur,242405,1,1,0
14-06-2025,Uttar Pradesh,Shahjahanpur,242221,1,5,2
14-06-2025,Uttar Pradesh,Shahjahanpur,242407,0,1,1
15-06-2025,Uttar Pradesh,Shahjahanpur,242001,0,2,0
15-06-2025,Uttar Pradesh,Shahjahanpur,242301,2,0,0
16-06-2025,Uttar Pradesh,Shahjahanpur,242221,1,4,0
16-06-2025,Uttar Pradesh,Shahjahanpur,242301,1,1,1
16-06-2025,Uttar Pradesh,Shahjahanpur,242401,2,1,0
16-06-2025,Uttar Pradesh,Shahjahanpur,242406,2,3,0
18-06-2025,Uttar Pradesh,Shahjahanpur,242220,0,3,0
17-06-2025,Uttar Pradesh,Shahjahanpur,242127,1,10,0
17-06-2025,Uttar Pradesh,Shahjahanpur,242305,1,1,0
17-06-2025,Uttar Pradesh,Shahjahanpur,242406,7,3,0
01-07-2025,Uttar Pradesh,Shahjahanpur,242307,416,343,10
01-07-2025,Uttar Pradesh,Shahjahanpur,242301,558,391,10
01-07-2025,Uttar Pradesh,Shahjahanpur,242001,1423,1167,33
03-09-2025,Uttar Pradesh,Shahjahanpur,242123,2,11,0
03-09-2025,Uttar Pradesh,Shahjahanpur,242223,1,1,0
03-09-2025,Uttar Pradesh,Shahjahanpur,242305,5,2,0
03-09-2025,Uttar Pradesh,Shahjahanpur,242306,5,9,0
03-09-2025,Uttar Pradesh,Shahjahanpur,242406,4,7,0
02-09-2025,Uttar Pradesh,Shahjahanpur,242042,2,1,0
02-09-2025,Uttar Pradesh,Shahjahanpur,242220,1,2,0
02-09-2025,Uttar Pradesh,Shahjahanpur,242305,4,5,0
02-09-2025,Uttar Pradesh,Shahjahanpur,242306,5,1,0
02-09-2025,Uttar Pradesh,Shahjahanpur,242401,12,2,0
01-09-2025,Uttar Pradesh,Shahjahanpur,242223,1,2,0
01-09-2025,Uttar Pradesh,Shahjahanpur,242306,4,7,0
01-09-2025,Uttar Pradesh,Shahjahanpur,242406,1,5,1
07-09-2025,Uttar Pradesh,Shahjahanpur,242301,7,3,0
06-09-2025,Uttar Pradesh,Shahjahanpur,242220,3,4,0
06-09-2025,Uttar Pradesh,Shahjahanpur,242221,12,7,0
06-09-2025,Uttar Pradesh,Shahjahanpur,242306,3,0,0
06-09-2025,Uttar Pradesh,Shahjahanpur,242405,3,15,0
06-09-2025,Uttar Pradesh,Shahjahanpur,242407,5,2,0
05-09-2025,Uttar Pradesh,Shahjahanpur,242001,4,1,0
05-09-2025,Uttar Pradesh,Shahjahanpur,242301,3,2,0
04-09-2025,Uttar Pradesh,Shahjahanpur,242001,29,18,0
09-09-2025,Uttar Pradesh,Shahjahanpur,242127,10,8,0
09-09-2025,Uttar Pradesh,Shahjahanpur,242301,7,7,0
09-09-2025,Uttar Pradesh,Shahjahanpur,242307,11,5,0
09-09-2025,Uttar Pradesh,Shahjahanpur,242406,2,5,0
08-09-2025,Uttar Pradesh,Shahjahanpur,242001,29,22,0
08-09-2025,Uttar Pradesh,Shahjahanpur,242042,9,4,0
08-09-2025,Uttar Pradesh,Shahjahanpur,242223,2,0,0
08-09-2025,Uttar Pradesh,Shahjahanpur,242303,4,1,0
08-09-2025,Uttar Pradesh,Shahjahanpur,242305,1,5,0
08-09-2025,Uttar Pradesh,Shahjahanpur,242307,10,8,0
11-09-2025,Uttar Pradesh,Shahjahanpur,242303,3,0,0
11-09-2025,Uttar Pradesh,Shahjahanpur,242401,7,8,0
11-09-2025,Uttar Pradesh,Shahjahanpur,242405,3,11,0
11-09-2025,Uttar Pradesh,Shahjahanpur,242407,0,1,0
10-09-2025,Uttar Pradesh,Shahjahanpur,242221,10,5,1
10-09-2025,Uttar Pradesh,Shahjahanpur,242405,1,4,0
14-09-2025,Uttar Pradesh,Shahjahanpur,242042,1,0,0
14-09-2025,Uttar Pradesh,Shahjahanpur,242127,5,6,0
14-09-2025,Uttar Pradesh,Shahjahanpur,242303,2,0,0
14-09-2025,Uttar Pradesh,Shahjahanpur,242401,3,0,0
14-09-2025,Uttar Pradesh,Shahjahanpur,242407,19,3,0
12-09-2025,Uttar Pradesh,Shahjahanpur,242307,5,10,0
12-09-2025,Uttar Pradesh,Shahjahanpur,242401,12,4,0
12-09-2025,Uttar Pradesh,Shahjahanpur,242407,5,0,0
13-09-2025,Uttar Pradesh,Shahjahanpur,242306,7,1,0
13-09-2025,Uttar Pradesh,Shahjahanpur,242407,6,1,0
15-09-2025,Uttar Pradesh,Shahjahanpur,242001,17,14,0
15-09-2025,Uttar Pradesh,Shahjahanpur,242221,14,14,0
15-09-2025,Uttar Pradesh,Shahjahanpur,242223,3,0,0
15-09-2025,Uttar Pradesh,Shahjahanpur,242301,5,4,0
15-09-2025,Uttar Pradesh,Shahjahanpur,242405,6,7,0
15-09-2025,Uttar Pradesh,Shahjahanpur,242406,3,2,0
17-09-2025,Uttar Pradesh,Shahjahanpur,242127,4,7,1
17-09-2025,Uttar Pradesh,Shahjahanpur,242305,1,2,0
17-09-2025,Uttar Pradesh,Shahjahanpur,242407,7,1,0
16-09-2025,Uttar Pradesh,Shahjahanpur,242042,3,0,0
16-09-2025,Uttar Pradesh,Shahjahanpur,242127,6,3,1
16-09-2025,Uttar Pradesh,Shahjahanpur,242305,6,0,0
16-09-2025,Uttar Pradesh,Shahjahanpur,242406,0,8,0
18-09-2025,Uttar Pradesh,Shahjahanpur,242042,9,0,0
18-09-2025,Uttar Pradesh,Shahjahanpur,242307,2,3,0
19-09-2025,Uttar Pradesh,Shahjahanpur,242223,3,1,0
19-09-2025,Uttar Pradesh,Shahjahanpur,242305,2,0,0
20-09-2025,Uttar Pradesh,Shahjahanpur,242001,15,17,0
20-09-2025,Uttar Pradesh,Shahjahanpur,242223,0,1,0
20-09-2025,Uttar Pradesh,Shahjahanpur,242307,4,1,0
20-09-2025,Uttar Pradesh,Shahjahanpur,242401,3,8,0
20-09-2025,Uttar Pradesh,Shahjahanpur,242405,2,5,0
20-09-2025,Uttar Pradesh,Shahjahanpur,242407,5,0,0
22-09-2025,Uttar Pradesh,Shahjahanpur,242001,9,22,0
22-09-2025,Uttar Pradesh,Shahjahanpur,242127,0,17,0
22-09-2025,Uttar Pradesh,Shahjahanpur,242223,0,1,0
22-09-2025,Uttar Pradesh,Shahjahanpur,242307,1,0,0
22-09-2025,Uttar Pradesh,Shahjahanpur,242406,1,6,0
21-09-2025,Uttar Pradesh,Shahjahanpur,242221,0,1,0
25-09-2025,Uttar Pradesh,Shahjahanpur,242223,1,0,0
25-09-2025,Uttar Pradesh,Shahjahanpur,242307,1,3,0
23-09-2025,Uttar Pradesh,Shahjahanpur,242001,16,7,1
23-09-2025,Uttar Pradesh,Shahjahanpur,242226,0,1,0
23-09-2025,Uttar Pradesh,Shahjahanpur,242303,1,1,0
23-09-2025,Uttar Pradesh,Shahjahanpur,242405,0,11,0
24-09-2025,Uttar Pradesh,Shahjahanpur,242001,15,20,0
24-09-2025,Uttar Pradesh,Shahjahanpur,242301,2,5,0
24-09-2025,Uttar Pradesh,Shahjahanpur,242306,3,4,0
24-09-2025,Uttar Pradesh,Shahjahanpur,242307,1,6,0
24-09-2025,Uttar Pradesh,Shahjahanpur,242401,8,1,0
24-09-2025,Uttar Pradesh,Shahjahanpur,242407,2,0,0
27-09-2025,Uttar Pradesh,Shahjahanpur,242401,0,1,0
27-09-2025,Uttar Pradesh,Shahjahanpur,242405,0,1,0
28-09-2025,Uttar Pradesh,Shahjahanpur,242221,0,2,0
28-09-2025,Uttar Pradesh,Shahjahanpur,242307,1,1,0
26-09-2025,Uttar Pradesh,Shahjahanpur,242303,0,2,0
30-09-2025,Uttar Pradesh,Shahjahanpur,242127,0,2,1
30-09-2025,Uttar Pradesh,Shahjahanpur,242221,0,1,0
26-10-2025,Uttar Pradesh,Shahjahanpur,242221,1,9,1
26-10-2025,Uttar Pradesh,Shahjahanpur,242307,3,5,0
13-10-2025,Uttar Pradesh,Shahjahanpur,242221,11,8,0
13-10-2025,Uttar Pradesh,Shahjahanpur,242401,10,3,0
15-10-2025,Uttar Pradesh,Shahjahanpur,242042,2,6,0
15-10-2025,Uttar Pradesh,Shahjahanpur,242301,5,6,0
16-10-2025,Uttar Pradesh,Shahjahanpur,242042,0,2,0
16-10-2025,Uttar Pradesh,Shahjahanpur,242127,3,5,1
16-10-2025,Uttar Pradesh,Shahjahanpur,242305,3,1,0
16-10-2025,Uttar Pradesh,Shahjahanpur,242406,2,1,0
17-10-2025,Uttar Pradesh,Shahjahanpur,242123,1,0,0
18-10-2025,Uttar Pradesh,Shahjahanpur,242042,2,13,0
18-10-2025,Uttar Pradesh,Shahjahanpur,242307,2,3,0
18-10-2025,Uttar Pradesh,Shahjahanpur,242401,8,6,0
20-10-2025,Uttar Pradesh,Shahjahanpur,242301,3,0,0
25-10-2025,Uttar Pradesh,Shahjahanpur,242220,2,0,0
25-10-2025,Uttar Pradesh,Shahjahanpur,242301,3,2,1
25-10-2025,Uttar Pradesh,Shahjahanpur,242306,2,1,0
25-10-2025,Uttar Pradesh,Shahjahanpur,242407,2,0,0
24-10-2025,Uttar Pradesh,Shahjahanpur,242405,2,1,0
23-10-2025,Uttar Pradesh,Shahjahanpur,242406,2,0,0
28-10-2025,Uttar Pradesh,Shahjahanpur,242226,1,2,0
28-10-2025,Uttar Pradesh,Shahjahanpur,242301,2,2,0
27-10-2025,Uttar Pradesh,Shahjahanpur,242001,3,1,0
27-10-2025,Uttar Pradesh,Shahjahanpur,242303,2,0,0
27-10-2025,Uttar Pradesh,Shahjahanpur,242406,4,5,0
30-10-2025,Uttar Pradesh,Shahjahanpur,242042,2,0,0
30-10-2025,Uttar Pradesh,Shahjahanpur,242301,11,12,0
30-10-2025,Uttar Pradesh,Shahjahanpur,242307,11,12,0
29-10-2025,Uttar Pradesh,Shahjahanpur,242305,4,8,0
29-10-2025,Uttar Pradesh,Shahjahanpur,242306,1,0,0
01-11-2025,Uttar Pradesh,Shahjahanpur,242220,1,3,0
01-11-2025,Uttar Pradesh,Shahjahanpur,242221,2,5,1
01-11-2025,Uttar Pradesh,Shahjahanpur,242301,4,3,2
01-11-2025,Uttar Pradesh,Shahjahanpur,242401,0,1,1
31-10-2025,Uttar Pradesh,Shahjahanpur,242221,3,8,1
31-10-2025,Uttar Pradesh,Shahjahanpur,242406,5,8,0
02-11-2025,Uttar Pradesh,Shahjahanpur,242307,14,10,0
02-11-2025,Uttar Pradesh,Shahjahanpur,242401,8,12,0
11-11-2025,Uttar Pradesh,Shahjahanpur,242042,2,3,0
11-11-2025,Uttar Pradesh,Shahjahanpur,242303,0,4,0
12-11-2025,Uttar Pradesh,Shahjahanpur,242301,1,2,0
12-11-2025,Uttar Pradesh,Shahjahanpur,242306,2,1,0
12-11-2025,Uttar Pradesh,Shahjahanpur,242406,3,0,0
16-11-2025,Uttar Pradesh,Shahjahanpur,242001,20,13,0
16-11-2025,Uttar Pradesh,Shahjahanpur,242220,0,2,0
16-11-2025,Uttar Pradesh,Shahjahanpur,242301,7,1,0
16-11-2025,Uttar Pradesh,Shahjahanpur,242305,1,0,0
16-11-2025,Uttar Pradesh,Shahjahanpur,242306,2,3,0
16-11-2025,Uttar Pradesh,Shahjahanpur,242407,8,1,0
17-11-2025,Uttar Pradesh,Shahjahanpur,242226,0,1,0
17-11-2025,Uttar Pradesh,Shahjahanpur,242406,0,1,0
25-11-2025,Uttar Pradesh,Shahjahanpur,242123,1,0,0
25-11-2025,Uttar Pradesh,Shahjahanpur,242220,0,3,0
25-11-2025,Uttar Pradesh,Shahjahanpur,242301,3,1,0
25-11-2025,Uttar Pradesh,Shahjahanpur,242401,5,1,0
25-11-2025,Uttar Pradesh,Shahjahanpur,242407,6,0,0
15-12-2025,Uttar Pradesh,Shahjahanpur,242220,0,3,0
15-12-2025,Uttar Pradesh,Shahjahanpur,242223,3,4,0
15-12-2025,Uttar Pradesh,Shahjahanpur,242307,13,9,1
05-11-2025,Uttar Pradesh,Shahjahanpur,242042,8,10,0
05-11-2025,Uttar Pradesh,Shahjahanpur,242406,11,4,0
03-11-2025,Uttar Pradesh,Shahjahanpur,242042,0,4,0
03-11-2025,Uttar Pradesh,Shahjahanpur,242307,5,1,0
03-11-2025,Uttar Pradesh,Shahjahanpur,242406,2,1,0
03-11-2025,Uttar Pradesh,Shahjahanpur,242407,2,0,0
04-11-2025,Uttar Pradesh,Shahjahanpur,242127,1,0,0
04-11-2025,Uttar Pradesh,Shahjahanpur,242401,0,1,0
08-11-2025,Uttar Pradesh,Shahjahanpur,242001,15,15,0
08-11-2025,Uttar Pradesh,Shahjahanpur,242042,2,0,1
07-11-2025,Uttar Pradesh,Shahjahanpur,242221,1,8,0
07-11-2025,Uttar Pradesh,Shahjahanpur,242301,1,0,0
06-11-2025,Uttar Pradesh,Shahjahanpur,242221,9,7,0
06-11-2025,Uttar Pradesh,Shahjahanpur,242223,3,2,0
06-11-2025,Uttar Pradesh,Shahjahanpur,242226,0,1,0
06-11-2025,Uttar Pradesh,Shahjahanpur,242301,12,0,0
06-11-2025,Uttar Pradesh,Shahjahanpur,242405,7,1,0
06-11-2025,Uttar Pradesh,Shahjahanpur,242406,4,0,0
10-11-2025,Uttar Pradesh,Shahjahanpur,242407,11,1,0
09-11-2025,Uttar Pradesh,Shahjahanpur,242223,1,2,0
09-11-2025,Uttar Pradesh,Shahjahanpur,242301,3,7,0
09-11-2025,Uttar Pradesh,Shahjahanpur,242406,2,2,0
13-11-2025,Uttar Pradesh,Shahjahanpur,242042,0,3,1
13-11-2025,Uttar Pradesh,Shahjahanpur,242223,1,0,0
13-11-2025,Uttar Pradesh,Shahjahanpur,242406,1,1,0
14-11-2025,Uttar Pradesh,Shahjahanpur,242001,25,16,0
14-11-2025,Uttar Pradesh,Shahjahanpur,242042,4,1,0
19-11-2025,Uttar Pradesh,Shahjahanpur,242042,35,4,0
19-11-2025,Uttar Pradesh,Shahjahanpur,242127,13,8,0
19-11-2025,Uttar Pradesh,Shahjahanpur,242306,15,8,1
19-11-2025,Uttar Pradesh,Shahjahanpur,242401,25,10,0
18-11-2025,Uttar Pradesh,Shahjahanpur,242405,2,4,1
18-11-2025,Uttar Pradesh,Shahjahanpur,242406,2,4,0
21-12-2025,Uttar Pradesh,Shahjahanpur,242001,11,0,0
21-12-2025,Uttar Pradesh,Shahjahanpur,242401,11,0,0
23-12-2025,Uttar Pradesh,Shahjahanpur,242127,2,0,0
23-12-2025,Uttar Pradesh,Shahjahanpur,242221,6,0,0
23-12-2025,Uttar Pradesh,Shahjahanpur,242406,1,0,0
22-12-2025,Uttar Pradesh,Shahjahanpur,242220,2,0,0
24-12-2025,Uttar Pradesh,Shahjahanpur,242001,19,15,0
24-12-2025,Uttar Pradesh,Shahjahanpur,242042,1,1,0
24-12-2025,Uttar Pradesh,Shahjahanpur,242306,2,2,0
24-12-2025,Uttar Pradesh,Shahjahanpur,242307,2,3,0
26-12-2025,Uttar Pradesh,Shahjahanpur,242001,29,13,0
26-12-2025,Uttar Pradesh,Shahjahanpur,242042,7,0,0
26-12-2025,Uttar Pradesh,Shahjahanpur,242127,1,3,0
25-12-2025,Uttar Pradesh,Shahjahanpur,242303,0,6,0
25-12-2025,Uttar Pradesh,Shahjahanpur,242401,2,1,0
25-12-2025,Uttar Pradesh,Shahjahanpur,242405,1,1,0
27-12-2025,Uttar Pradesh,Shahjahanpur,242001,31,8,0
27-12-2025,Uttar Pradesh,Shahjahanpur,242301,7,1,0
27-12-2025,Uttar Pradesh,Shahjahanpur,242307,13,3,0
27-12-2025,Uttar Pradesh,Shahjahanpur,242405,8,2,0
29-12-2025,Uttar Pradesh,Shahjahanpur,242306,2,0,0
28-12-2025,Uttar Pradesh,Shahjahanpur,242223,1,1,0
28-12-2025,Uttar Pradesh,Shahjahanpur,242401,6,2,0
01-01-2026,Uttar Pradesh,Shahjahanpur,242301,7,4,0
01-01-2026,Uttar Pradesh,Shahjahanpur,242306,8,1,1
01-01-2026,Uttar Pradesh,Shahjahanpur,242307,13,10,0
01-01-2026,Uttar Pradesh,Shahjahanpur,242405,9,3,0
31-12-2025,Uttar Pradesh,Shahjahanpur,242001,44,37,3
31-12-2025,Uttar Pradesh,Shahjahanpur,242306,3,5,0
31-12-2025,Uttar Pradesh,Shahjahanpur,242405,11,4,0
31-12-2025,Uttar Pradesh,Shahjahanpur,242407,15,6,0
02-01-2026,Uttar Pradesh,Shahjahanpur,242127,8,0,0
02-01-2026,Uttar Pradesh,Shahjahanpur,242305,4,4,0
02-01-2026,Uttar Pradesh,Shahjahanpur,242306,5,3,0
02-01-2026,Uttar Pradesh,Shahjahanpur,242406,2,1,0
03-01-2026,Uttar Pradesh,Shahjahanpur,242307,0,1,0
03-01-2026,Uttar Pradesh,Shahjahanpur,242401,0,1,0
03-01-2026,Uttar Pradesh,Shahjahanpur,242407,2,0,0
09-06-2025,Uttar Pradesh,Shahjahanpur,242223,0,1,0
09-06-2025,Uttar Pradesh,Shahjahanpur,242405,4,4,0
11-06-2025,Uttar Pradesh,Shahjahanpur,242001,9,16,0
11-06-2025,Uttar Pradesh,Shahjahanpur,242042,2,4,0
11-06-2025,Uttar Pradesh,Shahjahanpur,242123,0,1,0
11-06-2025,Uttar Pradesh,Shahjahanpur,242223,1,0,0
11-06-2025,Uttar Pradesh,Shahjahanpur,242405,5,3,0
10-06-2025,Uttar Pradesh,Shahjahanpur,242221,7,3,0
10-06-2025,Uttar Pradesh,Shahjahanpur,242303,1,2,0
10-06-2025,Uttar Pradesh,Shahjahanpur,242307,1,2,1
10-06-2025,Uttar Pradesh,Shahjahanpur,242405,4,2,1
12-06-2025,Uttar Pradesh,Shahjahanpur,242306,3,2,0
13-06-2025,Uttar Pradesh,Shahjahanpur,242221,6,11,0
13-06-2025,Uttar Pradesh,Shahjahanpur,242406,1,2,0
15-06-2025,Uttar Pradesh,Shahjahanpur,242127,1,3,0
15-06-2025,Uttar Pradesh,Shahjahanpur,242306,0,1,0
15-06-2025,Uttar Pradesh,Shahjahanpur,242406,3,5,0
14-06-2025,Uttar Pradesh,Shahjahanpur,242127,1,13,2
14-06-2025,Uttar Pradesh,Shahjahanpur,242223,2,0,0
14-06-2025,Uttar Pradesh,Shahjahanpur,242305,2,0,0
14-06-2025,Uttar Pradesh,Shahjahanpur,242401,2,1,0
14-06-2025,Uttar Pradesh,Shahjahanpur,242406,5,3,0
16-06-2025,Uttar Pradesh,Shahjahanpur,242303,0,4,0
19-06-2025,Uttar Pradesh,Shahjahanpur,242042,2,6,0
19-06-2025,Uttar Pradesh,Shahjahanpur,242307,4,9,0
19-06-2025,Uttar Pradesh,Shahjahanpur,242401,6,5,0
19-06-2025,Uttar Pradesh,Shahjahanpur,242406,6,4,0
17-06-2025,Uttar Pradesh,Shahjahanpur,242001,18,21,0
17-06-2025,Uttar Pradesh,Shahjahanpur,242220,2,8,0
17-06-2025,Uttar Pradesh,Shahjahanpur,242226,0,1,0
17-06-2025,Uttar Pradesh,Shahjahanpur,242307,1,2,0
18-06-2025,Uttar Pradesh,Shahjahanpur,242401,2,2,0
