date,state,district,pincode,age_0_5,age_5_17,age_18_greater
25-11-2025,Uttar Pradesh,Gorakhpur,273212,7,5,0
25-11-2025,Uttar Pradesh,Gorakhpur,273401,0,5,0
25-11-2025,Uttar Pradesh,Gorakhpur,273406,0,2,0
15-12-2025,Uttar Pradesh,Gorakhpur,273158,7,16,0
15-12-2025,Uttar Pradesh,Gorakhpur,273161,0,3,0
15-12-2025,Uttar Pradesh,Gorakhpur,273201,3,6,0
15-12-2025,Uttar Pradesh,Gorakhpur,273209,14,10,0
15-12-2025,Uttar Pradesh,Gorakhpur,273403,3,15,0
22-12-2025,Uttar Pradesh,Gorakhpur,273001,9,0,0
22-12-2025,Uttar Pradesh,Gorakhpur,273003,1,0,0
22-12-2025,Uttar Pradesh,Gorakhpur,273008,3,0,0
22-12-2025,Uttar Pradesh,Gorakhpur,273015,17,1,0
22-12-2025,Uttar Pradesh,Gorakhpur,273016,8,0,0
22-12-2025,Uttar Pradesh,Gorakhpur,273017,1,0,0
22-12-2025,Uttar Pradesh,Gorakhpur,273158,2,1,0
22-12-2025,Uttar Pradesh,Gorakhpur,273211,1,0,0
22-12-2025,Uttar Pradesh,Gorakhpur,273212,3,0,0
22-12-2025,Uttar Pradesh,Gorakhpur,273306,5,1,0
22-12-2025,Uttar Pradesh,Gorakhpur,273401,5,0,0
22-12-2025,Uttar Pradesh,Gorakhpur,273402,7,0,0
22-12-2025,Uttar Pradesh,Gorakhpur,273403,6,0,0
22-12-2025,Uttar Pradesh,Gorakhpur,273408,6,0,0
22-12-2025,Uttar Pradesh,Gorakhpur,273411,12,0,0
21-12-2025,Uttar Pradesh,Gorakhpur,273013,2,0,0
21-12-2025,Uttar Pradesh,Gorakhpur,273014,2,0,0
21-12-2025,Uttar Pradesh,Gorakhpur,273016,3,0,0
21-12-2025,Uttar Pradesh,Gorakhpur,273213,1,0,0
21-12-2025,Uttar Pradesh,Gorakhpur,273401,2,0,0
21-12-2025,Uttar Pradesh,Gorakhpur,273402,1,0,0
24-12-2025,Uttar Pradesh,Gorakhpur,273002,0,1,0
24-12-2025,Uttar Pradesh,Gorakhpur,273006,0,1,0
24-12-2025,Uttar Pradesh,Gorakhpur,273015,5,0,0
24-12-2025,Uttar Pradesh,Gorakhpur,273016,1,0,0
24-12-2025,Uttar Pradesh,Gorakhpur,273152,1,0,0
24-12-2025,Uttar Pradesh,Gorakhpur,273165,2,7,0
24-12-2025,Uttar Pradesh,Gorakhpur,273211,2,2,0
24-12-2025,Uttar Pradesh,Gorakhpur,273413,4,1,0
23-12-2025,Uttar Pradesh,Gorakhpur,273152,2,0,0
23-12-2025,Uttar Pradesh,Gorakhpur,273165,3,0,0
23-12-2025,Uttar Pradesh,Gorakhpur,273212,1,0,0
23-12-2025,Uttar Pradesh,Gorakhpur,273405,3,0,0
23-12-2025,Uttar Pradesh,Gorakhpur,273407,2,0,0
23-12-2025,Uttar Pradesh,Gorakhpur,273408,1,0,0
23-12-2025,Uttar Pradesh,Gorakhpur,273413,4,0,0
27-12-2025,Uttar Pradesh,Gorakhpur,273002,3,3,0
27-12-2025,Uttar Pradesh,Gorakhpur,273007,2,5,0
27-12-2025,Uttar Pradesh,Gorakhpur,273014,6,3,0
27-12-2025,Uttar Pradesh,Gorakhpur,273152,0,2,0
27-12-2025,Uttar Pradesh,Gorakhpur,273165,11,7,0
27-12-2025,Uttar Pradesh,Gorakhpur,273212,2,2,0
27-12-2025,Uttar Pradesh,Gorakhpur,273306,5,3,0
27-12-2025,Uttar Pradesh,Gorakhpur,273403,2,2,0
25-12-2025,Uttar Pradesh,Gorakhpur,273001,2,7,0
25-12-2025,Uttar Pradesh,Gorakhpur,273002,1,4,1
25-12-2025,Uttar Pradesh,Gorakhpur,273161,0,1,0
25-12-2025,Uttar Pradesh,Gorakhpur,273402,2,7,0
25-12-2025,Uttar Pradesh,Gorakhpur,273407,2,5,0
25-12-2025,Uttar Pradesh,Gorakhpur,273409,0,3,0
26-12-2025,Uttar Pradesh,Gorakhpur,273004,2,1,0
26-12-2025,Uttar Pradesh,Gorakhpur,273016,1,3,0
26-12-2025,Uttar Pradesh,Gorakhpur,273203,0,2,0
26-12-2025,Uttar Pradesh,Gorakhpur,273213,0,2,0
26-12-2025,Uttar Pradesh,Gorakhpur,273306,1,3,0
26-12-2025,Uttar Pradesh,Gorakhpur,273406,0,2,0
26-12-2025,Uttar Pradesh,Gorakhpur,273409,3,1,0
26-12-2025,Uttar Pradesh,Gorakhpur,273412,3,2,0
26-12-2025,Uttar Pradesh,Gorakhpur,273413,3,2,0
28-12-2025,Uttar Pradesh,Gorakhpur,273010,1,2,0
28-12-2025,Uttar Pradesh,Gorakhpur,273158,9,1,0
28-12-2025,Uttar Pradesh,Gorakhpur,273213,0,1,0
28-12-2025,Uttar Pradesh,Gorakhpur,273401,2,0,0
28-12-2025,Uttar Pradesh,Gorakhpur,273404,1,0,0
28-12-2025,Uttar Pradesh,Gorakhpur,273407,3,5,0
28-12-2025,Uttar Pradesh,Gorakhpur,273412,2,0,0
29-12-2025,Uttar Pradesh,Gorakhpur,273013,1,1,0
29-12-2025,Uttar Pradesh,Gorakhpur,273306,1,0,0
29-12-2025,Uttar Pradesh,Gorakhpur,273402,4,3,0
29-12-2025,Uttar Pradesh,Gorakhpur,273403,2,4,0
29-12-2025,Uttar Pradesh,Gorakhpur,273404,5,2,0
29-12-2025,Uttar Pradesh,Gorakhpur,273406,1,1,0
29-12-2025,Uttar Pradesh,Gorakhpur,273412,1,1,0
29-12-2025,Uttar Pradesh,Gorakhpur,273413,4,3,0
31-12-2025,Uttar Pradesh,Gorakhpur,273008,4,7,0
31-12-2025,Uttar Pradesh,Gorakhpur,273016,3,15,0
31-12-2025,Uttar Pradesh,Gorakhpur,273202,5,15,0
31-12-2025,Uttar Pradesh,Gorakhpur,273203,1,2,0
31-12-2025,Uttar Pradesh,Gorakhpur,273212,6,18,0
31-12-2025,Uttar Pradesh,Gorakhpur,273213,2,8,0
31-12-2025,Uttar Pradesh,Gorakhpur,273306,1,4,0
31-12-2025,Uttar Pradesh,Gorakhpur,273402,3,20,1
31-12-2025,Uttar Pradesh,Gorakhpur,273403,4,13,0
31-12-2025,Uttar Pradesh,Gorakhpur,273406,0,9,0
31-12-2025,Uttar Pradesh,Gorakhpur,273407,4,14,0
01-01-2026,Uttar Pradesh,Gorakhpur,273010,1,0,0
01-01-2026,Uttar Pradesh,Gorakhpur,273158,13,17,0
01-01-2026,Uttar Pradesh,Gorakhpur,273202,6,9,0
01-01-2026,Uttar Pradesh,Gorakhpur,273209,10,13,0
01-01-2026,Uttar Pradesh,Gorakhpur,273401,3,4,1
01-01-2026,Uttar Pradesh,Gorakhpur,273402,9,21,1
01-01-2026,Uttar Pradesh,Gorakhpur,273408,2,11,0
01-01-2026,Uttar Pradesh,Gorakhpur,273409,1,5,0
02-01-2026,Uttar Pradesh,Gorakhpur,273003,1,1,0
02-01-2026,Uttar Pradesh,Gorakhpur,273007,4,11,0
02-01-2026,Uttar Pradesh,Gorakhpur,273014,2,6,0
02-01-2026,Uttar Pradesh,Gorakhpur,273152,3,6,0
02-01-2026,Uttar Pradesh,Gorakhpur,273165,16,22,0
02-01-2026,Uttar Pradesh,Gorakhpur,273201,6,4,1
02-01-2026,Uttar Pradesh,Gorakhpur,273209,5,11,0
02-01-2026,Uttar Pradesh,Gorakhpur,273211,3,9,0
02-01-2026,Uttar Pradesh,Gorakhpur,273407,4,5,0
03-01-2026,Uttar Pradesh,Gorakhpur,273005,0,1,0
03-01-2026,Uttar Pradesh,Gorakhpur,273007,0,6,0
03-01-2026,Uttar Pradesh,Gorakhpur,273211,0,1,0
03-01-2026,Uttar Pradesh,Gorakhpur,273404,1,0,0
03-01-2026,Uttar Pradesh,Gorakhpur,273406,0,2,0
09-06-2025,Uttar Pradesh,Gorakhpur,273001,1,3,0
09-06-2025,Uttar Pradesh,Gorakhpur,273005,0,3,0
09-06-2025,Uttar Pradesh,Gorakhpur,273008,1,1,0
09-06-2025,Uttar Pradesh,Gorakhpur,273017,0,2,0
09-06-2025,Uttar Pradesh,Gorakhpur,273202,2,5,0
09-06-2025,Uttar Pradesh,Gorakhpur,273209,4,8,0
09-06-2025,Uttar Pradesh,Gorakhpur,273212,1,10,0
09-06-2025,Uttar Pradesh,Gorakhpur,273213,1,2,0
09-06-2025,Uttar Pradesh,Gorakhpur,273405,0,3,0
09-06-2025,Uttar Pradesh,Gorakhpur,273411,1,9,0
10-06-2025,Uttar Pradesh,Gorakhpur,273001,3,5,0
10-06-2025,Uttar Pradesh,Gorakhpur,273003,0,1,0
10-06-2025,Uttar Pradesh,Gorakhpur,273013,0,3,0
10-06-2025,Uttar Pradesh,Gorakhpur,273202,3,2,0
10-06-2025,Uttar Pradesh,Gorakhpur,273407,2,6,0
10-06-2025,Uttar Pradesh,Gorakhpur,273408,1,2,0
11-06-2025,Uttar Pradesh,Gorakhpur,273004,1,4,0
11-06-2025,Uttar Pradesh,Gorakhpur,273016,1,7,0
11-06-2025,Uttar Pradesh,Gorakhpur,273165,1,12,0
11-06-2025,Uttar Pradesh,Gorakhpur,273209,3,7,0
11-06-2025,Uttar Pradesh,Gorakhpur,273403,0,2,0
11-06-2025,Uttar Pradesh,Gorakhpur,273407,3,11,1
11-06-2025,Uttar Pradesh,Gorakhpur,273412,1,1,1
12-06-2025,Uttar Pradesh,Gorakhpur,273209,1,6,0
12-06-2025,Uttar Pradesh,Gorakhpur,273402,3,2,0
12-06-2025,Uttar Pradesh,Gorakhpur,273406,0,3,0
12-06-2025,Uttar Pradesh,Gorakhpur,273411,0,4,0
13-06-2025,Uttar Pradesh,Gorakhpur,273405,0,3,0
13-06-2025,Uttar Pradesh,Gorakhpur,273406,0,3,0
15-06-2025,Uttar Pradesh,Gorakhpur,273001,0,1,1
15-06-2025,Uttar Pradesh,Gorakhpur,273002,0,1,0
15-06-2025,Uttar Pradesh,Gorakhpur,273007,0,6,0
15-06-2025,Uttar Pradesh,Gorakhpur,273016,0,2,0
15-06-2025,Uttar Pradesh,Gorakhpur,273209,1,0,0
15-06-2025,Uttar Pradesh,Gorakhpur,273404,1,0,0
15-06-2025,Uttar Pradesh,Gorakhpur,273408,0,1,0
16-06-2025,Uttar Pradesh,Gorakhpur,273008,4,13,1
16-06-2025,Uttar Pradesh,Gorakhpur,273015,1,4,0
16-06-2025,Uttar Pradesh,Gorakhpur,273403,0,1,0
14-06-2025,Uttar Pradesh,Gorakhpur,273001,2,3,4
14-06-2025,Uttar Pradesh,Gorakhpur,273014,2,5,0
14-06-2025,Uttar Pradesh,Gorakhpur,273016,0,2,1
14-06-2025,Uttar Pradesh,Gorakhpur,273152,2,3,1
14-06-2025,Uttar Pradesh,Gorakhpur,273165,0,1,0
14-06-2025,Uttar Pradesh,Gorakhpur,273203,0,4,0
14-06-2025,Uttar Pradesh,Gorakhpur,273212,0,4,1
18-06-2025,Uttar Pradesh,Gorakhpur,273001,7,16,0
18-06-2025,Uttar Pradesh,Gorakhpur,273004,0,3,0
18-06-2025,Uttar Pradesh,Gorakhpur,273008,0,2,1
18-06-2025,Uttar Pradesh,Gorakhpur,273016,1,8,0
18-06-2025,Uttar Pradesh,Gorakhpur,273017,1,0,0
18-06-2025,Uttar Pradesh,Gorakhpur,273155,1,0,0
18-06-2025,Uttar Pradesh,Gorakhpur,273158,2,5,0
18-06-2025,Uttar Pradesh,Gorakhpur,273201,0,1,0
18-06-2025,Uttar Pradesh,Gorakhpur,273202,1,0,0
18-06-2025,Uttar Pradesh,Gorakhpur,273401,0,2,1
18-06-2025,Uttar Pradesh,Gorakhpur,273402,1,4,0
18-06-2025,Uttar Pradesh,Gorakhpur,273404,2,2,1
18-06-2025,Uttar Pradesh,Gorakhpur,273405,0,2,0
18-06-2025,Uttar Pradesh,Gorakhpur,273408,0,1,0
18-06-2025,Uttar Pradesh,Gorakhpur,273409,3,5,0
17-06-2025,Uttar Pradesh,Gorakhpur,273005,0,2,0
17-06-2025,Uttar Pradesh,Gorakhpur,273007,3,6,0
17-06-2025,Uttar Pradesh,Gorakhpur,273015,3,8,1
17-06-2025,Uttar Pradesh,Gorakhpur,273016,4,7,0
17-06-2025,Uttar Pradesh,Gorakhpur,273017,1,2,0
17-06-2025,Uttar Pradesh,Gorakhpur,273201,2,8,0
17-06-2025,Uttar Pradesh,Gorakhpur,273212,3,9,0
17-06-2025,Uttar Pradesh,Gorakhpur,273306,1,3,0
17-06-2025,Uttar Pradesh,Gorakhpur,273403,0,11,1
19-06-2025,Uttar Pradesh,Gorakhpur,273003,1,0,0
19-06-2025,Uttar Pradesh,Gorakhpur,273004,0,7,0
19-06-2025,Uttar Pradesh,Gorakhpur,273008,2,4,0
19-06-2025,Uttar Pradesh,Gorakhpur,273014,4,3,0
19-06-2025,Uttar Pradesh,Gorakhpur,273155,1,9,0
19-06-2025,Uttar Pradesh,Gorakhpur,273212,3,9,0
19-06-2025,Uttar Pradesh,Gorakhpur,273306,1,4,1
19-06-2025,Uttar Pradesh,Gorakhpur,273405,1,1,0
19-06-2025,Uttar Pradesh,Gorakhpur,273408,0,1,0
01-04-2025,Uttar Pradesh,Gorakhpur,273001,68,180,23
01-07-2025,Uttar Pradesh,Gorakhpur,273001,145,341,34
27-03-2025,Uttar Pradesh,Gorakhpur,273001,13,36,11
01-04-2025,Uttar Pradesh,Gorakhpur,273015,102,188,10
02-09-2025,Uttar Pradesh,Gorakhpur,273002,0,5,0
02-09-2025,Uttar Pradesh,Gorakhpur,273009,0,1,0
02-09-2025,Uttar Pradesh,Gorakhpur,273017,1,0,0
02-09-2025,Uttar Pradesh,Gorakhpur,273212,6,5,0
03-09-2025,Uttar Pradesh,Gorakhpur,273001,3,4,0
03-09-2025,Uttar Pradesh,Gorakhpur,273401,0,7,0
03-09-2025,Uttar Pradesh,Gorakhpur,273403,1,1,0
03-09-2025,Uttar Pradesh,Gorakhpur,273412,2,4,0
01-09-2025,Uttar Pradesh,Gorakhpur,273013,3,6,0
01-09-2025,Uttar Pradesh,Gorakhpur,273152,3,11,0
01-09-2025,Uttar Pradesh,Gorakhpur,273155,1,1,0
01-09-2025,Uttar Pradesh,Gorakhpur,273401,3,4,0
01-09-2025,Uttar Pradesh,Gorakhpur,273405,1,2,0
01-09-2025,Uttar Pradesh,Gorakhpur,273406,1,4,0
01-09-2025,Uttar Pradesh,Gorakhpur,273407,4,7,0
01-09-2025,Uttar Pradesh,Gorakhpur,273411,2,3,0
04-09-2025,Uttar Pradesh,Gorakhpur,273013,2,1,0
04-09-2025,Uttar Pradesh,Gorakhpur,273152,2,1,0
04-09-2025,Uttar Pradesh,Gorakhpur,273161,0,1,0
04-09-2025,Uttar Pradesh,Gorakhpur,273211,0,1,0
04-09-2025,Uttar Pradesh,Gorakhpur,273402,9,17,0
04-09-2025,Uttar Pradesh,Gorakhpur,273406,0,1,0
04-09-2025,Uttar Pradesh,Gorakhpur,273409,1,3,0
04-09-2025,Uttar Pradesh,Gorakhpur,273413,1,5,0
06-09-2025,Uttar Pradesh,Gorakhpur,273001,4,8,0
06-09-2025,Uttar Pradesh,Gorakhpur,273155,0,2,0
06-09-2025,Uttar Pradesh,Gorakhpur,273203,1,3,1
05-09-2025,Uttar Pradesh,Gorakhpur,273005,1,0,0
05-09-2025,Uttar Pradesh,Gorakhpur,273007,3,1,0
05-09-2025,Uttar Pradesh,Gorakhpur,273161,2,0,0
05-09-2025,Uttar Pradesh,Gorakhpur,273202,3,1,0
05-09-2025,Uttar Pradesh,Gorakhpur,273212,0,3,0
05-09-2025,Uttar Pradesh,Gorakhpur,273213,1,1,0
05-09-2025,Uttar Pradesh,Gorakhpur,273413,3,2,0
07-09-2025,Uttar Pradesh,Gorakhpur,273005,1,0,0
07-09-2025,Uttar Pradesh,Gorakhpur,273015,0,2,0
07-09-2025,Uttar Pradesh,Gorakhpur,273165,2,1,0
07-09-2025,Uttar Pradesh,Gorakhpur,273209,3,2,0
07-09-2025,Uttar Pradesh,Gorakhpur,273212,2,1,0
07-09-2025,Uttar Pradesh,Gorakhpur,273407,4,0,0
07-09-2025,Uttar Pradesh,Gorakhpur,273411,1,5,0
07-09-2025,Uttar Pradesh,Gorakhpur,273412,1,1,0
09-09-2025,Uttar Pradesh,Gorakhpur,273005,2,6,1
09-09-2025,Uttar Pradesh,Gorakhpur,273014,2,4,0
09-09-2025,Uttar Pradesh,Gorakhpur,273017,0,1,0
09-09-2025,Uttar Pradesh,Gorakhpur,273155,3,2,0
09-09-2025,Uttar Pradesh,Gorakhpur,273201,2,0,0
09-09-2025,Uttar Pradesh,Gorakhpur,273213,2,7,0
09-09-2025,Uttar Pradesh,Gorakhpur,273405,1,0,0
09-09-2025,Uttar Pradesh,Gorakhpur,273412,6,2,0
08-09-2025,Uttar Pradesh,Gorakhpur,273002,1,3,0
08-09-2025,Uttar Pradesh,Gorakhpur,273014,4,2,0
08-09-2025,Uttar Pradesh,Gorakhpur,273165,7,7,0
08-09-2025,Uttar Pradesh,Gorakhpur,273407,3,8,0
08-09-2025,Uttar Pradesh,Gorakhpur,273411,4,6,0
11-09-2025,Uttar Pradesh,Gorakhpur,273005,0,5,0
11-09-2025,Uttar Pradesh,Gorakhpur,273008,1,5,0
11-09-2025,Uttar Pradesh,Gorakhpur,273209,8,10,0
11-09-2025,Uttar Pradesh,Gorakhpur,273212,1,10,0
11-09-2025,Uttar Pradesh,Gorakhpur,273406,2,1,0
11-09-2025,Uttar Pradesh,Gorakhpur,273408,5,4,0
11-09-2025,Uttar Pradesh,Gorakhpur,273409,2,4,0
10-09-2025,Uttar Pradesh,Gorakhpur,273002,1,1,0
10-09-2025,Uttar Pradesh,Gorakhpur,273013,0,2,0
10-09-2025,Uttar Pradesh,Gorakhpur,273202,1,6,0
10-09-2025,Uttar Pradesh,Gorakhpur,273211,3,1,0
10-09-2025,Uttar Pradesh,Gorakhpur,273405,2,1,0
10-09-2025,Uttar Pradesh,Gorakhpur,273413,3,11,0
14-09-2025,Uttar Pradesh,Gorakhpur,273001,0,3,0
14-09-2025,Uttar Pradesh,Gorakhpur,273014,1,1,0
14-09-2025,Uttar Pradesh,Gorakhpur,273155,1,1,0
14-09-2025,Uttar Pradesh,Gorakhpur,273405,0,1,0
14-09-2025,Uttar Pradesh,Gorakhpur,273411,1,1,0
12-09-2025,Uttar Pradesh,Gorakhpur,273002,1,2,0
12-09-2025,Uttar Pradesh,Gorakhpur,273005,3,3,0
12-09-2025,Uttar Pradesh,Gorakhpur,273007,4,3,0
12-09-2025,Uttar Pradesh,Gorakhpur,273201,4,1,0
12-09-2025,Uttar Pradesh,Gorakhpur,273209,5,6,0
12-09-2025,Uttar Pradesh,Gorakhpur,273212,2,7,0
12-09-2025,Uttar Pradesh,Gorakhpur,273404,1,0,0
12-09-2025,Uttar Pradesh,Gorakhpur,273406,1,2,0
12-09-2025,Uttar Pradesh,Gorakhpur,273407,5,3,0
12-09-2025,Uttar Pradesh,Gorakhpur,273412,3,0,0
13-09-2025,Uttar Pradesh,Gorakhpur,273001,5,7,0
13-09-2025,Uttar Pradesh,Gorakhpur,273003,2,1,0
13-09-2025,Uttar Pradesh,Gorakhpur,273152,2,4,0
13-09-2025,Uttar Pradesh,Gorakhpur,273201,3,1,0
13-09-2025,Uttar Pradesh,Gorakhpur,273202,7,5,0
13-09-2025,Uttar Pradesh,Gorakhpur,273213,0,0,1
13-09-2025,Uttar Pradesh,Gorakhpur,273306,2,3,0
17-09-2025,Uttar Pradesh,Gorakhpur,273152,1,3,0
17-09-2025,Uttar Pradesh,Gorakhpur,273158,2,6,1
17-09-2025,Uttar Pradesh,Gorakhpur,273202,2,3,0
17-09-2025,Uttar Pradesh,Gorakhpur,273412,7,7,0
15-09-2025,Uttar Pradesh,Gorakhpur,273001,2,2,0
15-09-2025,Uttar Pradesh,Gorakhpur,273006,0,2,0
15-09-2025,Uttar Pradesh,Gorakhpur,273015,1,7,0
15-09-2025,Uttar Pradesh,Gorakhpur,273165,2,5,1
15-09-2025,Uttar Pradesh,Gorakhpur,273202,2,4,0
15-09-2025,Uttar Pradesh,Gorakhpur,273203,1,0,0
15-09-2025,Uttar Pradesh,Gorakhpur,273211,2,3,0
15-09-2025,Uttar Pradesh,Gorakhpur,273306,0,4,0
15-09-2025,Uttar Pradesh,Gorakhpur,273402,4,8,0
15-09-2025,Uttar Pradesh,Gorakhpur,273405,1,2,0
15-09-2025,Uttar Pradesh,Gorakhpur,273407,2,2,0
15-09-2025,Uttar Pradesh,Gorakhpur,273411,1,0,0
16-09-2025,Uttar Pradesh,Gorakhpur,273002,0,3,0
16-09-2025,Uttar Pradesh,Gorakhpur,273005,3,6,0
16-09-2025,Uttar Pradesh,Gorakhpur,273013,2,4,0
16-09-2025,Uttar Pradesh,Gorakhpur,273014,1,4,0
16-09-2025,Uttar Pradesh,Gorakhpur,273165,0,3,0
16-09-2025,Uttar Pradesh,Gorakhpur,273213,0,2,0
16-09-2025,Uttar Pradesh,Gorakhpur,273306,1,0,0
16-09-2025,Uttar Pradesh,Gorakhpur,273402,1,5,0
16-09-2025,Uttar Pradesh,Gorakhpur,273403,0,6,0
16-09-2025,Uttar Pradesh,Gorakhpur,273411,0,2,0
16-09-2025,Uttar Pradesh,Gorakhpur,273412,1,3,0
19-09-2025,Uttar Pradesh,Gorakhpur,273002,0,1,0
19-09-2025,Uttar Pradesh,Gorakhpur,273005,2,0,0
19-09-2025,Uttar Pradesh,Gorakhpur,273007,2,2,0
19-09-2025,Uttar Pradesh,Gorakhpur,273155,1,3,0
19-09-2025,Uttar Pradesh,Gorakhpur,273403,0,6,0
19-09-2025,Uttar Pradesh,Gorakhpur,273407,4,4,0
18-09-2025,Uttar Pradesh,Gorakhpur,273005,0,2,0
18-09-2025,Uttar Pradesh,Gorakhpur,273007,6,2,0
18-09-2025,Uttar Pradesh,Gorakhpur,273008,4,2,0
18-09-2025,Uttar Pradesh,Gorakhpur,273010,2,2,0
18-09-2025,Uttar Pradesh,Gorakhpur,273013,0,1,0
18-09-2025,Uttar Pradesh,Gorakhpur,273014,2,0,0
18-09-2025,Uttar Pradesh,Gorakhpur,273212,2,9,0
18-09-2025,Uttar Pradesh,Gorakhpur,273402,0,1,0
18-09-2025,Uttar Pradesh,Gorakhpur,273412,1,2,0
22-09-2025,Uttar Pradesh,Gorakhpur,273005,0,5,0
22-09-2025,Uttar Pradesh,Gorakhpur,273007,2,4,0
22-09-2025,Uttar Pradesh,Gorakhpur,273203,1,1,0
22-09-2025,Uttar Pradesh,Gorakhpur,273212,0,11,0
22-09-2025,Uttar Pradesh,Gorakhpur,273213,3,2,0
22-09-2025,Uttar Pradesh,Gorakhpur,273306,0,2,0
22-09-2025,Uttar Pradesh,Gorakhpur,273403,2,1,0
22-09-2025,Uttar Pradesh,Gorakhpur,273406,0,1,0
22-09-2025,Uttar Pradesh,Gorakhpur,273408,0,1,0
22-09-2025,Uttar Pradesh,Gorakhpur,273412,0,5,0
20-09-2025,Uttar Pradesh,Gorakhpur,273001,5,13,0
20-09-2025,Uttar Pradesh,Gorakhpur,273004,1,2,0
20-09-2025,Uttar Pradesh,Gorakhpur,273005,1,3,0
20-09-2025,Uttar Pradesh,Gorakhpur,273010,1,0,0
20-09-2025,Uttar Pradesh,Gorakhpur,273012,0,1,0
20-09-2025,Uttar Pradesh,Gorakhpur,273411,1,2,0
21-09-2025,Uttar Pradesh,Gorakhpur,273001,0,2,0
21-09-2025,Uttar Pradesh,Gorakhpur,273212,0,2,0
21-09-2025,Uttar Pradesh,Gorakhpur,273408,0,1,0
21-09-2025,Uttar Pradesh,Gorakhpur,273412,0,2,0
25-09-2025,Uttar Pradesh,Gorakhpur,273004,1,0,0
25-09-2025,Uttar Pradesh,Gorakhpur,273013,1,3,0
25-09-2025,Uttar Pradesh,Gorakhpur,273014,0,1,0
25-09-2025,Uttar Pradesh,Gorakhpur,273152,4,2,0
25-09-2025,Uttar Pradesh,Gorakhpur,273155,0,2,0
25-09-2025,Uttar Pradesh,Gorakhpur,273405,1,0,0
25-09-2025,Uttar Pradesh,Gorakhpur,273406,2,7,0
24-09-2025,Uttar Pradesh,Gorakhpur,273016,2,5,0
24-09-2025,Uttar Pradesh,Gorakhpur,273155,1,0,0
24-09-2025,Uttar Pradesh,Gorakhpur,273306,0,4,0
24-09-2025,Uttar Pradesh,Gorakhpur,273401,1,2,0
24-09-2025,Uttar Pradesh,Gorakhpur,273404,1,1,0
24-09-2025,Uttar Pradesh,Gorakhpur,273408,2,1,0
24-09-2025,Uttar Pradesh,Gorakhpur,273409,0,1,0
23-09-2025,Uttar Pradesh,Gorakhpur,273006,0,2,0
23-09-2025,Uttar Pradesh,Gorakhpur,273152,1,4,0
23-09-2025,Uttar Pradesh,Gorakhpur,273158,0,5,0
23-09-2025,Uttar Pradesh,Gorakhpur,273165,1,6,0
23-09-2025,Uttar Pradesh,Gorakhpur,273211,1,2,0
23-09-2025,Uttar Pradesh,Gorakhpur,273212,3,8,0
23-09-2025,Uttar Pradesh,Gorakhpur,273407,1,3,0
29-09-2025,Uttar Pradesh,Gorakhpur,273211,0,1,0
29-09-2025,Uttar Pradesh,Gorakhpur,273306,0,4,0
29-09-2025,Uttar Pradesh,Gorakhpur,273404,1,1,0
29-09-2025,Uttar Pradesh,Gorakhpur,273413,1,1,0
27-09-2025,Uttar Pradesh,Gorakhpur,273013,1,0,0
27-09-2025,Uttar Pradesh,Gorakhpur,273202,1,1,0
27-09-2025,Uttar Pradesh,Gorakhpur,273209,1,2,0
27-09-2025,Uttar Pradesh,Gorakhpur,273306,1,1,0
27-09-2025,Uttar Pradesh,Gorakhpur,273404,0,3,0
27-09-2025,Uttar Pradesh,Gorakhpur,273413,1,1,0
28-09-2025,Uttar Pradesh,Gorakhpur,273003,1,1,0
28-09-2025,Uttar Pradesh,Gorakhpur,273404,2,1,0
28-09-2025,Uttar Pradesh,Gorakhpur,273411,0,1,0
26-09-2025,Uttar Pradesh,Gorakhpur,273001,1,7,0
26-09-2025,Uttar Pradesh,Gorakhpur,273003,1,3,0
26-09-2025,Uttar Pradesh,Gorakhpur,273007,0,1,0
26-09-2025,Uttar Pradesh,Gorakhpur,273015,2,4,0
26-09-2025,Uttar Pradesh,Gorakhpur,273155,1,2,0
26-09-2025,Uttar Pradesh,Gorakhpur,273201,0,4,0
26-09-2025,Uttar Pradesh,Gorakhpur,273408,1,4,0
26-09-2025,Uttar Pradesh,Gorakhpur,273409,1,1,0
26-09-2025,Uttar Pradesh,Gorakhpur,273413,1,5,0
30-09-2025,Uttar Pradesh,Gorakhpur,273306,2,2,0
26-10-2025,Uttar Pradesh,Gorakhpur,273002,1,0,0
26-10-2025,Uttar Pradesh,Gorakhpur,273008,3,0,0
26-10-2025,Uttar Pradesh,Gorakhpur,273401,1,1,0
16-10-2025,Uttar Pradesh,Gorakhpur,273002,0,1,0
16-10-2025,Uttar Pradesh,Gorakhpur,273005,1,5,0
16-10-2025,Uttar Pradesh,Gorakhpur,273010,0,2,0
16-10-2025,Uttar Pradesh,Gorakhpur,273013,0,2,0
16-10-2025,Uttar Pradesh,Gorakhpur,273016,3,2,0
16-10-2025,Uttar Pradesh,Gorakhpur,273017,2,0,0
16-10-2025,Uttar Pradesh,Gorakhpur,273158,3,3,0
16-10-2025,Uttar Pradesh,Gorakhpur,273401,1,4,0
16-10-2025,Uttar Pradesh,Gorakhpur,273402,2,1,0
16-10-2025,Uttar Pradesh,Gorakhpur,273404,2,4,0
16-10-2025,Uttar Pradesh,Gorakhpur,273411,1,2,0
15-10-2025,Uttar Pradesh,Gorakhpur,273010,3,2,0
15-10-2025,Uttar Pradesh,Gorakhpur,273014,2,2,0
