date,state,district,pincode,age_0_5,age_5_17,age_18_greater
11-11-2025,Rajasthan,Jaipur,302032,4,1,0
11-11-2025,Rajasthan,Jaipur,302039,1,1,0
11-11-2025,Rajasthan,Jaipur,303119,1,0,0
11-11-2025,Rajasthan,Jaipur,303120,7,0,0
11-11-2025,Rajasthan,Jaipur,303701,1,0,0
11-11-2025,Rajasthan,Jaipur,303803,0,1,0
11-11-2025,Rajasthan,Jaipur,303807,1,1,0
11-11-2025,Rajasthan,Jaipur,303904,3,1,0
16-11-2025,Rajasthan,Jaipur,302004,3,1,1
16-11-2025,Rajasthan,Jaipur,302006,8,2,1
16-11-2025,Rajasthan,Jaipur,302013,7,3,0
16-11-2025,Rajasthan,Jaipur,302015,1,1,0
16-11-2025,Rajasthan,Jaipur,302033,2,0,0
16-11-2025,Rajasthan,Jaipur,303005,2,0,0
16-11-2025,Rajasthan,Jaipur,303009,0,1,0
16-11-2025,Rajasthan,Jaipur,303105,1,0,0
16-11-2025,Rajasthan,Jaipur,303110,0,1,0
16-11-2025,Rajasthan,Jaipur,303305,4,0,0
16-11-2025,Rajasthan,Jaipur,303328,7,3,0
16-11-2025,Rajasthan,Jaipur,303507,1,0,0
16-11-2025,Rajasthan,Jaipur,303602,1,0,0
16-11-2025,Rajasthan,Jaipur,303603,3,3,0
16-11-2025,Rajasthan,Jaipur,303604,1,2,0
16-11-2025,Rajasthan,Jaipur,303807,3,0,0
15-11-2025,Rajasthan,Jaipur,302005,0,2,0
15-11-2025,Rajasthan,Jaipur,302006,9,3,0
15-11-2025,Rajasthan,Jaipur,302028,11,3,0
15-11-2025,Rajasthan,Jaipur,303006,3,1,0
15-11-2025,Rajasthan,Jaipur,303110,2,5,0
15-11-2025,Rajasthan,Jaipur,303119,6,1,0
15-11-2025,Rajasthan,Jaipur,303120,8,7,0
15-11-2025,Rajasthan,Jaipur,303338,16,2,0
15-11-2025,Rajasthan,Jaipur,303603,7,2,0
15-11-2025,Rajasthan,Jaipur,303702,5,2,0
15-11-2025,Rajasthan,Jaipur,303706,2,1,0
15-11-2025,Rajasthan,Jaipur,303905,2,3,0
17-11-2025,Rajasthan,Jaipur,302011,1,0,0
17-11-2025,Rajasthan,Jaipur,302026,0,4,0
17-11-2025,Rajasthan,Jaipur,302029,4,8,2
17-11-2025,Rajasthan,Jaipur,302031,4,2,2
17-11-2025,Rajasthan,Jaipur,302033,1,0,0
17-11-2025,Rajasthan,Jaipur,303004,1,0,0
17-11-2025,Rajasthan,Jaipur,303804,1,0,0
25-11-2025,Rajasthan,Jaipur,302012,20,3,0
25-11-2025,Rajasthan,Jaipur,302018,0,1,0
25-11-2025,Rajasthan,Jaipur,302024,1,0,0
25-11-2025,Rajasthan,Jaipur,302027,10,0,0
25-11-2025,Rajasthan,Jaipur,303001,3,2,0
25-11-2025,Rajasthan,Jaipur,303008,3,1,0
25-11-2025,Rajasthan,Jaipur,303103,5,2,0
25-11-2025,Rajasthan,Jaipur,303106,4,1,0
25-11-2025,Rajasthan,Jaipur,303119,2,0,0
25-11-2025,Rajasthan,Jaipur,303706,4,0,0
25-11-2025,Rajasthan,Jaipur,303712,4,3,0
25-11-2025,Rajasthan,Jaipur,303803,1,0,0
25-11-2025,Rajasthan,Jaipur,303901,9,1,0
15-12-2025,Rajasthan,Jaipur,302003,12,9,0
15-12-2025,Rajasthan,Jaipur,302028,7,3,0
15-12-2025,Rajasthan,Jaipur,302033,7,4,0
15-12-2025,Rajasthan,Jaipur,303002,1,5,0
15-12-2025,Rajasthan,Jaipur,303003,1,2,0
15-12-2025,Rajasthan,Jaipur,303008,7,5,0
15-12-2025,Rajasthan,Jaipur,303009,3,3,0
15-12-2025,Rajasthan,Jaipur,303104,3,10,0
15-12-2025,Rajasthan,Jaipur,303106,4,2,0
15-12-2025,Rajasthan,Jaipur,303302,3,2,0
15-12-2025,Rajasthan,Jaipur,303305,0,4,0
15-12-2025,Rajasthan,Jaipur,303507,1,1,0
15-12-2025,Rajasthan,Jaipur,303602,4,1,0
15-12-2025,Rajasthan,Jaipur,303802,2,1,0
15-12-2025,Rajasthan,Jaipur,303803,4,2,0
15-12-2025,Rajasthan,Jaipur,303903,1,2,0
05-11-2025,Rajasthan,Jaipur,302005,1,1,0
05-11-2025,Rajasthan,Jaipur,302023,0,1,0
05-11-2025,Rajasthan,Jaipur,302025,2,0,0
05-11-2025,Rajasthan,Jaipur,302034,2,1,0
05-11-2025,Rajasthan,Jaipur,303002,1,2,0
05-11-2025,Rajasthan,Jaipur,303006,2,0,0
05-11-2025,Rajasthan,Jaipur,303305,9,1,0
05-11-2025,Rajasthan,Jaipur,303601,2,1,0
05-11-2025,Rajasthan,Jaipur,303603,3,4,0
05-11-2025,Rajasthan,Jaipur,303903,7,1,0
05-11-2025,Rajasthan,Jaipur,303904,4,0,0
03-11-2025,Rajasthan,Jaipur,302005,0,1,0
03-11-2025,Rajasthan,Jaipur,302039,4,0,0
03-11-2025,Rajasthan,Jaipur,303007,2,0,0
03-11-2025,Rajasthan,Jaipur,303301,1,1,0
03-11-2025,Rajasthan,Jaipur,303348,1,0,0
03-11-2025,Rajasthan,Jaipur,303603,1,2,0
03-11-2025,Rajasthan,Jaipur,303805,1,1,0
06-11-2025,Rajasthan,Jaipur,302001,2,1,0
06-11-2025,Rajasthan,Jaipur,302002,10,1,0
06-11-2025,Rajasthan,Jaipur,302017,2,0,0
06-11-2025,Rajasthan,Jaipur,302027,4,1,0
06-11-2025,Rajasthan,Jaipur,302029,3,5,0
06-11-2025,Rajasthan,Jaipur,303104,2,0,0
06-11-2025,Rajasthan,Jaipur,303106,1,0,0
06-11-2025,Rajasthan,Jaipur,303109,8,0,0
06-11-2025,Rajasthan,Jaipur,303305,1,1,0
06-11-2025,Rajasthan,Jaipur,303601,2,0,0
06-11-2025,Rajasthan,Jaipur,303602,4,1,0
06-11-2025,Rajasthan,Jaipur,303803,2,0,0
06-11-2025,Rajasthan,Jaipur,303901,3,6,0
08-11-2025,Rajasthan,Jaipur,302015,1,0,0
08-11-2025,Rajasthan,Jaipur,302018,1,0,0
08-11-2025,Rajasthan,Jaipur,302020,2,5,0
08-11-2025,Rajasthan,Jaipur,302028,0,1,0
08-11-2025,Rajasthan,Jaipur,303007,4,2,0
08-11-2025,Rajasthan,Jaipur,303008,4,3,0
08-11-2025,Rajasthan,Jaipur,303009,0,2,0
08-11-2025,Rajasthan,Jaipur,303012,1,0,0
08-11-2025,Rajasthan,Jaipur,303301,3,1,0
08-11-2025,Rajasthan,Jaipur,303338,3,1,0
08-11-2025,Rajasthan,Jaipur,303712,2,2,0
07-11-2025,Rajasthan,Jaipur,302004,7,1,0
07-11-2025,Rajasthan,Jaipur,302013,1,1,0
07-11-2025,Rajasthan,Jaipur,302031,2,1,0
07-11-2025,Rajasthan,Jaipur,303005,3,1,0
07-11-2025,Rajasthan,Jaipur,303105,3,0,0
07-11-2025,Rajasthan,Jaipur,303109,1,0,0
07-11-2025,Rajasthan,Jaipur,303507,2,0,0
07-11-2025,Rajasthan,Jaipur,303803,2,1,0
07-11-2025,Rajasthan,Jaipur,303806,0,1,0
07-11-2025,Rajasthan,Jaipur,303807,1,0,0
07-11-2025,Rajasthan,Jaipur,303901,2,3,0
07-11-2025,Rajasthan,Jaipur,303908,1,4,0
10-11-2025,Rajasthan,Jaipur,302017,11,9,0
10-11-2025,Rajasthan,Jaipur,302019,8,0,0
10-11-2025,Rajasthan,Jaipur,302021,5,3,0
10-11-2025,Rajasthan,Jaipur,302031,5,1,0
10-11-2025,Rajasthan,Jaipur,302034,1,0,0
10-11-2025,Rajasthan,Jaipur,303004,0,2,0
10-11-2025,Rajasthan,Jaipur,303005,5,2,0
10-11-2025,Rajasthan,Jaipur,303006,1,2,0
10-11-2025,Rajasthan,Jaipur,303102,5,0,0
10-11-2025,Rajasthan,Jaipur,303103,5,2,0
10-11-2025,Rajasthan,Jaipur,303106,6,2,0
10-11-2025,Rajasthan,Jaipur,303109,6,0,0
10-11-2025,Rajasthan,Jaipur,303301,4,3,0
10-11-2025,Rajasthan,Jaipur,303604,5,2,0
10-11-2025,Rajasthan,Jaipur,303805,5,1,0
10-11-2025,Rajasthan,Jaipur,303806,3,0,0
09-11-2025,Rajasthan,Jaipur,302011,0,1,0
09-11-2025,Rajasthan,Jaipur,302018,0,1,0
09-11-2025,Rajasthan,Jaipur,302033,6,0,0
09-11-2025,Rajasthan,Jaipur,303012,1,1,0
09-11-2025,Rajasthan,Jaipur,303107,2,1,0
09-11-2025,Rajasthan,Jaipur,303301,3,3,0
13-11-2025,Rajasthan,Jaipur,302002,5,1,11
13-11-2025,Rajasthan,Jaipur,302012,10,1,18
13-11-2025,Rajasthan,Jaipur,302020,3,3,10
13-11-2025,Rajasthan,Jaipur,302022,1,0,0
13-11-2025,Rajasthan,Jaipur,302026,1,1,0
13-11-2025,Rajasthan,Jaipur,302028,0,2,1
13-11-2025,Rajasthan,Jaipur,302032,1,1,0
13-11-2025,Rajasthan,Jaipur,302034,0,0,1
13-11-2025,Rajasthan,Jaipur,303009,0,1,2
13-11-2025,Rajasthan,Jaipur,303102,1,1,3
13-11-2025,Rajasthan,Jaipur,303104,4,2,4
13-11-2025,Rajasthan,Jaipur,303119,1,1,3
13-11-2025,Rajasthan,Jaipur,303338,3,0,2
13-11-2025,Rajasthan,Jaipur,303702,1,0,2
13-11-2025,Rajasthan,Jaipur,303706,1,0,0
13-11-2025,Rajasthan,Jaipur,303805,3,2,3
13-11-2025,Rajasthan,Jaipur,303904,0,0,2
14-11-2025,Rajasthan,Jaipur,302003,2,1,0
14-11-2025,Rajasthan,Jaipur,302006,8,4,1
14-11-2025,Rajasthan,Jaipur,302016,6,1,2
14-11-2025,Rajasthan,Jaipur,303012,5,2,1
14-11-2025,Rajasthan,Jaipur,303102,3,0,0
14-11-2025,Rajasthan,Jaipur,303103,1,2,0
14-11-2025,Rajasthan,Jaipur,303301,1,1,0
14-11-2025,Rajasthan,Jaipur,303701,2,0,0
14-11-2025,Rajasthan,Jaipur,303801,3,3,0
14-11-2025,Rajasthan,Jaipur,303905,0,1,0
19-11-2025,Rajasthan,Jaipur,302001,8,4,0
19-11-2025,Rajasthan,Jaipur,302002,29,1,0
19-11-2025,Rajasthan,Jaipur,302019,8,2,0
19-11-2025,Rajasthan,Jaipur,302020,4,5,0
19-11-2025,Rajasthan,Jaipur,302026,7,1,0
19-11-2025,Rajasthan,Jaipur,302029,16,7,0
19-11-2025,Rajasthan,Jaipur,303005,5,2,0
19-11-2025,Rajasthan,Jaipur,303006,13,1,0
19-11-2025,Rajasthan,Jaipur,303008,13,2,0
19-11-2025,Rajasthan,Jaipur,303106,1,3,0
19-11-2025,Rajasthan,Jaipur,303108,10,10,0
19-11-2025,Rajasthan,Jaipur,303507,1,0,0
19-11-2025,Rajasthan,Jaipur,303601,8,1,0
19-11-2025,Rajasthan,Jaipur,303602,1,2,0
19-11-2025,Rajasthan,Jaipur,303604,13,2,0
19-11-2025,Rajasthan,Jaipur,303712,0,1,0
19-11-2025,Rajasthan,Jaipur,303804,5,2,0
19-11-2025,Rajasthan,Jaipur,303806,10,2,0
19-11-2025,Rajasthan,Jaipur,303908,9,2,0
18-11-2025,Rajasthan,Jaipur,302002,17,1,0
18-11-2025,Rajasthan,Jaipur,302013,2,2,0
18-11-2025,Rajasthan,Jaipur,302015,3,1,0
18-11-2025,Rajasthan,Jaipur,302021,11,3,0
18-11-2025,Rajasthan,Jaipur,302026,2,0,0
18-11-2025,Rajasthan,Jaipur,302027,9,1,0
18-11-2025,Rajasthan,Jaipur,302028,8,3,0
18-11-2025,Rajasthan,Jaipur,302034,1,0,0
18-11-2025,Rajasthan,Jaipur,303001,1,0,0
18-11-2025,Rajasthan,Jaipur,303004,1,0,0
18-11-2025,Rajasthan,Jaipur,303009,1,4,0
18-11-2025,Rajasthan,Jaipur,303106,2,0,0
18-11-2025,Rajasthan,Jaipur,303701,4,1,0
22-12-2025,Rajasthan,Jaipur,302005,2,0,0
22-12-2025,Rajasthan,Jaipur,302013,10,0,0
22-12-2025,Rajasthan,Jaipur,302021,16,0,0
22-12-2025,Rajasthan,Jaipur,302026,6,0,0
22-12-2025,Rajasthan,Jaipur,303002,1,0,0
22-12-2025,Rajasthan,Jaipur,303601,5,0,0
22-12-2025,Rajasthan,Jaipur,303701,2,0,0
22-12-2025,Rajasthan,Jaipur,303712,7,0,0
22-12-2025,Rajasthan,Jaipur,303903,4,0,0
21-12-2025,Rajasthan,Jaipur,302004,1,0,0
21-12-2025,Rajasthan,Jaipur,302012,8,0,0
21-12-2025,Rajasthan,Jaipur,302017,6,0,0
21-12-2025,Rajasthan,Jaipur,302019,1,0,0
21-12-2025,Rajasthan,Jaipur,302028,2,0,0
21-12-2025,Rajasthan,Jaipur,302029,2,0,0
21-12-2025,Rajasthan,Jaipur,302033,1,0,0
21-12-2025,Rajasthan,Jaipur,303001,4,0,0
21-12-2025,Rajasthan,Jaipur,303008,2,0,0
21-12-2025,Rajasthan,Jaipur,303012,1,0,0
21-12-2025,Rajasthan,Jaipur,303120,4,0,0
21-12-2025,Rajasthan,Jaipur,303801,3,0,0
25-12-2025,Rajasthan,Jaipur,302002,7,3,0
25-12-2025,Rajasthan,Jaipur,302003,1,3,0
25-12-2025,Rajasthan,Jaipur,302013,3,5,0
25-12-2025,Rajasthan,Jaipur,302023,0,1,0
25-12-2025,Rajasthan,Jaipur,302033,1,1,0
25-12-2025,Rajasthan,Jaipur,303001,1,1,0
25-12-2025,Rajasthan,Jaipur,303103,3,2,0
25-12-2025,Rajasthan,Jaipur,303105,1,1,0
25-12-2025,Rajasthan,Jaipur,303106,3,5,0
25-12-2025,Rajasthan,Jaipur,303701,0,2,0
25-12-2025,Rajasthan,Jaipur,303804,0,2,0
25-12-2025,Rajasthan,Jaipur,303908,0,2,0
23-12-2025,Rajasthan,Jaipur,302001,2,0,0
23-12-2025,Rajasthan,Jaipur,302026,2,0,0
23-12-2025,Rajasthan,Jaipur,302027,2,0,0
23-12-2025,Rajasthan,Jaipur,302031,2,0,0
23-12-2025,Rajasthan,Jaipur,302034,3,0,0
23-12-2025,Rajasthan,Jaipur,303102,4,0,0
23-12-2025,Rajasthan,Jaipur,303103,2,0,0
23-12-2025,Rajasthan,Jaipur,303305,1,0,0
23-12-2025,Rajasthan,Jaipur,303601,4,0,0
23-12-2025,Rajasthan,Jaipur,303704,1,0,0
23-12-2025,Rajasthan,Jaipur,303801,2,0,0
23-12-2025,Rajasthan,Jaipur,303803,4,0,0
24-12-2025,Rajasthan,Jaipur,302015,2,0,0
24-12-2025,Rajasthan,Jaipur,302019,2,3,0
24-12-2025,Rajasthan,Jaipur,302031,0,2,0
24-12-2025,Rajasthan,Jaipur,302039,2,6,0
24-12-2025,Rajasthan,Jaipur,303108,5,2,1
24-12-2025,Rajasthan,Jaipur,303120,6,3,0
24-12-2025,Rajasthan,Jaipur,303302,2,0,0
24-12-2025,Rajasthan,Jaipur,303338,1,0,0
24-12-2025,Rajasthan,Jaipur,303702,3,0,0
24-12-2025,Rajasthan,Jaipur,303901,0,2,0
24-12-2025,Rajasthan,Jaipur,303908,1,1,0
27-12-2025,Rajasthan,Jaipur,302002,16,0,0
27-12-2025,Rajasthan,Jaipur,302006,8,4,0
27-12-2025,Rajasthan,Jaipur,302012,22,9,0
27-12-2025,Rajasthan,Jaipur,302019,5,1,0
27-12-2025,Rajasthan,Jaipur,302025,1,0,0
27-12-2025,Rajasthan,Jaipur,302027,4,0,0
27-12-2025,Rajasthan,Jaipur,302033,4,2,0
27-12-2025,Rajasthan,Jaipur,303001,3,1,0
27-12-2025,Rajasthan,Jaipur,303003,0,3,0
27-12-2025,Rajasthan,Jaipur,303005,5,1,0
27-12-2025,Rajasthan,Jaipur,303009,3,1,0
27-12-2025,Rajasthan,Jaipur,303102,3,3,0
27-12-2025,Rajasthan,Jaipur,303103,1,0,0
27-12-2025,Rajasthan,Jaipur,303104,4,0,0
27-12-2025,Rajasthan,Jaipur,303105,2,2,0
27-12-2025,Rajasthan,Jaipur,303106,18,0,0
27-12-2025,Rajasthan,Jaipur,303301,4,1,0
27-12-2025,Rajasthan,Jaipur,303601,1,0,0
27-12-2025,Rajasthan,Jaipur,303603,5,0,0
27-12-2025,Rajasthan,Jaipur,303604,3,1,0
27-12-2025,Rajasthan,Jaipur,303701,1,0,0
27-12-2025,Rajasthan,Jaipur,303704,2,1,0
27-12-2025,Rajasthan,Jaipur,303706,2,0,0
27-12-2025,Rajasthan,Jaipur,303802,1,0,0
27-12-2025,Rajasthan,Jaipur,303901,5,3,0
27-12-2025,Rajasthan,Jaipur,303908,7,1,0
26-12-2025,Rajasthan,Jaipur,302012,15,6,0
26-12-2025,Rajasthan,Jaipur,302015,1,0,0
26-12-2025,Rajasthan,Jaipur,302018,1,0,0
26-12-2025,Rajasthan,Jaipur,302031,4,2,0
26-12-2025,Rajasthan,Jaipur,303003,1,0,0
26-12-2025,Rajasthan,Jaipur,303102,1,1,0
26-12-2025,Rajasthan,Jaipur,303305,2,3,0
26-12-2025,Rajasthan,Jaipur,303338,5,0,0
26-12-2025,Rajasthan,Jaipur,303604,6,1,0
26-12-2025,Rajasthan,Jaipur,303803,2,1,0
26-12-2025,Rajasthan,Jaipur,303804,1,2,0
29-12-2025,Rajasthan,Jaipur,302002,8,1,0
29-12-2025,Rajasthan,Jaipur,302016,6,1,0
29-12-2025,Rajasthan,Jaipur,302019,5,1,0
29-12-2025,Rajasthan,Jaipur,302022,2,2,0
29-12-2025,Rajasthan,Jaipur,302023,0,1,0
29-12-2025,Rajasthan,Jaipur,302029,5,2,0
29-12-2025,Rajasthan,Jaipur,302031,4,0,0
29-12-2025,Rajasthan,Jaipur,303002,3,0,0
29-12-2025,Rajasthan,Jaipur,303007,1,1,0
29-12-2025,Rajasthan,Jaipur,303302,2,0,0
29-12-2025,Rajasthan,Jaipur,303507,1,0,0
29-12-2025,Rajasthan,Jaipur,303802,1,0,0
29-12-2025,Rajasthan,Jaipur,303806,2,2,0
28-12-2025,Rajasthan,Jaipur,302001,8,0,0
28-12-2025,Rajasthan,Jaipur,302002,14,6,0
28-12-2025,Rajasthan,Jaipur,302003,8,0,0
28-12-2025,Rajasthan,Jaipur,302004,6,3,0
28-12-2025,Rajasthan,Jaipur,302023,2,0,0
28-12-2025,Rajasthan,Jaipur,302034,1,0,0
28-12-2025,Rajasthan,Jaipur,303012,5,2,0
28-12-2025,Rajasthan,Jaipur,303103,4,0,0
28-12-2025,Rajasthan,Jaipur,303105,7,1,0
28-12-2025,Rajasthan,Jaipur,303106,7,0,0
28-12-2025,Rajasthan,Jaipur,303109,4,1,0
28-12-2025,Rajasthan,Jaipur,303302,2,2,0
28-12-2025,Rajasthan,Jaipur,303602,0,1,0
28-12-2025,Rajasthan,Jaipur,303712,1,0,0
28-12-2025,Rajasthan,Jaipur,303801,1,0,0
28-12-2025,Rajasthan,Jaipur,303803,5,2,0
01-01-2026,Rajasthan,Jaipur,302011,1,1,0
01-01-2026,Rajasthan,Jaipur,302018,2,3,0
01-01-2026,Rajasthan,Jaipur,302022,2,0,1
01-01-2026,Rajasthan,Jaipur,302023,2,2,0
01-01-2026,Rajasthan,Jaipur,302037,2,0,0
01-01-2026,Rajasthan,Jaipur,303003,3,4,0
01-01-2026,Rajasthan,Jaipur,303106,13,3,0
01-01-2026,Rajasthan,Jaipur,303301,10,5,0
01-01-2026,Rajasthan,Jaipur,303302,3,1,0
01-01-2026,Rajasthan,Jaipur,303338,8,6,0
01-01-2026,Rajasthan,Jaipur,303903,3,2,0
01-01-2026,Rajasthan,Jaipur,303904,8,3,0
31-12-2025,Rajasthan,Jaipur,302003,20,8,0
31-12-2025,Rajasthan,Jaipur,302004,4,7,0
31-12-2025,Rajasthan,Jaipur,302006,8,4,0
31-12-2025,Rajasthan,Jaipur,302016,8,15,1
31-12-2025,Rajasthan,Jaipur,302017,14,7,0
31-12-2025,Rajasthan,Jaipur,302019,7,13,0
31-12-2025,Rajasthan,Jaipur,302021,12,12,1
31-12-2025,Rajasthan,Jaipur,302022,6,3,0
31-12-2025,Rajasthan,Jaipur,302026,4,3,0
31-12-2025,Rajasthan,Jaipur,302034,2,2,0
31-12-2025,Rajasthan,Jaipur,303004,2,1,0
31-12-2025,Rajasthan,Jaipur,303005,5,7,1
31-12-2025,Rajasthan,Jaipur,303006,3,2,1
31-12-2025,Rajasthan,Jaipur,303012,5,12,1
31-12-2025,Rajasthan,Jaipur,303103,4,19,0
31-12-2025,Rajasthan,Jaipur,303119,6,3,0
31-12-2025,Rajasthan,Jaipur,303348,2,2,0
31-12-2025,Rajasthan,Jaipur,303603,12,4,0
31-12-2025,Rajasthan,Jaipur,303706,5,6,0
31-12-2025,Rajasthan,Jaipur,303804,6,6,0
31-12-2025,Rajasthan,Jaipur,303807,2,4,0
03-01-2026,Rajasthan,Jaipur,302003,0,1,0
03-01-2026,Rajasthan,Jaipur,302012,2,4,0
03-01-2026,Rajasthan,Jaipur,302013,1,2,0
03-01-2026,Rajasthan,Jaipur,302015,1,0,0
03-01-2026,Rajasthan,Jaipur,302018,0,2,0
03-01-2026,Rajasthan,Jaipur,303008,0,1,0
03-01-2026,Rajasthan,Jaipur,303102,1,1,0
03-01-2026,Rajasthan,Jaipur,303103,1,2,0
03-01-2026,Rajasthan,Jaipur,303106,0,2,0
03-01-2026,Rajasthan,Jaipur,303120,0,1,0
03-01-2026,Rajasthan,Jaipur,303301,0,2,0
03-01-2026,Rajasthan,Jaipur,303338,0,2,0
03-01-2026,Rajasthan,Jaipur,303803,0,1,0
03-01-2026,Rajasthan,Jaipur,303901,0,4,0
03-01-2026,Rajasthan,Jaipur,303908,0,1,0
02-01-2026,Rajasthan,Jaipur,302006,6,2,0
02-01-2026,Rajasthan,Jaipur,302019,5,2,0
02-01-2026,Rajasthan,Jaipur,302022,5,0,0
02-01-2026,Rajasthan,Jaipur,302037,3,0,0
02-01-2026,Rajasthan,Jaipur,303107,0,2,0
02-01-2026,Rajasthan,Jaipur,303601,3,2,0
02-01-2026,Rajasthan,Jaipur,303802,3,0,0
02-01-2026,Rajasthan,Jaipur,303804,7,6,0
02-01-2026,Rajasthan,Jaipur,303805,6,7,0
09-06-2025,Rajasthan,Jaipur,302003,3,4,0
09-06-2025,Rajasthan,Jaipur,302012,13,10,1
09-06-2025,Rajasthan,Jaipur,302021,1,6,1
09-06-2025,Rajasthan,Jaipur,302029,4,5,0
09-06-2025,Rajasthan,Jaipur,302033,2,3,0
09-06-2025,Rajasthan,Jaipur,302034,2,0,0
09-06-2025,Rajasthan,Jaipur,303007,1,3,0
09-06-2025,Rajasthan,Jaipur,303106,1,6,0
09-06-2025,Rajasthan,Jaipur,303120,5,3,1
09-06-2025,Rajasthan,Jaipur,303301,4,4,0
09-06-2025,Rajasthan,Jaipur,303305,3,5,0
09-06-2025,Rajasthan,Jaipur,303328,6,2,1
09-06-2025,Rajasthan,Jaipur,303803,1,2,0
09-06-2025,Rajasthan,Jaipur,303804,2,1,0
11-06-2025,Rajasthan,Jaipur,302002,6,0,0
11-06-2025,Rajasthan,Jaipur,302012,8,12,1
11-06-2025,Rajasthan,Jaipur,302015,2,1,0
11-06-2025,Rajasthan,Jaipur,302018,2,2,0
11-06-2025,Rajasthan,Jaipur,302028,5,5,0
11-06-2025,Rajasthan,Jaipur,302029,1,5,0
11-06-2025,Rajasthan,Jaipur,302031,3,6,0
11-06-2025,Rajasthan,Jaipur,303008,3,3,0
11-06-2025,Rajasthan,Jaipur,303012,7,4,0
11-06-2025,Rajasthan,Jaipur,303103,6,0,0
11-06-2025,Rajasthan,Jaipur,303109,1,1,0
11-06-2025,Rajasthan,Jaipur,303120,4,3,0
11-06-2025,Rajasthan,Jaipur,303338,3,2,0
11-06-2025,Rajasthan,Jaipur,303704,2,1,0
11-06-2025,Rajasthan,Jaipur,303805,0,1,0
11-06-2025,Rajasthan,Jaipur,303806,3,0,0
11-06-2025,Rajasthan,Jaipur,303901,6,2,0
10-06-2025,Rajasthan,Jaipur,302013,9,2,1
10-06-2025,Rajasthan,Jaipur,302016,6,3,0
10-06-2025,Rajasthan,Jaipur,302028,3,0,0
10-06-2025,Rajasthan,Jaipur,302031,5,4,0
10-06-2025,Rajasthan,Jaipur,303006,1,1,0
10-06-2025,Rajasthan,Jaipur,303102,3,0,0
10-06-2025,Rajasthan,Jaipur,303109,3,3,0
10-06-2025,Rajasthan,Jaipur,303302,1,4,0
10-06-2025,Rajasthan,Jaipur,303601,0,1,0
10-06-2025,Rajasthan,Jaipur,303602,3,3,0
10-06-2025,Rajasthan,Jaipur,303804,1,1,0
10-06-2025,Rajasthan,Jaipur,303806,2,2,0
10-06-2025,Rajasthan,Jaipur,303904,2,2,0
10-06-2025,Rajasthan,Jaipur,303908,2,1,2
12-06-2025,Rajasthan,Jaipur,302002,7,4,1
12-06-2025,Rajasthan,Jaipur,302019,2,1,0
12-06-2025,Rajasthan,Jaipur,302022,4,1,0
12-06-2025,Rajasthan,Jaipur,303006,3,0,0
12-06-2025,Rajasthan,Jaipur,303305,3,2,0
12-06-2025,Rajasthan,Jaipur,303701,12,4,0
12-06-2025,Rajasthan,Jaipur,303706,1,2,0
12-06-2025,Rajasthan,Jaipur,303803,1,0,0
12-06-2025,Rajasthan,Jaipur,303903,1,1,1
13-06-2025,Rajasthan,Jaipur,302015,0,2,0
13-06-2025,Rajasthan,Jaipur,302021,2,4,0
13-06-2025,Rajasthan,Jaipur,303004,1,0,0
13-06-2025,Rajasthan,Jaipur,303103,4,4,0
13-06-2025,Rajasthan,Jaipur,303301,6,4,0
13-06-2025,Rajasthan,Jaipur,303348,2,1,0
13-06-2025,Rajasthan,Jaipur,303603,2,3,0
13-06-2025,Rajasthan,Jaipur,303604,1,0,0
13-06-2025,Rajasthan,Jaipur,303704,2,0,0
13-06-2025,Rajasthan,Jaipur,303801,2,0,0
13-06-2025,Rajasthan,Jaipur,303803,1,0,0
13-06-2025,Rajasthan,Jaipur,303903,0,1,0
15-06-2025,Rajasthan,Jaipur,302002,6,3,0
15-06-2025,Rajasthan,Jaipur,302004,2,0,0
15-06-2025,Rajasthan,Jaipur,302019,1,2,0
15-06-2025,Rajasthan,Jaipur,302033,0,2,1
15-06-2025,Rajasthan,Jaipur,303328,1,0,0
14-06-2025,Rajasthan,Jaipur,302003,13,1,0
14-06-2025,Rajasthan,Jaipur,302004,4,1,0
14-06-2025,Rajasthan,Jaipur,302006,1,3,0
14-06-2025,Rajasthan,Jaipur,302027,1,4,0
14-06-2025,Rajasthan,Jaipur,303002,1,4,0
14-06-2025,Rajasthan,Jaipur,303102,1,1,0
14-06-2025,Rajasthan,Jaipur,303106,2,2,0
14-06-2025,Rajasthan,Jaipur,303602,1,1,0
14-06-2025,Rajasthan,Jaipur,303802,0,1,0
14-06-2025,Rajasthan,Jaipur,303804,0,2,0
16-06-2025,Rajasthan,Jaipur,302003,13,5,0
16-06-2025,Rajasthan,Jaipur,302023,1,1,0
16-06-2025,Rajasthan,Jaipur,302027,3,2,1
16-06-2025,Rajasthan,Jaipur,302028,1,1,0
16-06-2025,Rajasthan,Jaipur,302033,6,1,0
16-06-2025,Rajasthan,Jaipur,302039,1,2,0
16-06-2025,Rajasthan,Jaipur,303009,2,3,0
16-06-2025,Rajasthan,Jaipur,303302,5,5,0
16-06-2025,Rajasthan,Jaipur,303328,1,2,0
16-06-2025,Rajasthan,Jaipur,303603,9,1,0
16-06-2025,Rajasthan,Jaipur,303706,1,2,0
16-06-2025,Rajasthan,Jaipur,303806,2,8,0
18-06-2025,Rajasthan,Jaipur,302015,2,1,0
18-06-2025,Rajasthan,Jaipur,302017,3,1,0
