date,state,district,pincode,age_0_5,age_5_17,age_18_greater
05-11-2025,Uttar Pradesh,Kanpur Nagar,208014,1,2,0
05-11-2025,Uttar Pradesh,Kanpur Nagar,208023,2,1,0
05-11-2025,Uttar Pradesh,Kanpur Nagar,208027,2,6,0
05-11-2025,Uttar Pradesh,Kanpur Nagar,209214,2,3,0
05-11-2025,Uttar Pradesh,Kanpur Nagar,209308,5,4,0
07-11-2025,Uttar Pradesh,Kanpur Nagar,208007,2,1,0
07-11-2025,Uttar Pradesh,Kanpur Nagar,208010,3,1,0
07-11-2025,Uttar Pradesh,Kanpur Nagar,208013,1,4,0
07-11-2025,Uttar Pradesh,Kanpur Nagar,208022,3,2,0
07-11-2025,Uttar Pradesh,Kanpur Nagar,208025,1,1,0
07-11-2025,Uttar Pradesh,Kanpur Nagar,209209,1,0,0
07-11-2025,Uttar Pradesh,Kanpur Nagar,209308,1,2,0
07-11-2025,Uttar Pradesh,Kanpur Nagar,209401,2,4,1
06-11-2025,Uttar Pradesh,Kanpur Nagar,208007,1,1,0
06-11-2025,Uttar Pradesh,Kanpur Nagar,208011,1,1,0
06-11-2025,Uttar Pradesh,Kanpur Nagar,208021,9,6,0
06-11-2025,Uttar Pradesh,Kanpur Nagar,208022,1,1,0
06-11-2025,Uttar Pradesh,Kanpur Nagar,209202,10,1,0
06-11-2025,Uttar Pradesh,Kanpur Nagar,209304,2,1,0
08-11-2025,Uttar Pradesh,Kanpur Nagar,208001,19,13,0
08-11-2025,Uttar Pradesh,Kanpur Nagar,208002,4,6,0
08-11-2025,Uttar Pradesh,Kanpur Nagar,208003,1,3,0
08-11-2025,Uttar Pradesh,Kanpur Nagar,208004,2,1,0
08-11-2025,Uttar Pradesh,Kanpur Nagar,208007,4,6,0
08-11-2025,Uttar Pradesh,Kanpur Nagar,208011,3,4,0
08-11-2025,Uttar Pradesh,Kanpur Nagar,208013,4,3,0
08-11-2025,Uttar Pradesh,Kanpur Nagar,208019,1,3,0
08-11-2025,Uttar Pradesh,Kanpur Nagar,208026,0,1,0
08-11-2025,Uttar Pradesh,Kanpur Nagar,209206,5,3,1
08-11-2025,Uttar Pradesh,Kanpur Nagar,209210,3,3,0
09-11-2025,Uttar Pradesh,Kanpur Nagar,208012,6,2,0
09-11-2025,Uttar Pradesh,Kanpur Nagar,208014,1,4,0
09-11-2025,Uttar Pradesh,Kanpur Nagar,208017,4,4,0
09-11-2025,Uttar Pradesh,Kanpur Nagar,208025,0,2,0
09-11-2025,Uttar Pradesh,Kanpur Nagar,209205,0,3,0
09-11-2025,Uttar Pradesh,Kanpur Nagar,209206,4,3,0
09-11-2025,Uttar Pradesh,Kanpur Nagar,209214,1,1,0
09-11-2025,Uttar Pradesh,Kanpur Nagar,209217,1,1,0
09-11-2025,Uttar Pradesh,Kanpur Nagar,209308,1,3,0
13-11-2025,Uttar Pradesh,Kanpur Nagar,208006,0,1,0
13-11-2025,Uttar Pradesh,Kanpur Nagar,208013,0,2,0
13-11-2025,Uttar Pradesh,Kanpur Nagar,208020,2,3,0
13-11-2025,Uttar Pradesh,Kanpur Nagar,209206,4,4,0
14-11-2025,Uttar Pradesh,Kanpur Nagar,208020,2,0,0
14-11-2025,Uttar Pradesh,Kanpur Nagar,208025,0,1,0
14-11-2025,Uttar Pradesh,Kanpur Nagar,209202,3,3,0
14-11-2025,Uttar Pradesh,Kanpur Nagar,209205,0,0,1
14-11-2025,Uttar Pradesh,Kanpur Nagar,209206,4,5,0
14-11-2025,Uttar Pradesh,Kanpur Nagar,209402,1,4,0
18-11-2025,Uttar Pradesh,Kanpur Nagar,208001,31,27,0
18-11-2025,Uttar Pradesh,Kanpur Nagar,208002,5,9,0
18-11-2025,Uttar Pradesh,Kanpur Nagar,208015,1,1,0
18-11-2025,Uttar Pradesh,Kanpur Nagar,208017,8,3,0
18-11-2025,Uttar Pradesh,Kanpur Nagar,208022,7,2,0
18-11-2025,Uttar Pradesh,Kanpur Nagar,209217,5,1,0
18-11-2025,Uttar Pradesh,Kanpur Nagar,209308,4,1,0
17-11-2025,Uttar Pradesh,Kanpur Nagar,208004,2,1,0
17-11-2025,Uttar Pradesh,Kanpur Nagar,208006,2,0,0
17-11-2025,Uttar Pradesh,Kanpur Nagar,208013,1,1,0
17-11-2025,Uttar Pradesh,Kanpur Nagar,208017,3,2,0
17-11-2025,Uttar Pradesh,Kanpur Nagar,208020,1,1,0
17-11-2025,Uttar Pradesh,Kanpur Nagar,208026,0,1,0
17-11-2025,Uttar Pradesh,Kanpur Nagar,209205,0,1,0
19-11-2025,Uttar Pradesh,Kanpur Nagar,208007,6,4,0
19-11-2025,Uttar Pradesh,Kanpur Nagar,208013,3,6,0
19-11-2025,Uttar Pradesh,Kanpur Nagar,208016,0,2,0
19-11-2025,Uttar Pradesh,Kanpur Nagar,208025,1,6,1
19-11-2025,Uttar Pradesh,Kanpur Nagar,209203,3,3,0
19-11-2025,Uttar Pradesh,Kanpur Nagar,209217,9,5,0
19-11-2025,Uttar Pradesh,Kanpur Nagar,209402,9,6,0
25-11-2025,Uttar Pradesh,Kanpur Nagar,208003,1,0,0
25-11-2025,Uttar Pradesh,Kanpur Nagar,208005,1,2,0
25-11-2025,Uttar Pradesh,Kanpur Nagar,208006,0,2,0
25-11-2025,Uttar Pradesh,Kanpur Nagar,208015,2,0,0
25-11-2025,Uttar Pradesh,Kanpur Nagar,208021,9,8,0
25-11-2025,Uttar Pradesh,Kanpur Nagar,208024,1,0,0
25-11-2025,Uttar Pradesh,Kanpur Nagar,209209,0,1,0
15-12-2025,Uttar Pradesh,Kanpur Nagar,208005,4,5,0
15-12-2025,Uttar Pradesh,Kanpur Nagar,208023,4,1,0
15-12-2025,Uttar Pradesh,Kanpur Nagar,208025,6,1,0
15-12-2025,Uttar Pradesh,Kanpur Nagar,208026,1,1,0
15-12-2025,Uttar Pradesh,Kanpur Nagar,209204,1,6,0
15-12-2025,Uttar Pradesh,Kanpur Nagar,209205,15,8,0
15-12-2025,Uttar Pradesh,Kanpur Nagar,209401,3,9,0
22-12-2025,Uttar Pradesh,Kanpur Nagar,208001,27,0,0
22-12-2025,Uttar Pradesh,Kanpur Nagar,208003,2,0,0
22-12-2025,Uttar Pradesh,Kanpur Nagar,208004,1,0,0
22-12-2025,Uttar Pradesh,Kanpur Nagar,208014,12,0,0
22-12-2025,Uttar Pradesh,Kanpur Nagar,208022,9,0,0
22-12-2025,Uttar Pradesh,Kanpur Nagar,209204,1,0,0
22-12-2025,Uttar Pradesh,Kanpur Nagar,209208,1,0,0
22-12-2025,Uttar Pradesh,Kanpur Nagar,209209,5,0,0
22-12-2025,Uttar Pradesh,Kanpur Nagar,209305,1,0,0
22-12-2025,Uttar Pradesh,Kanpur Nagar,209402,5,0,0
21-12-2025,Uttar Pradesh,Kanpur Nagar,208011,1,0,0
21-12-2025,Uttar Pradesh,Kanpur Nagar,208012,3,0,0
21-12-2025,Uttar Pradesh,Kanpur Nagar,208019,2,0,0
21-12-2025,Uttar Pradesh,Kanpur Nagar,208022,3,0,0
21-12-2025,Uttar Pradesh,Kanpur Nagar,209205,1,0,0
21-12-2025,Uttar Pradesh,Kanpur Nagar,209308,0,1,0
24-12-2025,Uttar Pradesh,Kanpur Nagar,208007,4,1,0
24-12-2025,Uttar Pradesh,Kanpur Nagar,208012,1,1,0
24-12-2025,Uttar Pradesh,Kanpur Nagar,208014,4,3,1
24-12-2025,Uttar Pradesh,Kanpur Nagar,209203,0,2,0
24-12-2025,Uttar Pradesh,Kanpur Nagar,209205,1,2,0
24-12-2025,Uttar Pradesh,Kanpur Nagar,209217,1,2,0
24-12-2025,Uttar Pradesh,Kanpur Nagar,209304,0,1,0
24-12-2025,Uttar Pradesh,Kanpur Nagar,209305,0,1,0
23-12-2025,Uttar Pradesh,Kanpur Nagar,208012,3,0,1
23-12-2025,Uttar Pradesh,Kanpur Nagar,208023,6,0,0
23-12-2025,Uttar Pradesh,Kanpur Nagar,209202,2,0,0
23-12-2025,Uttar Pradesh,Kanpur Nagar,209206,3,0,0
23-12-2025,Uttar Pradesh,Kanpur Nagar,209304,4,0,0
27-12-2025,Uttar Pradesh,Kanpur Nagar,208006,0,1,0
27-12-2025,Uttar Pradesh,Kanpur Nagar,208007,2,2,0
27-12-2025,Uttar Pradesh,Kanpur Nagar,208022,3,1,0
27-12-2025,Uttar Pradesh,Kanpur Nagar,209202,5,1,0
27-12-2025,Uttar Pradesh,Kanpur Nagar,209203,3,2,0
27-12-2025,Uttar Pradesh,Kanpur Nagar,209214,12,11,0
27-12-2025,Uttar Pradesh,Kanpur Nagar,209304,0,1,0
27-12-2025,Uttar Pradesh,Kanpur Nagar,209305,1,0,0
27-12-2025,Uttar Pradesh,Kanpur Nagar,209308,10,0,0
25-12-2025,Uttar Pradesh,Kanpur Nagar,208021,3,9,0
25-12-2025,Uttar Pradesh,Kanpur Nagar,209305,1,1,0
26-12-2025,Uttar Pradesh,Kanpur Nagar,208001,7,4,0
26-12-2025,Uttar Pradesh,Kanpur Nagar,208021,5,1,0
26-12-2025,Uttar Pradesh,Kanpur Nagar,208022,1,2,0
26-12-2025,Uttar Pradesh,Kanpur Nagar,209121,0,1,0
26-12-2025,Uttar Pradesh,Kanpur Nagar,209209,2,3,0
26-12-2025,Uttar Pradesh,Kanpur Nagar,209401,3,1,1
28-12-2025,Uttar Pradesh,Kanpur Nagar,208001,13,4,0
28-12-2025,Uttar Pradesh,Kanpur Nagar,208005,0,1,0
28-12-2025,Uttar Pradesh,Kanpur Nagar,208024,0,1,0
28-12-2025,Uttar Pradesh,Kanpur Nagar,209214,3,3,0
28-12-2025,Uttar Pradesh,Kanpur Nagar,209304,2,0,0
29-12-2025,Uttar Pradesh,Kanpur Nagar,208014,0,2,0
29-12-2025,Uttar Pradesh,Kanpur Nagar,208022,1,0,0
29-12-2025,Uttar Pradesh,Kanpur Nagar,208024,2,0,0
29-12-2025,Uttar Pradesh,Kanpur Nagar,209204,2,0,0
29-12-2025,Uttar Pradesh,Kanpur Nagar,209210,5,1,0
29-12-2025,Uttar Pradesh,Kanpur Nagar,209305,1,0,0
29-12-2025,Uttar Pradesh,Kanpur Nagar,209308,12,0,0
31-12-2025,Uttar Pradesh,Kanpur Nagar,208001,20,57,1
31-12-2025,Uttar Pradesh,Kanpur Nagar,208010,1,10,1
31-12-2025,Uttar Pradesh,Kanpur Nagar,208016,1,3,1
31-12-2025,Uttar Pradesh,Kanpur Nagar,208022,1,11,0
31-12-2025,Uttar Pradesh,Kanpur Nagar,209214,10,11,0
31-12-2025,Uttar Pradesh,Kanpur Nagar,209217,14,7,0
31-12-2025,Uttar Pradesh,Kanpur Nagar,209401,2,14,2
01-01-2026,Uttar Pradesh,Kanpur Nagar,208016,2,4,0
01-01-2026,Uttar Pradesh,Kanpur Nagar,209217,2,6,2
03-01-2026,Uttar Pradesh,Kanpur Nagar,208005,0,3,0
03-01-2026,Uttar Pradesh,Kanpur Nagar,208022,0,3,0
03-01-2026,Uttar Pradesh,Kanpur Nagar,209206,3,2,0
02-01-2026,Uttar Pradesh,Kanpur Nagar,208005,6,8,0
02-01-2026,Uttar Pradesh,Kanpur Nagar,208014,2,6,0
02-01-2026,Uttar Pradesh,Kanpur Nagar,208015,0,2,0
02-01-2026,Uttar Pradesh,Kanpur Nagar,208023,4,3,0
02-01-2026,Uttar Pradesh,Kanpur Nagar,208027,12,8,0
02-01-2026,Uttar Pradesh,Kanpur Nagar,209202,11,3,0
02-01-2026,Uttar Pradesh,Kanpur Nagar,209401,1,6,0
09-06-2025,Uttar Pradesh,Kanpur Nagar,208001,9,12,1
09-06-2025,Uttar Pradesh,Kanpur Nagar,208002,5,4,0
09-06-2025,Uttar Pradesh,Kanpur Nagar,208010,1,1,0
09-06-2025,Uttar Pradesh,Kanpur Nagar,208014,1,4,1
09-06-2025,Uttar Pradesh,Kanpur Nagar,209401,0,2,0
09-06-2025,Uttar Pradesh,Kanpur Nagar,209402,0,2,0
10-06-2025,Uttar Pradesh,Kanpur Nagar,208014,5,5,0
10-06-2025,Uttar Pradesh,Kanpur Nagar,208017,1,11,0
10-06-2025,Uttar Pradesh,Kanpur Nagar,208019,0,3,0
10-06-2025,Uttar Pradesh,Kanpur Nagar,209205,1,3,0
10-06-2025,Uttar Pradesh,Kanpur Nagar,209210,2,3,0
10-06-2025,Uttar Pradesh,Kanpur Nagar,209401,1,4,0
11-06-2025,Uttar Pradesh,Kanpur Nagar,208007,1,5,0
11-06-2025,Uttar Pradesh,Kanpur Nagar,208013,1,1,0
11-06-2025,Uttar Pradesh,Kanpur Nagar,208015,1,0,0
11-06-2025,Uttar Pradesh,Kanpur Nagar,208026,2,2,0
11-06-2025,Uttar Pradesh,Kanpur Nagar,208027,3,13,0
11-06-2025,Uttar Pradesh,Kanpur Nagar,209210,2,3,0
11-06-2025,Uttar Pradesh,Kanpur Nagar,209304,1,1,0
11-06-2025,Uttar Pradesh,Kanpur Nagar,209401,0,1,0
12-06-2025,Uttar Pradesh,Kanpur Nagar,208004,1,3,0
12-06-2025,Uttar Pradesh,Kanpur Nagar,208010,1,2,0
12-06-2025,Uttar Pradesh,Kanpur Nagar,208013,2,3,0
12-06-2025,Uttar Pradesh,Kanpur Nagar,208014,3,4,0
12-06-2025,Uttar Pradesh,Kanpur Nagar,208019,1,0,0
12-06-2025,Uttar Pradesh,Kanpur Nagar,209203,0,2,1
12-06-2025,Uttar Pradesh,Kanpur Nagar,209210,2,4,0
13-06-2025,Uttar Pradesh,Kanpur Nagar,208005,2,1,0
13-06-2025,Uttar Pradesh,Kanpur Nagar,208013,2,1,0
13-06-2025,Uttar Pradesh,Kanpur Nagar,208014,1,2,0
13-06-2025,Uttar Pradesh,Kanpur Nagar,208020,2,1,1
13-06-2025,Uttar Pradesh,Kanpur Nagar,208025,0,3,0
13-06-2025,Uttar Pradesh,Kanpur Nagar,209202,1,3,0
13-06-2025,Uttar Pradesh,Kanpur Nagar,209205,0,3,0
13-06-2025,Uttar Pradesh,Kanpur Nagar,209206,1,3,0
15-06-2025,Uttar Pradesh,Kanpur Nagar,208013,1,2,0
15-06-2025,Uttar Pradesh,Kanpur Nagar,208014,1,0,0
15-06-2025,Uttar Pradesh,Kanpur Nagar,208026,0,1,0
15-06-2025,Uttar Pradesh,Kanpur Nagar,209217,1,0,0
16-06-2025,Uttar Pradesh,Kanpur Nagar,209209,2,5,0
16-06-2025,Uttar Pradesh,Kanpur Nagar,209304,0,2,0
16-06-2025,Uttar Pradesh,Kanpur Nagar,209402,3,4,3
14-06-2025,Uttar Pradesh,Kanpur Nagar,208008,1,0,0
14-06-2025,Uttar Pradesh,Kanpur Nagar,208014,1,2,0
14-06-2025,Uttar Pradesh,Kanpur Nagar,209202,2,0,0
14-06-2025,Uttar Pradesh,Kanpur Nagar,209217,1,2,0
14-06-2025,Uttar Pradesh,Kanpur Nagar,209304,1,4,0
17-06-2025,Uttar Pradesh,Kanpur Nagar,208005,2,3,0
17-06-2025,Uttar Pradesh,Kanpur Nagar,208014,3,7,0
17-06-2025,Uttar Pradesh,Kanpur Nagar,208019,2,4,0
17-06-2025,Uttar Pradesh,Kanpur Nagar,208020,1,2,0
17-06-2025,Uttar Pradesh,Kanpur Nagar,208023,3,2,0
17-06-2025,Uttar Pradesh,Kanpur Nagar,209206,4,12,1
17-06-2025,Uttar Pradesh,Kanpur Nagar,209208,2,3,0
18-06-2025,Uttar Pradesh,Kanpur Nagar,208001,16,16,0
18-06-2025,Uttar Pradesh,Kanpur Nagar,208003,1,0,1
18-06-2025,Uttar Pradesh,Kanpur Nagar,208005,1,1,0
18-06-2025,Uttar Pradesh,Kanpur Nagar,208006,1,0,0
18-06-2025,Uttar Pradesh,Kanpur Nagar,208010,1,7,0
18-06-2025,Uttar Pradesh,Kanpur Nagar,208013,1,0,0
18-06-2025,Uttar Pradesh,Kanpur Nagar,208022,0,3,0
19-06-2025,Uttar Pradesh,Kanpur Nagar,208011,2,5,0
19-06-2025,Uttar Pradesh,Kanpur Nagar,208014,1,2,1
19-06-2025,Uttar Pradesh,Kanpur Nagar,208017,1,12,0
19-06-2025,Uttar Pradesh,Kanpur Nagar,209209,0,3,0
19-06-2025,Uttar Pradesh,Kanpur Nagar,209402,2,3,0
01-04-2025,Uttar Pradesh,Kanpur Nagar,209402,69,61,20
01-04-2025,Uttar Pradesh,Kanpur Nagar,209401,43,70,23
01-07-2025,Uttar Pradesh,Kanpur Nagar,209402,83,196,12
01-04-2025,Uttar Pradesh,Kanpur Nagar,208021,174,169,11
02-09-2025,Uttar Pradesh,Kanpur Nagar,208001,16,21,2
02-09-2025,Uttar Pradesh,Kanpur Nagar,208002,3,10,0
02-09-2025,Uttar Pradesh,Kanpur Nagar,208005,1,1,0
02-09-2025,Uttar Pradesh,Kanpur Nagar,208011,5,4,0
02-09-2025,Uttar Pradesh,Kanpur Nagar,208021,8,8,0
02-09-2025,Uttar Pradesh,Kanpur Nagar,209206,6,11,1
02-09-2025,Uttar Pradesh,Kanpur Nagar,209305,1,0,0
03-09-2025,Uttar Pradesh,Kanpur Nagar,208006,4,4,0
03-09-2025,Uttar Pradesh,Kanpur Nagar,208010,0,2,0
03-09-2025,Uttar Pradesh,Kanpur Nagar,208012,1,1,2
03-09-2025,Uttar Pradesh,Kanpur Nagar,208022,4,9,0
03-09-2025,Uttar Pradesh,Kanpur Nagar,208025,1,1,0
03-09-2025,Uttar Pradesh,Kanpur Nagar,208027,8,7,0
03-09-2025,Uttar Pradesh,Kanpur Nagar,209121,0,1,0
03-09-2025,Uttar Pradesh,Kanpur Nagar,209214,4,3,0
01-09-2025,Uttar Pradesh,Kanpur Nagar,208004,5,4,0
01-09-2025,Uttar Pradesh,Kanpur Nagar,208013,3,2,0
01-09-2025,Uttar Pradesh,Kanpur Nagar,208014,3,3,0
01-09-2025,Uttar Pradesh,Kanpur Nagar,208015,0,1,0
01-09-2025,Uttar Pradesh,Kanpur Nagar,208022,0,3,0
01-09-2025,Uttar Pradesh,Kanpur Nagar,208027,9,9,0
01-09-2025,Uttar Pradesh,Kanpur Nagar,209204,0,1,0
01-09-2025,Uttar Pradesh,Kanpur Nagar,209208,0,6,0
04-09-2025,Uttar Pradesh,Kanpur Nagar,208002,2,4,0
04-09-2025,Uttar Pradesh,Kanpur Nagar,208009,0,1,0
04-09-2025,Uttar Pradesh,Kanpur Nagar,208022,2,3,0
04-09-2025,Uttar Pradesh,Kanpur Nagar,209205,0,5,0
06-09-2025,Uttar Pradesh,Kanpur Nagar,208011,2,4,0
06-09-2025,Uttar Pradesh,Kanpur Nagar,208025,4,2,0
06-09-2025,Uttar Pradesh,Kanpur Nagar,209206,11,4,0
06-09-2025,Uttar Pradesh,Kanpur Nagar,209209,3,6,1
06-09-2025,Uttar Pradesh,Kanpur Nagar,209308,9,5,0
05-09-2025,Uttar Pradesh,Kanpur Nagar,208002,0,1,0
05-09-2025,Uttar Pradesh,Kanpur Nagar,208012,1,0,0
05-09-2025,Uttar Pradesh,Kanpur Nagar,208022,0,2,0
05-09-2025,Uttar Pradesh,Kanpur Nagar,208023,2,3,0
05-09-2025,Uttar Pradesh,Kanpur Nagar,208027,2,1,0
05-09-2025,Uttar Pradesh,Kanpur Nagar,209203,1,0,0
05-09-2025,Uttar Pradesh,Kanpur Nagar,209210,1,1,0
07-09-2025,Uttar Pradesh,Kanpur Nagar,208001,12,9,0
07-09-2025,Uttar Pradesh,Kanpur Nagar,208010,2,3,0
07-09-2025,Uttar Pradesh,Kanpur Nagar,208015,2,1,0
07-09-2025,Uttar Pradesh,Kanpur Nagar,208019,0,1,0
07-09-2025,Uttar Pradesh,Kanpur Nagar,208020,1,1,1
07-09-2025,Uttar Pradesh,Kanpur Nagar,208026,1,0,0
07-09-2025,Uttar Pradesh,Kanpur Nagar,209304,1,1,0
09-09-2025,Uttar Pradesh,Kanpur Nagar,208005,2,3,0
09-09-2025,Uttar Pradesh,Kanpur Nagar,208006,4,1,0
09-09-2025,Uttar Pradesh,Kanpur Nagar,209205,5,8,0
09-09-2025,Uttar Pradesh,Kanpur Nagar,209206,11,10,0
09-09-2025,Uttar Pradesh,Kanpur Nagar,209214,0,5,0
09-09-2025,Uttar Pradesh,Kanpur Nagar,209304,1,1,0
09-09-2025,Uttar Pradesh,Kanpur Nagar,209305,0,1,0
09-09-2025,Uttar Pradesh,Kanpur Nagar,209401,4,4,0
08-09-2025,Uttar Pradesh,Kanpur Nagar,208017,2,8,0
08-09-2025,Uttar Pradesh,Kanpur Nagar,208026,0,1,0
08-09-2025,Uttar Pradesh,Kanpur Nagar,209202,5,9,0
08-09-2025,Uttar Pradesh,Kanpur Nagar,209204,3,3,0
08-09-2025,Uttar Pradesh,Kanpur Nagar,209206,8,2,0
08-09-2025,Uttar Pradesh,Kanpur Nagar,209305,2,4,0
11-09-2025,Uttar Pradesh,Kanpur Nagar,208001,15,22,4
11-09-2025,Uttar Pradesh,Kanpur Nagar,208002,4,3,0
11-09-2025,Uttar Pradesh,Kanpur Nagar,208015,1,2,0
11-09-2025,Uttar Pradesh,Kanpur Nagar,208017,8,5,0
11-09-2025,Uttar Pradesh,Kanpur Nagar,208021,8,8,2
11-09-2025,Uttar Pradesh,Kanpur Nagar,208027,3,5,0
11-09-2025,Uttar Pradesh,Kanpur Nagar,209121,0,1,0
11-09-2025,Uttar Pradesh,Kanpur Nagar,209210,2,6,0
11-09-2025,Uttar Pradesh,Kanpur Nagar,209308,3,6,0
11-09-2025,Uttar Pradesh,Kanpur Nagar,209402,3,7,0
14-09-2025,Uttar Pradesh,Kanpur Nagar,208016,1,0,0
14-09-2025,Uttar Pradesh,Kanpur Nagar,208021,7,4,0
14-09-2025,Uttar Pradesh,Kanpur Nagar,209203,2,0,0
14-09-2025,Uttar Pradesh,Kanpur Nagar,209204,1,0,0
14-09-2025,Uttar Pradesh,Kanpur Nagar,209402,0,2,0
13-09-2025,Uttar Pradesh,Kanpur Nagar,208002,3,2,0
13-09-2025,Uttar Pradesh,Kanpur Nagar,208010,4,0,0
13-09-2025,Uttar Pradesh,Kanpur Nagar,208013,1,3,0
13-09-2025,Uttar Pradesh,Kanpur Nagar,208016,1,1,0
13-09-2025,Uttar Pradesh,Kanpur Nagar,208021,11,13,0
13-09-2025,Uttar Pradesh,Kanpur Nagar,208023,8,6,0
13-09-2025,Uttar Pradesh,Kanpur Nagar,208026,0,2,0
13-09-2025,Uttar Pradesh,Kanpur Nagar,209121,0,1,0
13-09-2025,Uttar Pradesh,Kanpur Nagar,209205,4,3,0
13-09-2025,Uttar Pradesh,Kanpur Nagar,209206,3,4,1
13-09-2025,Uttar Pradesh,Kanpur Nagar,209401,1,2,0
13-09-2025,Uttar Pradesh,Kanpur Nagar,209402,4,1,0
12-09-2025,Uttar Pradesh,Kanpur Nagar,208001,10,15,0
12-09-2025,Uttar Pradesh,Kanpur Nagar,208016,1,2,0
12-09-2025,Uttar Pradesh,Kanpur Nagar,208021,6,10,0
12-09-2025,Uttar Pradesh,Kanpur Nagar,209203,3,0,0
12-09-2025,Uttar Pradesh,Kanpur Nagar,209204,2,1,0
12-09-2025,Uttar Pradesh,Kanpur Nagar,209205,1,5,0
12-09-2025,Uttar Pradesh,Kanpur Nagar,209401,8,4,0
17-09-2025,Uttar Pradesh,Kanpur Nagar,208002,6,2,0
17-09-2025,Uttar Pradesh,Kanpur Nagar,208016,0,1,0
17-09-2025,Uttar Pradesh,Kanpur Nagar,209206,9,9,0
17-09-2025,Uttar Pradesh,Kanpur Nagar,209304,2,2,0
15-09-2025,Uttar Pradesh,Kanpur Nagar,208002,0,1,0
15-09-2025,Uttar Pradesh,Kanpur Nagar,208008,0,1,0
15-09-2025,Uttar Pradesh,Kanpur Nagar,208013,1,1,0
15-09-2025,Uttar Pradesh,Kanpur Nagar,208022,5,6,0
15-09-2025,Uttar Pradesh,Kanpur Nagar,208027,5,4,0
15-09-2025,Uttar Pradesh,Kanpur Nagar,209204,1,0,0
15-09-2025,Uttar Pradesh,Kanpur Nagar,209308,2,11,0
16-09-2025,Uttar Pradesh,Kanpur Nagar,208022,4,6,0
16-09-2025,Uttar Pradesh,Kanpur Nagar,208027,4,4,0
16-09-2025,Uttar Pradesh,Kanpur Nagar,209202,7,9,0
16-09-2025,Uttar Pradesh,Kanpur Nagar,209205,7,1,0
16-09-2025,Uttar Pradesh,Kanpur Nagar,209217,2,1,0
16-09-2025,Uttar Pradesh,Kanpur Nagar,209308,9,4,0
16-09-2025,Uttar Pradesh,Kanpur Nagar,209402,2,8,0
19-09-2025,Uttar Pradesh,Kanpur Nagar,208001,12,20,2
19-09-2025,Uttar Pradesh,Kanpur Nagar,208005,1,0,0
19-09-2025,Uttar Pradesh,Kanpur Nagar,208010,4,2,0
19-09-2025,Uttar Pradesh,Kanpur Nagar,208014,1,4,0
19-09-2025,Uttar Pradesh,Kanpur Nagar,208019,1,1,0
19-09-2025,Uttar Pradesh,Kanpur Nagar,209203,3,1,0
19-09-2025,Uttar Pradesh,Kanpur Nagar,209206,4,10,0
19-09-2025,Uttar Pradesh,Kanpur Nagar,209214,3,1,0
19-09-2025,Uttar Pradesh,Kanpur Nagar,209304,0,4,0
18-09-2025,Uttar Pradesh,Kanpur Nagar,208002,1,3,0
18-09-2025,Uttar Pradesh,Kanpur Nagar,208004,0,2,0
18-09-2025,Uttar Pradesh,Kanpur Nagar,208006,0,1,0
18-09-2025,Uttar Pradesh,Kanpur Nagar,208017,1,3,0
18-09-2025,Uttar Pradesh,Kanpur Nagar,208019,1,3,0
18-09-2025,Uttar Pradesh,Kanpur Nagar,208024,1,0,0
18-09-2025,Uttar Pradesh,Kanpur Nagar,208026,1,0,0
18-09-2025,Uttar Pradesh,Kanpur Nagar,208027,9,4,0
22-09-2025,Uttar Pradesh,Kanpur Nagar,208002,2,4,0
22-09-2025,Uttar Pradesh,Kanpur Nagar,208011,1,2,0
22-09-2025,Uttar Pradesh,Kanpur Nagar,208021,2,10,0
22-09-2025,Uttar Pradesh,Kanpur Nagar,208024,1,2,0
22-09-2025,Uttar Pradesh,Kanpur Nagar,209209,0,1,0
20-09-2025,Uttar Pradesh,Kanpur Nagar,208002,3,5,0
20-09-2025,Uttar Pradesh,Kanpur Nagar,208004,3,3,0
20-09-2025,Uttar Pradesh,Kanpur Nagar,208005,0,1,0
20-09-2025,Uttar Pradesh,Kanpur Nagar,208012,1,3,0
20-09-2025,Uttar Pradesh,Kanpur Nagar,208014,2,2,0
21-09-2025,Uttar Pradesh,Kanpur Nagar,208001,8,6,0
21-09-2025,Uttar Pradesh,Kanpur Nagar,208014,1,0,0
21-09-2025,Uttar Pradesh,Kanpur Nagar,208016,0,2,0
21-09-2025,Uttar Pradesh,Kanpur Nagar,209402,0,1,0
25-09-2025,Uttar Pradesh,Kanpur Nagar,208005,4,2,0
25-09-2025,Uttar Pradesh,Kanpur Nagar,208011,2,5,0
25-09-2025,Uttar Pradesh,Kanpur Nagar,208015,2,2,0
25-09-2025,Uttar Pradesh,Kanpur Nagar,208021,4,4,0
25-09-2025,Uttar Pradesh,Kanpur Nagar,208023,4,1,0
25-09-2025,Uttar Pradesh,Kanpur Nagar,209203,1,2,0
25-09-2025,Uttar Pradesh,Kanpur Nagar,209205,1,4,0
25-09-2025,Uttar Pradesh,Kanpur Nagar,209304,2,1,0
25-09-2025,Uttar Pradesh,Kanpur Nagar,209305,1,0,0
25-09-2025,Uttar Pradesh,Kanpur Nagar,209308,2,3,0
24-09-2025,Uttar Pradesh,Kanpur Nagar,208002,1,6,0
24-09-2025,Uttar Pradesh,Kanpur Nagar,208003,2,1,0
24-09-2025,Uttar Pradesh,Kanpur Nagar,208005,0,2,0
24-09-2025,Uttar Pradesh,Kanpur Nagar,208009,0,1,0
