date,state,district,pincode,age_0_5,age_5_17,age_18_greater
15-12-2025,Bihar,Patna,803202,15,32,0
15-12-2025,Bihar,Patna,803213,16,4,0
15-12-2025,Bihar,Patna,803302,6,8,0
15-12-2025,Bihar,Patna,804451,18,3,0
15-12-2025,Bihar,Patna,804453,10,17,0
15-12-2025,Bihar,Patna,804454,0,1,0
15-12-2025,Bihar,Patna,811104,6,8,0
22-12-2025,Bihar,Patna,800002,5,0,0
22-12-2025,Bihar,Patna,800004,2,0,0
22-12-2025,Bihar,Patna,800008,8,0,0
22-12-2025,Bihar,Patna,800009,4,0,0
22-12-2025,Bihar,Patna,800014,6,0,0
22-12-2025,Bihar,Patna,800025,1,0,0
22-12-2025,Bihar,Patna,801104,6,0,0
22-12-2025,Bihar,Patna,801105,6,0,0
22-12-2025,Bihar,Patna,801117,1,0,0
22-12-2025,Bihar,Patna,801502,2,0,0
22-12-2025,Bihar,Patna,801505,12,0,0
22-12-2025,Bihar,Patna,803211,4,0,0
22-12-2025,Bihar,Patna,803212,12,0,0
22-12-2025,Bihar,Patna,803213,19,0,0
22-12-2025,Bihar,Patna,803214,6,0,0
22-12-2025,Bihar,Patna,803301,1,0,0
22-12-2025,Bihar,Patna,803303,1,0,0
22-12-2025,Bihar,Patna,804426,2,0,0
21-12-2025,Bihar,Patna,800002,1,0,0
21-12-2025,Bihar,Patna,800006,6,0,0
21-12-2025,Bihar,Patna,800012,2,0,0
21-12-2025,Bihar,Patna,800020,1,0,0
21-12-2025,Bihar,Patna,803301,1,0,0
21-12-2025,Bihar,Patna,803302,1,0,0
21-12-2025,Bihar,Patna,803306,1,0,0
23-12-2025,Bihar,Patna,800006,1,0,0
23-12-2025,Bihar,Patna,800011,1,0,0
23-12-2025,Bihar,Patna,800026,2,0,0
23-12-2025,Bihar,Patna,801105,1,0,0
23-12-2025,Bihar,Patna,801108,8,0,0
23-12-2025,Bihar,Patna,801109,6,0,0
25-12-2025,Bihar,Patna,800001,4,5,1
25-12-2025,Bihar,Patna,800009,2,0,0
25-12-2025,Bihar,Patna,800026,0,4,0
25-12-2025,Bihar,Patna,801110,1,8,0
25-12-2025,Bihar,Patna,801118,0,1,0
25-12-2025,Bihar,Patna,801304,0,1,0
25-12-2025,Bihar,Patna,801502,0,1,0
25-12-2025,Bihar,Patna,803202,2,7,0
25-12-2025,Bihar,Patna,803206,1,1,0
25-12-2025,Bihar,Patna,803212,3,18,0
25-12-2025,Bihar,Patna,803214,1,5,0
25-12-2025,Bihar,Patna,803221,2,7,0
25-12-2025,Bihar,Patna,803301,4,1,0
25-12-2025,Bihar,Patna,803303,0,1,0
25-12-2025,Bihar,Patna,803306,1,1,1
25-12-2025,Bihar,Patna,811104,0,1,0
24-12-2025,Bihar,Patna,800001,2,3,1
24-12-2025,Bihar,Patna,800013,1,0,0
24-12-2025,Bihar,Patna,800016,2,1,0
24-12-2025,Bihar,Patna,801102,0,2,0
24-12-2025,Bihar,Patna,801103,4,7,0
24-12-2025,Bihar,Patna,801104,1,3,0
24-12-2025,Bihar,Patna,801109,7,5,0
24-12-2025,Bihar,Patna,801505,4,11,0
24-12-2025,Bihar,Patna,801506,1,2,0
24-12-2025,Bihar,Patna,803211,0,3,0
24-12-2025,Bihar,Patna,803221,4,3,1
24-12-2025,Bihar,Patna,804452,0,12,0
27-12-2025,Bihar,Patna,800003,1,0,0
27-12-2025,Bihar,Patna,800009,1,3,0
27-12-2025,Bihar,Patna,800012,2,1,0
27-12-2025,Bihar,Patna,800020,2,2,0
27-12-2025,Bihar,Patna,800027,0,1,0
27-12-2025,Bihar,Patna,801108,1,11,0
27-12-2025,Bihar,Patna,801502,1,1,0
27-12-2025,Bihar,Patna,803110,1,4,0
27-12-2025,Bihar,Patna,803202,4,13,0
27-12-2025,Bihar,Patna,803211,1,6,0
27-12-2025,Bihar,Patna,804426,0,1,0
27-12-2025,Bihar,Patna,804453,3,3,0
26-12-2025,Bihar,Patna,800009,1,4,0
26-12-2025,Bihar,Patna,800012,0,1,0
26-12-2025,Bihar,Patna,800023,1,0,0
26-12-2025,Bihar,Patna,801102,2,7,0
26-12-2025,Bihar,Patna,801110,2,5,0
26-12-2025,Bihar,Patna,801117,1,0,0
26-12-2025,Bihar,Patna,801305,1,0,0
26-12-2025,Bihar,Patna,801503,2,8,0
26-12-2025,Bihar,Patna,801506,0,3,0
26-12-2025,Bihar,Patna,803203,1,2,0
26-12-2025,Bihar,Patna,803211,0,1,0
26-12-2025,Bihar,Patna,804453,0,9,0
29-12-2025,Bihar,Patna,800003,2,1,0
29-12-2025,Bihar,Patna,800006,3,2,0
29-12-2025,Bihar,Patna,801117,2,0,0
29-12-2025,Bihar,Patna,801502,1,4,0
29-12-2025,Bihar,Patna,803213,12,17,0
29-12-2025,Bihar,Patna,803306,4,2,0
29-12-2025,Bihar,Patna,803307,1,2,0
29-12-2025,Bihar,Patna,804451,1,8,0
29-12-2025,Bihar,Patna,804453,3,12,0
28-12-2025,Bihar,Patna,800004,1,0,0
28-12-2025,Bihar,Patna,800006,3,7,0
28-12-2025,Bihar,Patna,800009,0,4,0
28-12-2025,Bihar,Patna,800026,0,1,0
28-12-2025,Bihar,Patna,801102,1,6,0
28-12-2025,Bihar,Patna,801304,0,1,0
28-12-2025,Bihar,Patna,801503,4,7,0
28-12-2025,Bihar,Patna,801507,1,4,0
28-12-2025,Bihar,Patna,803202,1,1,0
28-12-2025,Bihar,Patna,803211,1,3,0
28-12-2025,Bihar,Patna,804453,1,3,0
01-01-2026,Bihar,Patna,800004,3,8,0
01-01-2026,Bihar,Patna,800010,0,1,0
01-01-2026,Bihar,Patna,800012,0,4,0
01-01-2026,Bihar,Patna,800020,5,10,0
01-01-2026,Bihar,Patna,801109,10,13,1
01-01-2026,Bihar,Patna,801118,0,2,0
01-01-2026,Bihar,Patna,801305,2,5,0
01-01-2026,Bihar,Patna,801502,2,9,0
01-01-2026,Bihar,Patna,801503,11,37,1
01-01-2026,Bihar,Patna,801505,7,5,0
01-01-2026,Bihar,Patna,803107,0,1,0
01-01-2026,Bihar,Patna,804453,3,23,1
31-12-2025,Bihar,Patna,800011,1,10,0
31-12-2025,Bihar,Patna,800016,0,2,0
31-12-2025,Bihar,Patna,800023,0,13,0
31-12-2025,Bihar,Patna,801109,2,24,1
31-12-2025,Bihar,Patna,801113,1,9,0
31-12-2025,Bihar,Patna,801304,2,5,0
31-12-2025,Bihar,Patna,801305,0,5,0
31-12-2025,Bihar,Patna,801502,0,3,1
31-12-2025,Bihar,Patna,801506,1,1,0
31-12-2025,Bihar,Patna,803203,0,4,0
31-12-2025,Bihar,Patna,803214,3,24,0
31-12-2025,Bihar,Patna,804453,5,38,1
31-12-2025,Bihar,Patna,804454,1,12,0
02-01-2026,Bihar,Patna,800010,0,1,0
02-01-2026,Bihar,Patna,800013,0,1,0
02-01-2026,Bihar,Patna,800020,3,4,0
02-01-2026,Bihar,Patna,800111,1,10,0
02-01-2026,Bihar,Patna,801108,4,13,0
02-01-2026,Bihar,Patna,801507,0,3,0
02-01-2026,Bihar,Patna,803212,6,4,0
02-01-2026,Bihar,Patna,803301,1,1,0
02-01-2026,Bihar,Patna,803307,1,0,0
02-01-2026,Bihar,Patna,811104,1,0,0
03-01-2026,Bihar,Patna,800004,0,1,0
03-01-2026,Bihar,Patna,800023,0,1,0
03-01-2026,Bihar,Patna,800024,0,1,0
03-01-2026,Bihar,Patna,804453,0,6,0
09-06-2025,Bihar,Patna,800002,0,6,1
09-06-2025,Bihar,Patna,800018,2,0,0
09-06-2025,Bihar,Patna,801110,5,21,0
09-06-2025,Bihar,Patna,801112,2,1,0
09-06-2025,Bihar,Patna,801113,0,8,0
09-06-2025,Bihar,Patna,801304,0,2,0
09-06-2025,Bihar,Patna,802160,3,4,0
09-06-2025,Bihar,Patna,803202,2,7,0
09-06-2025,Bihar,Patna,803212,3,19,0
09-06-2025,Bihar,Patna,803214,2,13,0
09-06-2025,Bihar,Patna,803302,4,6,0
09-06-2025,Bihar,Patna,803306,1,2,0
09-06-2025,Bihar,Patna,804451,3,9,0
09-06-2025,Bihar,Patna,804452,1,16,0
10-06-2025,Bihar,Patna,800014,0,3,0
10-06-2025,Bihar,Patna,800018,0,3,0
10-06-2025,Bihar,Patna,800023,0,4,0
10-06-2025,Bihar,Patna,800027,1,3,0
10-06-2025,Bihar,Patna,801108,0,3,0
10-06-2025,Bihar,Patna,801110,3,25,1
10-06-2025,Bihar,Patna,801111,0,1,0
10-06-2025,Bihar,Patna,801304,1,2,0
10-06-2025,Bihar,Patna,803206,1,1,0
10-06-2025,Bihar,Patna,803213,5,13,0
10-06-2025,Bihar,Patna,804453,4,8,0
11-06-2025,Bihar,Patna,800007,2,6,0
11-06-2025,Bihar,Patna,800012,3,3,0
11-06-2025,Bihar,Patna,800020,2,7,1
11-06-2025,Bihar,Patna,800023,0,1,0
11-06-2025,Bihar,Patna,801102,1,0,0
11-06-2025,Bihar,Patna,801502,2,3,0
11-06-2025,Bihar,Patna,801503,2,11,0
11-06-2025,Bihar,Patna,803213,3,4,1
13-06-2025,Bihar,Patna,800004,0,2,0
13-06-2025,Bihar,Patna,800007,0,6,0
13-06-2025,Bihar,Patna,800012,0,1,0
13-06-2025,Bihar,Patna,800018,0,1,0
13-06-2025,Bihar,Patna,800023,0,2,0
13-06-2025,Bihar,Patna,801503,4,8,1
13-06-2025,Bihar,Patna,803301,1,2,0
13-06-2025,Bihar,Patna,804454,0,4,0
13-06-2025,Bihar,Patna,811104,1,3,0
14-06-2025,Bihar,Patna,800007,0,6,0
14-06-2025,Bihar,Patna,800011,0,1,0
14-06-2025,Bihar,Patna,800024,0,4,0
14-06-2025,Bihar,Patna,801103,3,4,0
14-06-2025,Bihar,Patna,801110,2,5,0
14-06-2025,Bihar,Patna,801503,1,9,0
14-06-2025,Bihar,Patna,803221,0,2,0
14-06-2025,Bihar,Patna,804451,0,5,0
12-06-2025,Bihar,Patna,801102,0,4,0
12-06-2025,Bihar,Patna,801505,1,5,0
12-06-2025,Bihar,Patna,802160,0,1,0
12-06-2025,Bihar,Patna,803110,0,2,0
12-06-2025,Bihar,Patna,804453,2,14,1
15-06-2025,Bihar,Patna,800001,0,8,0
15-06-2025,Bihar,Patna,800002,0,3,2
15-06-2025,Bihar,Patna,800007,0,4,0
15-06-2025,Bihar,Patna,800014,0,2,0
15-06-2025,Bihar,Patna,801108,1,1,0
15-06-2025,Bihar,Patna,801305,0,1,0
15-06-2025,Bihar,Patna,803201,1,3,0
15-06-2025,Bihar,Patna,803214,0,1,0
17-06-2025,Bihar,Patna,800001,1,18,0
17-06-2025,Bihar,Patna,800006,2,13,0
17-06-2025,Bihar,Patna,800024,2,1,0
17-06-2025,Bihar,Patna,800027,1,6,0
17-06-2025,Bihar,Patna,800030,0,2,0
17-06-2025,Bihar,Patna,801103,1,11,0
17-06-2025,Bihar,Patna,801108,1,7,0
17-06-2025,Bihar,Patna,801110,6,25,0
17-06-2025,Bihar,Patna,801118,0,1,0
17-06-2025,Bihar,Patna,801304,2,1,0
17-06-2025,Bihar,Patna,804451,2,17,0
16-06-2025,Bihar,Patna,800001,3,8,1
16-06-2025,Bihar,Patna,800002,0,9,1
16-06-2025,Bihar,Patna,800003,1,6,1
16-06-2025,Bihar,Patna,800016,1,4,0
16-06-2025,Bihar,Patna,800026,1,2,0
16-06-2025,Bihar,Patna,800027,0,6,0
16-06-2025,Bihar,Patna,801103,2,9,0
16-06-2025,Bihar,Patna,801108,2,7,0
16-06-2025,Bihar,Patna,801112,2,3,0
16-06-2025,Bihar,Patna,801304,0,3,0
16-06-2025,Bihar,Patna,801502,1,3,0
16-06-2025,Bihar,Patna,803201,3,12,1
16-06-2025,Bihar,Patna,803202,3,14,0
16-06-2025,Bihar,Patna,803212,5,10,0
16-06-2025,Bihar,Patna,803301,1,5,0
16-06-2025,Bihar,Patna,803307,0,2,0
16-06-2025,Bihar,Patna,804452,0,20,0
16-06-2025,Bihar,Patna,804453,2,13,0
16-06-2025,Bihar,Patna,811104,1,0,0
19-06-2025,Bihar,Patna,800002,0,14,0
19-06-2025,Bihar,Patna,800008,7,17,1
19-06-2025,Bihar,Patna,800013,1,1,0
19-06-2025,Bihar,Patna,800020,0,12,0
19-06-2025,Bihar,Patna,800025,1,3,0
19-06-2025,Bihar,Patna,800027,1,3,0
19-06-2025,Bihar,Patna,801102,2,5,0
19-06-2025,Bihar,Patna,801103,1,11,1
19-06-2025,Bihar,Patna,801108,2,7,0
19-06-2025,Bihar,Patna,801110,3,15,2
19-06-2025,Bihar,Patna,801503,2,27,0
19-06-2025,Bihar,Patna,803213,11,36,0
19-06-2025,Bihar,Patna,803221,1,7,0
19-06-2025,Bihar,Patna,803303,1,2,0
19-06-2025,Bihar,Patna,804423,0,2,0
19-06-2025,Bihar,Patna,804454,0,10,1
19-06-2025,Bihar,Patna,811104,0,1,0
18-06-2025,Bihar,Patna,800001,1,9,0
18-06-2025,Bihar,Patna,801104,0,7,0
18-06-2025,Bihar,Patna,801110,3,10,0
18-06-2025,Bihar,Patna,801305,1,2,0
18-06-2025,Bihar,Patna,803212,3,7,1
18-06-2025,Bihar,Patna,803221,0,2,0
18-06-2025,Bihar,Patna,804426,1,0,0
18-06-2025,Bihar,Patna,804452,1,24,1
01-09-2025,Bihar,Patna,800007,3,14,0
01-09-2025,Bihar,Patna,800014,0,1,0
01-09-2025,Bihar,Patna,800020,0,5,0
01-09-2025,Bihar,Patna,801103,2,11,0
01-09-2025,Bihar,Patna,801113,1,10,0
01-09-2025,Bihar,Patna,803201,3,12,0
01-09-2025,Bihar,Patna,803214,5,9,0
01-09-2025,Bihar,Patna,803301,0,2,0
01-09-2025,Bihar,Patna,804454,1,4,0
01-09-2025,Bihar,Patna,811104,0,1,0
01-05-2025,Bihar,Patna,800001,86,277,11
01-07-2025,Bihar,Patna,800001,124,527,10
01-04-2025,Bihar,Patna,800001,75,265,74
03-09-2025,Bihar,Patna,800013,0,4,0
03-09-2025,Bihar,Patna,800025,3,4,0
03-09-2025,Bihar,Patna,801113,2,2,0
03-09-2025,Bihar,Patna,801503,5,12,0
03-09-2025,Bihar,Patna,801505,0,12,0
03-09-2025,Bihar,Patna,803214,0,2,0
03-09-2025,Bihar,Patna,804451,2,7,0
03-09-2025,Bihar,Patna,804454,0,3,0
02-09-2025,Bihar,Patna,800008,3,17,0
02-09-2025,Bihar,Patna,800025,0,2,0
02-09-2025,Bihar,Patna,800111,1,5,0
02-09-2025,Bihar,Patna,801105,1,5,0
02-09-2025,Bihar,Patna,801112,0,6,0
02-09-2025,Bihar,Patna,801118,0,3,0
02-09-2025,Bihar,Patna,801503,5,12,0
02-09-2025,Bihar,Patna,801505,7,9,0
02-09-2025,Bihar,Patna,802160,0,1,0
02-09-2025,Bihar,Patna,803301,0,2,0
02-09-2025,Bihar,Patna,803302,3,1,0
02-09-2025,Bihar,Patna,804452,2,14,0
06-09-2025,Bihar,Patna,800010,1,1,0
06-09-2025,Bihar,Patna,800020,1,10,0
06-09-2025,Bihar,Patna,800025,1,3,0
06-09-2025,Bihar,Patna,801109,0,6,0
06-09-2025,Bihar,Patna,801118,0,2,0
06-09-2025,Bihar,Patna,801505,4,9,1
06-09-2025,Bihar,Patna,801506,2,1,0
06-09-2025,Bihar,Patna,803221,0,6,0
06-09-2025,Bihar,Patna,804452,4,11,0
06-09-2025,Bihar,Patna,804453,0,9,0
04-09-2025,Bihar,Patna,800007,1,2,0
04-09-2025,Bihar,Patna,800009,3,11,0
04-09-2025,Bihar,Patna,800018,1,1,0
04-09-2025,Bihar,Patna,801506,0,3,0
04-09-2025,Bihar,Patna,801507,0,1,0
04-09-2025,Bihar,Patna,803201,0,4,0
04-09-2025,Bihar,Patna,803214,5,9,0
04-09-2025,Bihar,Patna,804452,1,9,0
04-09-2025,Bihar,Patna,804453,2,7,0
05-09-2025,Bihar,Patna,800006,0,4,0
05-09-2025,Bihar,Patna,800009,1,0,0
05-09-2025,Bihar,Patna,801102,1,0,0
05-09-2025,Bihar,Patna,803202,0,2,0
05-09-2025,Bihar,Patna,804451,0,1,0
07-09-2025,Bihar,Patna,800010,0,1,0
07-09-2025,Bihar,Patna,803110,1,0,0
07-09-2025,Bihar,Patna,803201,0,2,0
07-09-2025,Bihar,Patna,804451,2,0,0
09-09-2025,Bihar,Patna,800004,0,2,0
09-09-2025,Bihar,Patna,800006,2,5,0
09-09-2025,Bihar,Patna,800008,6,16,1
09-09-2025,Bihar,Patna,800009,2,6,0
09-09-2025,Bihar,Patna,800023,1,1,0
09-09-2025,Bihar,Patna,801103,1,5,0
09-09-2025,Bihar,Patna,801110,4,4,0
09-09-2025,Bihar,Patna,801305,0,4,0
09-09-2025,Bihar,Patna,803301,1,1,0
09-09-2025,Bihar,Patna,811104,2,4,0
08-09-2025,Bihar,Patna,800020,4,8,0
08-09-2025,Bihar,Patna,800024,0,1,0
08-09-2025,Bihar,Patna,800026,1,0,0
08-09-2025,Bihar,Patna,800111,0,3,0
08-09-2025,Bihar,Patna,801105,0,3,0
08-09-2025,Bihar,Patna,801110,0,5,0
08-09-2025,Bihar,Patna,801113,1,1,0
08-09-2025,Bihar,Patna,801503,6,9,0
08-09-2025,Bihar,Patna,801505,8,9,0
08-09-2025,Bihar,Patna,803214,3,2,0
08-09-2025,Bihar,Patna,803306,3,5,0
08-09-2025,Bihar,Patna,811104,0,1,0
10-09-2025,Bihar,Patna,800008,1,3,0
10-09-2025,Bihar,Patna,800024,1,0,0
10-09-2025,Bihar,Patna,800111,1,4,0
10-09-2025,Bihar,Patna,801102,3,2,0
10-09-2025,Bihar,Patna,801104,2,1,0
10-09-2025,Bihar,Patna,801112,0,1,0
10-09-2025,Bihar,Patna,801113,3,11,0
10-09-2025,Bihar,Patna,801118,1,0,0
10-09-2025,Bihar,Patna,801503,4,4,0
10-09-2025,Bihar,Patna,801505,7,6,0
10-09-2025,Bihar,Patna,803212,5,7,0
10-09-2025,Bihar,Patna,803214,0,4,0
10-09-2025,Bihar,Patna,803306,1,0,0
11-09-2025,Bihar,Patna,800008,1,4,0
11-09-2025,Bihar,Patna,800023,0,1,0
11-09-2025,Bihar,Patna,800024,1,2,0
11-09-2025,Bihar,Patna,800026,0,1,0
11-09-2025,Bihar,Patna,800027,1,2,0
11-09-2025,Bihar,Patna,801110,2,2,0
11-09-2025,Bihar,Patna,801117,2,0,0
11-09-2025,Bihar,Patna,801503,3,7,0
11-09-2025,Bihar,Patna,801506,0,1,0
11-09-2025,Bihar,Patna,803212,4,13,0
11-09-2025,Bihar,Patna,803213,3,12,0
11-09-2025,Bihar,Patna,803306,1,0,0
11-09-2025,Bihar,Patna,804401,0,2,0
11-09-2025,Bihar,Patna,804451,6,8,0
11-09-2025,Bihar,Patna,804453,2,6,0
14-09-2025,Bihar,Patna,800024,0,1,0
14-09-2025,Bihar,Patna,801103,2,0,0
14-09-2025,Bihar,Patna,801110,0,1,0
14-09-2025,Bihar,Patna,804451,0,1,0
14-09-2025,Bihar,Patna,804453,3,3,0
15-09-2025,Bihar,Patna,800003,0,1,0
15-09-2025,Bihar,Patna,800006,0,5,0
15-09-2025,Bihar,Patna,800007,2,6,0
15-09-2025,Bihar,Patna,800018,1,0,0
15-09-2025,Bihar,Patna,800027,0,1,0
15-09-2025,Bihar,Patna,801105,0,2,0
15-09-2025,Bihar,Patna,801108,2,5,0
15-09-2025,Bihar,Patna,801506,0,1,0
15-09-2025,Bihar,Patna,803202,0,3,0
15-09-2025,Bihar,Patna,803211,0,6,0
15-09-2025,Bihar,Patna,803213,1,6,0
15-09-2025,Bihar,Patna,803214,1,1,0
15-09-2025,Bihar,Patna,803221,0,2,0
15-09-2025,Bihar,Patna,804426,0,2,0
15-09-2025,Bihar,Patna,804452,1,11,0
15-09-2025,Bihar,Patna,804453,2,6,0
12-09-2025,Bihar,Patna,800009,0,4,0
12-09-2025,Bihar,Patna,800011,3,3,0
12-09-2025,Bihar,Patna,800027,0,6,0
12-09-2025,Bihar,Patna,801102,2,2,0
12-09-2025,Bihar,Patna,801117,0,2,0
12-09-2025,Bihar,Patna,803214,0,1,0
12-09-2025,Bihar,Patna,803302,1,4,0
12-09-2025,Bihar,Patna,803306,0,0,1
12-09-2025,Bihar,Patna,804453,1,4,0
13-09-2025,Bihar,Patna,800016,2,2,0
13-09-2025,Bihar,Patna,800023,0,3,0
13-09-2025,Bihar,Patna,800024,1,0,0
13-09-2025,Bihar,Patna,801102,1,1,0
13-09-2025,Bihar,Patna,801110,1,2,0
13-09-2025,Bihar,Patna,801117,1,0,0
13-09-2025,Bihar,Patna,803110,0,2,0
13-09-2025,Bihar,Patna,804426,0,2,0
13-09-2025,Bihar,Patna,804453,3,3,0
16-09-2025,Bihar,Patna,800014,0,3,0
16-09-2025,Bihar,Patna,800025,0,1,0
16-09-2025,Bihar,Patna,800026,1,4,0
16-09-2025,Bihar,Patna,800111,0,3,0
16-09-2025,Bihar,Patna,801102,2,5,0
16-09-2025,Bihar,Patna,801103,0,4,0
16-09-2025,Bihar,Patna,801105,1,4,0
16-09-2025,Bihar,Patna,801113,0,4,0
16-09-2025,Bihar,Patna,803212,0,6,0
16-09-2025,Bihar,Patna,803213,2,8,0
16-09-2025,Bihar,Patna,803302,0,1,0
16-09-2025,Bihar,Patna,804401,0,2,0
16-09-2025,Bihar,Patna,804451,0,10,0
16-09-2025,Bihar,Patna,804454,0,5,0
17-09-2025,Bihar,Patna,800004,2,0,0
17-09-2025,Bihar,Patna,800007,1,4,0
17-09-2025,Bihar,Patna,800010,0,2,0
17-09-2025,Bihar,Patna,800012,0,1,0
17-09-2025,Bihar,Patna,800024,0,1,0
17-09-2025,Bihar,Patna,801108,0,6,0
17-09-2025,Bihar,Patna,803213,4,9,0
17-09-2025,Bihar,Patna,804452,0,10,0
20-09-2025,Bihar,Patna,800003,0,2,0
20-09-2025,Bihar,Patna,800006,3,0,0
20-09-2025,Bihar,Patna,800008,2,6,0
20-09-2025,Bihar,Patna,800020,1,4,0
20-09-2025,Bihar,Patna,800026,0,3,0
20-09-2025,Bihar,Patna,800027,0,1,0
20-09-2025,Bihar,Patna,801105,2,3,0
20-09-2025,Bihar,Patna,803302,0,1,0
20-09-2025,Bihar,Patna,804423,1,2,0
18-09-2025,Bihar,Patna,800004,2,2,0
18-09-2025,Bihar,Patna,800008,2,4,0
18-09-2025,Bihar,Patna,800011,1,2,0
18-09-2025,Bihar,Patna,800023,0,3,0
18-09-2025,Bihar,Patna,800111,0,1,0
18-09-2025,Bihar,Patna,801105,1,2,0
18-09-2025,Bihar,Patna,803307,1,0,0
18-09-2025,Bihar,Patna,804453,9,7,0
19-09-2025,Bihar,Patna,800001,1,8,0
19-09-2025,Bihar,Patna,800004,0,1,0
19-09-2025,Bihar,Patna,800006,0,1,0
19-09-2025,Bihar,Patna,800014,3,0,0
19-09-2025,Bihar,Patna,800111,1,1,0
19-09-2025,Bihar,Patna,801102,1,2,0
19-09-2025,Bihar,Patna,801105,1,4,0
19-09-2025,Bihar,Patna,801109,3,5,0
19-09-2025,Bihar,Patna,801113,0,1,0
19-09-2025,Bihar,Patna,803110,0,2,0
19-09-2025,Bihar,Patna,803202,1,9,0
19-09-2025,Bihar,Patna,803212,9,4,0
19-09-2025,Bihar,Patna,803302,1,0,0
19-09-2025,Bihar,Patna,804454,0,4,0
23-09-2025,Bihar,Patna,800001,4,9,0
23-09-2025,Bihar,Patna,800006,2,6,0
23-09-2025,Bihar,Patna,800009,0,4,0
23-09-2025,Bihar,Patna,800111,2,3,0
23-09-2025,Bihar,Patna,803213,2,5,0
23-09-2025,Bihar,Patna,803221,1,0,0
23-09-2025,Bihar,Patna,804451,4,6,0
23-09-2025,Bihar,Patna,804452,0,8,0
22-09-2025,Bihar,Patna,800007,2,4,0
22-09-2025,Bihar,Patna,800009,1,0,0
22-09-2025,Bihar,Patna,800010,0,2,0
22-09-2025,Bihar,Patna,800013,0,2,0
22-09-2025,Bihar,Patna,800018,0,3,0
22-09-2025,Bihar,Patna,800111,1,3,0
22-09-2025,Bihar,Patna,801102,0,3,0
22-09-2025,Bihar,Patna,801105,0,1,0
22-09-2025,Bihar,Patna,801108,5,10,0
22-09-2025,Bihar,Patna,801507,0,1,0
22-09-2025,Bihar,Patna,803201,1,2,0
22-09-2025,Bihar,Patna,803202,2,6,0
22-09-2025,Bihar,Patna,803211,1,5,0
22-09-2025,Bihar,Patna,803212,2,6,0
22-09-2025,Bihar,Patna,804401,0,2,0
22-09-2025,Bihar,Patna,804426,0,3,0
21-09-2025,Bihar,Patna,800006,0,1,0
21-09-2025,Bihar,Patna,800008,4,9,0
21-09-2025,Bihar,Patna,800011,2,0,0
21-09-2025,Bihar,Patna,800024,0,1,0
21-09-2025,Bihar,Patna,800026,0,1,0
21-09-2025,Bihar,Patna,801505,0,4,0
21-09-2025,Bihar,Patna,804426,0,2,0
21-09-2025,Bihar,Patna,804454,2,1,0
25-09-2025,Bihar,Patna,800001,3,3,0
25-09-2025,Bihar,Patna,800011,2,0,0
25-09-2025,Bihar,Patna,801505,6,6,0
25-09-2025,Bihar,Patna,803212,6,12,0
25-09-2025,Bihar,Patna,803213,2,3,0
25-09-2025,Bihar,Patna,803302,0,3,0
25-09-2025,Bihar,Patna,804423,0,2,0
25-09-2025,Bihar,Patna,804451,2,6,0
24-09-2025,Bihar,Patna,800001,1,3,0
24-09-2025,Bihar,Patna,800003,0,1,0
24-09-2025,Bihar,Patna,800009,1,1,0
24-09-2025,Bihar,Patna,800014,0,1,0
24-09-2025,Bihar,Patna,800023,0,1,0
24-09-2025,Bihar,Patna,801503,6,6,0
24-09-2025,Bihar,Patna,801506,0,1,0
24-09-2025,Bihar,Patna,803202,3,5,0
24-09-2025,Bihar,Patna,803213,3,9,0
24-09-2025,Bihar,Patna,803221,2,0,0
24-09-2025,Bihar,Patna,804452,0,10,0
26-09-2025,Bihar,Patna,800012,0,1,0
26-09-2025,Bihar,Patna,801103,2,3,0
26-09-2025,Bihar,Patna,803213,2,3,0
26-09-2025,Bihar,Patna,804426,0,1,0
30-09-2025,Bihar,Patna,800008,0,1,0
28-09-2025,Bihar,Patna,800001,1,0,0
28-09-2025,Bihar,Patna,803201,0,1,0
28-09-2025,Bihar,Patna,803202,0,1,0
28-09-2025,Bihar,Patna,804452,0,5,0
29-09-2025,Bihar,Patna,800006,0,3,0
29-09-2025,Bihar,Patna,800007,1,0,0
29-09-2025,Bihar,Patna,800008,0,2,0
29-09-2025,Bihar,Patna,801110,0,1,0
29-09-2025,Bihar,Patna,803213,0,1,0
27-09-2025,Bihar,Patna,800003,0,1,0
27-09-2025,Bihar,Patna,800026,0,1,0
27-09-2025,Bihar,Patna,800027,0,1,0
27-09-2025,Bihar,Patna,801104,0,1,0
27-09-2025,Bihar,Patna,801305,0,1,0
27-09-2025,Bihar,Patna,801503,2,1,0
27-09-2025,Bihar,Patna,803212,0,1,0
27-09-2025,Bihar,Patna,803213,0,3,0
27-09-2025,Bihar,Patna,804454,0,1,0
26-10-2025,Bihar,Patna,800001,2,4,0
26-10-2025,Bihar,Patna,800009,1,0,0
26-10-2025,Bihar,Patna,800010,0,1,0
26-10-2025,Bihar,Patna,800024,1,0,0
26-10-2025,Bihar,Patna,800026,2,3,0
26-10-2025,Bihar,Patna,803212,0,3,0
26-10-2025,Bihar,Patna,803302,1,0,0
26-10-2025,Bihar,Patna,804451,1,9,0
26-10-2025,Bihar,Patna,804452,1,25,0
13-10-2025,Bihar,Patna,801102,4,2,1
13-10-2025,Bihar,Patna,801104,3,10,0
13-10-2025,Bihar,Patna,801108,3,2,0
13-10-2025,Bihar,Patna,801110,1,7,2
13-10-2025,Bihar,Patna,801505,1,8,0
